,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20210109T082603Z_0_condorpool,auxiliary,1610208769.0,,,1610208773.0,1610208774.0,1610208778.0,1610208778.0,1610208783.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1610208783.0,,,1610208788.0,1610209027.0,1610209183.0,1610209183.0,1610209188.0,5.0,,239.0,156.0,5.0,145.0,5.0
sifting_ID0000012,compute,1610208783.0,,,1610208788.0,1610209025.0,1610209168.0,1610209168.0,1610209173.0,5.0,,237.0,143.0,5.0,132.0,6.0
individuals_ID0000021,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,167.0,6.0
individuals_ID0000010,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,162.0,6.0
individuals_ID0000020,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,165.0,7.0
individuals_ID0000009,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209028.0,1610209028.0,1610209033.0,5.0,,3.0,237.0,5.0,162.0,5.0
individuals_ID0000019,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,165.0,7.0
individuals_ID0000014,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,164.0,7.0
individuals_ID0000003,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209028.0,1610209028.0,1610209033.0,5.0,,3.0,237.0,5.0,161.0,5.0
individuals_ID0000013,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,165.0,7.0
individuals_ID0000008,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,163.0,6.0
individuals_ID0000001,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209033.0,1610209033.0,1610209038.0,5.0,,3.0,242.0,5.0,164.0,5.0
individuals_ID0000004,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,164.0,7.0
individuals_ID0000002,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,165.0,6.0
individuals_ID0000005,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,163.0,6.0
individuals_ID0000016,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,164.0,7.0
individuals_ID0000006,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209033.0,1610209033.0,1610209038.0,5.0,,3.0,242.0,5.0,163.0,5.0
individuals_ID0000015,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209028.0,1610209028.0,1610209033.0,5.0,,3.0,237.0,5.0,162.0,5.0
individuals_ID0000007,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,166.0,7.0
individuals_ID0000018,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,163.0,6.0
individuals_ID0000022,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,167.0,6.0
individuals_ID0000017,compute,1610208783.0,,,1610208788.0,1610208791.0,1610209038.0,1610209038.0,1610209053.0,5.0,,3.0,247.0,15.0,168.0,7.0
individuals_merge_ID0000011,compute,1610209053.0,,,1610209058.0,1610209059.0,1610209103.0,1610209103.0,1610209108.0,5.0,,1.0,44.0,5.0,10.0,5.0
individuals_merge_ID0000023,compute,1610209053.0,,,1610209058.0,1610209100.0,1610209143.0,1610209143.0,1610209148.0,5.0,,42.0,43.0,5.0,10.0,5.0
mutation_overlap_ID0000027,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209218.0,1610209218.0,1610209223.0,5.0,,22.0,18.0,5.0,5.0,6.0
mutation_overlap_ID0000025,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209218.0,1610209218.0,1610209223.0,5.0,,22.0,18.0,5.0,6.0,5.0
mutation_overlap_ID0000037,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209248.0,1610209248.0,1610209253.0,5.0,,22.0,48.0,5.0,5.0,5.0
mutation_overlap_ID0000035,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209228.0,1610209228.0,1610209233.0,5.0,,22.0,28.0,5.0,5.0,5.0
frequency_ID0000028,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209328.0,1610209328.0,1610209333.0,5.0,,22.0,128.0,5.0,6.0,5.0
mutation_overlap_ID0000029,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209228.0,1610209228.0,1610209233.0,5.0,,22.0,28.0,5.0,6.0,5.0
frequency_ID0000034,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,22.0,123.0,10.0,6.0,6.0
frequency_ID0000026,compute,1610209173.0,,,1610209178.0,1610209196.0,1610209318.0,1610209318.0,1610209323.0,5.0,,18.0,122.0,5.0,5.0,5.0
frequency_ID0000038,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,22.0,123.0,10.0,6.0,5.0
mutation_overlap_ID0000033,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209223.0,1610209223.0,1610209228.0,5.0,,22.0,23.0,5.0,5.0,5.0
frequency_ID0000036,compute,1610209173.0,,,1610209178.0,1610209181.0,1610209303.0,1610209303.0,1610209308.0,5.0,,3.0,122.0,5.0,5.0,6.0
mutation_overlap_ID0000031,compute,1610209173.0,,,1610209178.0,1610209178.0,1610209198.0,1610209198.0,1610209203.0,5.0,,0.0,20.0,5.0,5.0,5.0
frequency_ID0000030,compute,1610209173.0,,,1610209178.0,1610209178.0,1610209298.0,1610209298.0,1610209303.0,5.0,,0.0,120.0,5.0,6.0,5.0
frequency_ID0000032,compute,1610209173.0,,,1610209178.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,22.0,123.0,10.0,6.0,5.0
mutation_overlap_ID0000047,compute,1610209188.0,,,1610209193.0,1610209227.0,1610209248.0,1610209248.0,1610209253.0,5.0,,34.0,21.0,5.0,5.0,5.0
mutation_overlap_ID0000045,compute,1610209188.0,,,1610209193.0,1610209226.0,1610209248.0,1610209248.0,1610209253.0,5.0,,33.0,22.0,5.0,5.0,5.0
mutation_overlap_ID0000049,compute,1610209188.0,,,1610209193.0,1610209226.0,1610209248.0,1610209248.0,1610209253.0,5.0,,33.0,22.0,5.0,5.0,5.0
mutation_overlap_ID0000039,compute,1610209188.0,,,1610209193.0,1610209224.0,1610209243.0,1610209243.0,1610209248.0,5.0,,31.0,19.0,5.0,6.0,5.0
mutation_overlap_ID0000051,compute,1610209188.0,,,1610209193.0,1610209219.0,1610209258.0,1610209258.0,1610209263.0,5.0,,26.0,39.0,5.0,6.0,5.0
frequency_ID0000044,compute,1610209188.0,,,1610209193.0,1610209217.0,1610209338.0,1610209338.0,1610209343.0,5.0,,24.0,121.0,5.0,6.0,6.0
frequency_ID0000042,compute,1610209188.0,,,1610209193.0,1610209217.0,1610209328.0,1610209328.0,1610209333.0,5.0,,24.0,111.0,5.0,6.0,5.0
frequency_ID0000048,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,7.0,123.0,10.0,5.0,5.0
mutation_overlap_ID0000041,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209228.0,1610209228.0,1610209233.0,5.0,,7.0,28.0,5.0,6.0,5.0
frequency_ID0000046,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,7.0,123.0,10.0,5.0,5.0
frequency_ID0000052,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,7.0,123.0,10.0,5.0,5.0
frequency_ID0000040,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,7.0,123.0,10.0,5.0,5.0
frequency_ID0000050,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209323.0,1610209323.0,1610209333.0,5.0,,7.0,123.0,10.0,6.0,6.0
mutation_overlap_ID0000043,compute,1610209188.0,,,1610209193.0,1610209200.0,1610209228.0,1610209228.0,1610209233.0,5.0,,7.0,28.0,5.0,5.0,5.0
stage_out_local_condorpool_2_0,transfer,1610209333.0,,,1610209338.0,1610209344.0,1610209363.0,1610209363.0,1610209368.0,5.0,,6.0,19.0,5.0,,17.0
stage_out_local_condorpool_2_2,transfer,1610209333.0,,,1610209338.0,1610209338.0,1610209358.0,1610209358.0,1610209363.0,5.0,,0.0,20.0,5.0,,16.0
