,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200518T045356Z_0_condorpool,auxiliary,1589795063.0,,,1589795067.0,1589795069.0,1589795073.0,1589795073.0,1589795078.0,4.0,,2.0,4.0,5.0,,
sifting_ID0000024,compute,1589795078.0,,,1589795085.0,1589795294.0,1589795345.0,1589795345.0,1589795350.0,7.0,,209.0,51.0,5.0,38.0,4.0
sifting_ID0000012,compute,1589795078.0,,,1589795085.0,1589795284.0,1589795330.0,1589795330.0,1589795335.0,7.0,,199.0,46.0,5.0,33.0,3.0
individuals_ID0000021,compute,1589795078.0,,,1589795085.0,1589795106.0,1589795365.0,1589795365.0,1589795370.0,7.0,,21.0,259.0,5.0,175.0,3.0
individuals_ID0000020,compute,1589795078.0,,,1589795085.0,1589795105.0,1589795360.0,1589795360.0,1589795370.0,7.0,,20.0,255.0,10.0,172.0,4.0
individuals_ID0000009,compute,1589795078.0,,,1589795084.0,1589795105.0,1589795355.0,1589795355.0,1589795365.0,6.0,,21.0,250.0,10.0,177.0,3.0
individuals_ID0000019,compute,1589795078.0,,,1589795084.0,1589795106.0,1589795350.0,1589795350.0,1589795360.0,6.0,,22.0,244.0,10.0,172.0,3.0
individuals_ID0000008,compute,1589795078.0,,,1589795084.0,1589795105.0,1589795350.0,1589795350.0,1589795360.0,6.0,,21.0,245.0,10.0,177.0,4.0
individuals_ID0000014,compute,1589795078.0,,,1589795084.0,1589795105.0,1589795320.0,1589795320.0,1589795325.0,6.0,,21.0,215.0,5.0,160.0,3.0
individuals_ID0000003,compute,1589795078.0,,,1589795084.0,1589795105.0,1589795355.0,1589795355.0,1589795365.0,6.0,,21.0,250.0,10.0,167.0,4.0
individuals_ID0000013,compute,1589795078.0,,,1589795084.0,1589795106.0,1589795345.0,1589795345.0,1589795350.0,6.0,,22.0,239.0,5.0,168.0,3.0
individuals_ID0000010,compute,1589795078.0,,,1589795085.0,1589795105.0,1589795355.0,1589795355.0,1589795365.0,7.0,,20.0,250.0,10.0,176.0,3.0
individuals_ID0000001,compute,1589795078.0,,,1589795084.0,1589795105.0,1589795365.0,1589795365.0,1589795370.0,6.0,,21.0,260.0,5.0,173.0,3.0
individuals_ID0000002,compute,1589795078.0,,,1589795084.0,1589795105.0,1589795350.0,1589795350.0,1589795360.0,6.0,,21.0,245.0,10.0,166.0,4.0
individuals_ID0000004,compute,1589795078.0,,,1589795083.0,1589795104.0,1589795285.0,1589795285.0,1589795290.0,5.0,,21.0,181.0,5.0,138.0,4.0
individuals_ID0000005,compute,1589795078.0,,,1589795083.0,1589795105.0,1589795345.0,1589795345.0,1589795350.0,5.0,,22.0,240.0,5.0,168.0,4.0
individuals_ID0000016,compute,1589795078.0,,,1589795083.0,1589795106.0,1589795360.0,1589795360.0,1589795365.0,5.0,,23.0,254.0,5.0,172.0,3.0
individuals_ID0000015,compute,1589795078.0,,,1589795083.0,1589795104.0,1589795295.0,1589795295.0,1589795300.0,5.0,,21.0,191.0,5.0,148.0,3.0
individuals_ID0000017,compute,1589795078.0,,,1589795083.0,1589795105.0,1589795350.0,1589795350.0,1589795360.0,5.0,,22.0,245.0,10.0,169.0,3.0
individuals_ID0000007,compute,1589795078.0,,,1589795083.0,1589795105.0,1589795350.0,1589795350.0,1589795360.0,5.0,,22.0,245.0,10.0,166.0,4.0
