,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200926T073413Z_0_condorpool,auxiliary,1601121020.0,,,1601121024.0,1601121026.0,1601121034.0,1601121034.0,1601121039.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1601121039.0,,,1601121045.0,1601121309.0,1601121345.0,1601121345.0,1601121350.0,6.0,,264.0,36.0,5.0,23.0,4.0
sifting_ID0000012,compute,1601121039.0,,,1601121045.0,1601121282.0,1601121315.0,1601121315.0,1601121320.0,6.0,,237.0,33.0,5.0,21.0,5.0
individuals_ID0000021,compute,1601121039.0,,,1601121045.0,1601121063.0,1601121345.0,1601121345.0,1601121350.0,6.0,,18.0,282.0,5.0,174.0,6.0
individuals_ID0000020,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121360.0,1601121360.0,1601121370.0,6.0,,17.0,298.0,10.0,174.0,5.0
individuals_ID0000009,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121360.0,1601121360.0,1601121370.0,6.0,,17.0,298.0,10.0,170.0,5.0
individuals_ID0000019,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121360.0,1601121360.0,1601121370.0,6.0,,17.0,298.0,10.0,174.0,5.0
individuals_ID0000008,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121350.0,1601121350.0,1601121355.0,6.0,,17.0,288.0,5.0,175.0,6.0
individuals_ID0000014,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121345.0,1601121345.0,1601121350.0,6.0,,17.0,283.0,5.0,165.0,4.0
individuals_ID0000003,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121360.0,1601121360.0,1601121370.0,6.0,,17.0,298.0,10.0,168.0,5.0
individuals_ID0000013,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121355.0,1601121355.0,1601121360.0,6.0,,17.0,293.0,5.0,170.0,4.0
individuals_ID0000010,compute,1601121039.0,,,1601121045.0,1601121063.0,1601121350.0,1601121350.0,1601121355.0,6.0,,18.0,287.0,5.0,174.0,6.0
individuals_ID0000001,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121360.0,1601121360.0,1601121370.0,6.0,,17.0,298.0,10.0,175.0,5.0
individuals_ID0000002,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121345.0,1601121345.0,1601121350.0,6.0,,17.0,283.0,5.0,160.0,4.0
individuals_ID0000004,compute,1601121039.0,,,1601121044.0,1601121063.0,1601121350.0,1601121350.0,1601121355.0,5.0,,19.0,287.0,5.0,175.0,6.0
individuals_ID0000005,compute,1601121039.0,,,1601121045.0,1601121061.0,1601121285.0,1601121285.0,1601121290.0,6.0,,16.0,224.0,5.0,127.0,4.0
individuals_ID0000016,compute,1601121039.0,,,1601121045.0,1601121062.0,1601121360.0,1601121360.0,1601121370.0,6.0,,17.0,298.0,10.0,166.0,5.0
individuals_ID0000015,compute,1601121039.0,,,1601121044.0,1601121061.0,1601121330.0,1601121330.0,1601121335.0,5.0,,17.0,269.0,5.0,157.0,5.0
individuals_ID0000017,compute,1601121039.0,,,1601121045.0,1601121061.0,1601121350.0,1601121350.0,1601121360.0,6.0,,16.0,289.0,10.0,166.0,4.0
