,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20210109T082603Z_0_condorpool,auxiliary,1610201240.0,,,1610201244.0,1610201245.0,1610201249.0,1610201249.0,1610201254.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1610201254.0,,,1610201259.0,1610201520.0,1610201785.0,1610201785.0,1610201790.0,5.0,,261.0,265.0,5.0,252.0,6.0
sifting_ID0000012,compute,1610201254.0,,,1610201259.0,1610201519.0,1610201750.0,1610201750.0,1610201755.0,5.0,,260.0,231.0,5.0,217.0,5.0
individuals_ID0000021,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201529.0,1610201529.0,1610201544.0,5.0,,22.0,248.0,15.0,169.0,5.0
individuals_ID0000010,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201529.0,1610201529.0,1610201544.0,5.0,,22.0,248.0,15.0,167.0,6.0
individuals_ID0000020,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201529.0,1610201529.0,1610201544.0,5.0,,22.0,248.0,15.0,167.0,5.0
individuals_ID0000009,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201529.0,1610201529.0,1610201544.0,5.0,,22.0,248.0,15.0,166.0,5.0
individuals_ID0000019,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201534.0,1610201534.0,1610201544.0,5.0,,22.0,253.0,10.0,164.0,5.0
individuals_ID0000014,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201524.0,1610201524.0,1610201529.0,5.0,,22.0,243.0,5.0,162.0,5.0
individuals_ID0000003,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201529.0,1610201529.0,1610201544.0,5.0,,22.0,248.0,15.0,162.0,5.0
individuals_ID0000013,compute,1610201254.0,,,1610201259.0,1610201281.0,1610201534.0,1610201534.0,1610201544.0,5.0,,22.0,253.0,10.0,167.0,5.0
