,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200831T223021Z_0_condorpool,auxiliary,1598922096.0,,,1598922101.0,1598922101.0,1598922106.0,1598922106.0,1598922112.0,5.0,,0.0,5.0,6.0,,
sifting_ID0000024,compute,1598922112.0,,,1598922122.0,1598922355.0,1598922411.0,1598922411.0,1598922416.0,10.0,,233.0,56.0,5.0,39.0,4.0
sifting_ID0000012,compute,1598922112.0,,,1598922121.0,1598922355.0,1598922396.0,1598922396.0,1598922401.0,9.0,,234.0,41.0,5.0,24.0,4.0
individuals_ID0000021,compute,1598922112.0,,,1598922121.0,1598922126.0,1598922372.0,1598922372.0,1598922378.0,9.0,,5.0,246.0,6.0,161.0,4.0
individuals_ID0000020,compute,1598922112.0,,,1598922120.0,1598922128.0,1598922378.0,1598922378.0,1598922383.0,8.0,,8.0,250.0,5.0,164.0,4.0
individuals_ID0000009,compute,1598922112.0,,,1598922120.0,1598922126.0,1598922372.0,1598922372.0,1598922383.0,8.0,,6.0,246.0,11.0,164.0,4.0
individuals_ID0000019,compute,1598922112.0,,,1598922120.0,1598922126.0,1598922377.0,1598922377.0,1598922388.0,8.0,,6.0,251.0,11.0,164.0,4.0
individuals_ID0000008,compute,1598922112.0,,,1598922120.0,1598922127.0,1598922383.0,1598922383.0,1598922388.0,8.0,,7.0,256.0,5.0,165.0,4.0
individuals_ID0000014,compute,1598922112.0,,,1598922120.0,1598922125.0,1598922362.0,1598922362.0,1598922367.0,8.0,,5.0,237.0,5.0,155.0,4.0
individuals_ID0000003,compute,1598922112.0,,,1598922120.0,1598922124.0,1598922383.0,1598922383.0,1598922388.0,8.0,,4.0,259.0,5.0,166.0,4.0
individuals_ID0000013,compute,1598922112.0,,,1598922120.0,1598922125.0,1598922377.0,1598922377.0,1598922383.0,8.0,,5.0,252.0,6.0,166.0,4.0
individuals_ID0000010,compute,1598922112.0,,,1598922120.0,1598922127.0,1598922377.0,1598922377.0,1598922388.0,8.0,,7.0,250.0,11.0,163.0,4.0
individuals_ID0000001,compute,1598922112.0,,,1598922120.0,1598922123.0,1598922362.0,1598922362.0,1598922367.0,8.0,,3.0,239.0,5.0,159.0,4.0
individuals_ID0000002,compute,1598922112.0,,,1598922120.0,1598922123.0,1598922372.0,1598922372.0,1598922383.0,8.0,,3.0,249.0,11.0,162.0,6.0
individuals_ID0000004,compute,1598922112.0,,,1598922117.0,1598922122.0,1598922367.0,1598922367.0,1598922377.0,5.0,,5.0,245.0,10.0,165.0,6.0
individuals_ID0000005,compute,1598922112.0,,,1598922118.0,1598922124.0,1598922383.0,1598922383.0,1598922388.0,6.0,,6.0,259.0,5.0,168.0,4.0
individuals_ID0000016,compute,1598922112.0,,,1598922118.0,1598922122.0,1598922367.0,1598922367.0,1598922377.0,6.0,,4.0,245.0,10.0,160.0,6.0
individuals_ID0000015,compute,1598922112.0,,,1598922118.0,1598922124.0,1598922377.0,1598922377.0,1598922388.0,6.0,,6.0,253.0,11.0,165.0,4.0
individuals_ID0000017,compute,1598922112.0,,,1598922118.0,1598922122.0,1598922362.0,1598922362.0,1598922367.0,6.0,,4.0,240.0,5.0,160.0,4.0
individuals_ID0000007,compute,1598922112.0,,,1598922119.0,1598922124.0,1598922367.0,1598922367.0,1598922372.0,7.0,,5.0,243.0,5.0,162.0,6.0
individuals_ID0000018,compute,1598922112.0,,,1598922120.0,1598922123.0,1598922357.0,1598922357.0,1598922362.0,8.0,,3.0,234.0,5.0,157.0,4.0
individuals_ID0000022,compute,1598922112.0,,,1598922120.0,1598922123.0,1598922357.0,1598922357.0,1598922362.0,8.0,,3.0,234.0,5.0,157.0,4.0
individuals_ID0000006,compute,1598922112.0,,,1598922118.0,1598922124.0,1598922357.0,1598922357.0,1598922362.0,6.0,,6.0,233.0,5.0,152.0,4.0
individuals_merge_ID0000011,compute,1598922388.0,,,1598922396.0,1598922396.0,1598922441.0,1598922441.0,1598922446.0,8.0,,0.0,45.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1598922388.0,,,1598922394.0,1598922396.0,1598922441.0,1598922441.0,1598922446.0,6.0,,2.0,45.0,5.0,6.0,4.0
frequency_ID0000052,compute,1598922446.0,,,1598922453.0,1598922476.0,1598922612.0,1598922612.0,1598922617.0,7.0,,23.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1598922446.0,,,1598922455.0,1598922477.0,1598922497.0,1598922497.0,1598922502.0,9.0,,22.0,20.0,5.0,4.0,4.0
frequency_ID0000046,compute,1598922446.0,,,1598922453.0,1598922476.0,1598922607.0,1598922607.0,1598922612.0,7.0,,23.0,131.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1598922446.0,,,1598922453.0,1598922476.0,1598922497.0,1598922497.0,1598922502.0,7.0,,23.0,21.0,5.0,4.0,4.0
frequency_ID0000048,compute,1598922446.0,,,1598922455.0,1598922477.0,1598922607.0,1598922607.0,1598922612.0,9.0,,22.0,130.0,5.0,4.0,4.0
frequency_ID0000042,compute,1598922446.0,,,1598922456.0,1598922476.0,1598922607.0,1598922607.0,1598922612.0,10.0,,20.0,131.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598922446.0,,,1598922463.0,1598922476.0,1598922497.0,1598922497.0,1598922502.0,17.0,,13.0,21.0,5.0,4.0,4.0
mutation_overlap_ID0000051,compute,1598922446.0,,,1598922456.0,1598922476.0,1598922522.0,1598922522.0,1598922527.0,10.0,,20.0,46.0,5.0,3.0,4.0
mutation_overlap_ID0000039,compute,1598922446.0,,,1598922456.0,1598922476.0,1598922497.0,1598922497.0,1598922502.0,10.0,,20.0,21.0,5.0,4.0,4.0
mutation_overlap_ID0000049,compute,1598922446.0,,,1598922456.0,1598922476.0,1598922497.0,1598922497.0,1598922502.0,10.0,,20.0,21.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1598922446.0,,,1598922463.0,1598922476.0,1598922497.0,1598922497.0,1598922502.0,17.0,,13.0,21.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598922446.0,,,1598922453.0,1598922456.0,1598922587.0,1598922587.0,1598922592.0,7.0,,3.0,131.0,5.0,3.0,4.0
frequency_ID0000044,compute,1598922446.0,,,1598922456.0,1598922476.0,1598922617.0,1598922617.0,1598922622.0,10.0,,20.0,141.0,5.0,4.0,4.0
frequency_ID0000050,compute,1598922446.0,,,1598922452.0,1598922456.0,1598922597.0,1598922597.0,1598922602.0,6.0,,4.0,141.0,5.0,4.0,4.0
frequency_ID0000026,compute,1598922446.0,,,1598922464.0,1598922480.0,1598922612.0,1598922612.0,1598922617.0,18.0,,16.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598922446.0,,,1598922467.0,1598922500.0,1598922542.0,1598922542.0,1598922547.0,21.0,,33.0,42.0,5.0,5.0,4.0
frequency_ID0000030,compute,1598922446.0,,,1598922463.0,1598922477.0,1598922607.0,1598922607.0,1598922612.0,17.0,,14.0,130.0,5.0,4.0,4.0
mutation_overlap_ID0000031,compute,1598922446.0,,,1598922463.0,1598922478.0,1598922502.0,1598922502.0,1598922507.0,17.0,,15.0,24.0,5.0,3.0,5.0
frequency_ID0000036,compute,1598922446.0,,,1598922463.0,1598922479.0,1598922612.0,1598922612.0,1598922617.0,17.0,,16.0,133.0,5.0,3.0,4.0
mutation_overlap_ID0000025,compute,1598922446.0,,,1598922467.0,1598922499.0,1598922517.0,1598922517.0,1598922522.0,21.0,,32.0,18.0,5.0,4.0,4.0
frequency_ID0000038,compute,1598922446.0,,,1598922464.0,1598922480.0,1598922617.0,1598922617.0,1598922622.0,18.0,,16.0,137.0,5.0,4.0,4.0
mutation_overlap_ID0000033,compute,1598922446.0,,,1598922464.0,1598922480.0,1598922502.0,1598922502.0,1598922507.0,18.0,,16.0,22.0,5.0,4.0,4.0
frequency_ID0000034,compute,1598922446.0,,,1598922465.0,1598922494.0,1598922632.0,1598922632.0,1598922637.0,19.0,,29.0,138.0,5.0,4.0,4.0
