,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200521T193903Z_0_condorpool,auxiliary,1590100806.0,,,1590100810.0,1590100811.0,1590100815.0,1590100815.0,1590100820.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1590100820.0,,,1590100837.0,1590101105.0,1590101417.0,1590101417.0,1590101422.0,17.0,,268.0,312.0,5.0,301.0,4.0
sifting_ID0000012,compute,1590100820.0,,,1590100837.0,1590101083.0,1590101359.0,1590101359.0,1590101364.0,17.0,,246.0,276.0,5.0,262.0,5.0
individuals_ID0000021,compute,1590100820.0,,,1590100832.0,1590100848.0,1590101144.0,1590101144.0,1590101154.0,12.0,,16.0,296.0,10.0,217.0,4.0
individuals_ID0000010,compute,1590100820.0,,,1590100830.0,1590100848.0,1590101149.0,1590101149.0,1590101159.0,10.0,,18.0,301.0,10.0,218.0,4.0
individuals_ID0000020,compute,1590100820.0,,,1590100830.0,1590100848.0,1590101144.0,1590101144.0,1590101154.0,10.0,,18.0,296.0,10.0,215.0,4.0
individuals_ID0000009,compute,1590100820.0,,,1590100829.0,1590100848.0,1590101144.0,1590101144.0,1590101154.0,9.0,,19.0,296.0,10.0,215.0,4.0
individuals_ID0000019,compute,1590100820.0,,,1590100829.0,1590100848.0,1590101123.0,1590101123.0,1590101128.0,9.0,,19.0,275.0,5.0,201.0,4.0
individuals_ID0000014,compute,1590100820.0,,,1590100828.0,1590100847.0,1590101133.0,1590101133.0,1590101144.0,8.0,,19.0,286.0,11.0,204.0,4.0
individuals_ID0000003,compute,1590100820.0,,,1590100827.0,1590100847.0,1590101139.0,1590101139.0,1590101144.0,7.0,,20.0,292.0,5.0,216.0,3.0
individuals_ID0000013,compute,1590100820.0,,,1590100827.0,1590100847.0,1590101149.0,1590101149.0,1590101154.0,7.0,,20.0,302.0,5.0,225.0,4.0
individuals_ID0000008,compute,1590100820.0,,,1590100828.0,1590100847.0,1590101159.0,1590101159.0,1590101164.0,8.0,,19.0,312.0,5.0,234.0,3.0
individuals_ID0000001,compute,1590100820.0,,,1590100827.0,1590100847.0,1590101134.0,1590101134.0,1590101144.0,7.0,,20.0,287.0,10.0,212.0,4.0
individuals_ID0000004,compute,1590100820.0,,,1590100826.0,1590100828.0,1590101083.0,1590101083.0,1590101088.0,6.0,,2.0,255.0,5.0,207.0,3.0
individuals_ID0000002,compute,1590100820.0,,,1590100827.0,1590100847.0,1590101149.0,1590101149.0,1590101154.0,7.0,,20.0,302.0,5.0,238.0,4.0
individuals_ID0000005,compute,1590100820.0,,,1590100826.0,1590100847.0,1590101134.0,1590101134.0,1590101144.0,6.0,,21.0,287.0,10.0,219.0,4.0
individuals_ID0000016,compute,1590100820.0,,,1590100826.0,1590100847.0,1590101144.0,1590101144.0,1590101154.0,6.0,,21.0,297.0,10.0,227.0,3.0
individuals_ID0000006,compute,1590100820.0,,,1590100826.0,1590100848.0,1590101134.0,1590101134.0,1590101144.0,6.0,,22.0,286.0,10.0,214.0,4.0
individuals_ID0000015,compute,1590100820.0,,,1590100826.0,1590100826.0,1590101128.0,1590101128.0,1590101134.0,6.0,,0.0,302.0,6.0,238.0,4.0
individuals_ID0000007,compute,1590100820.0,,,1590100826.0,1590100847.0,1590101108.0,1590101108.0,1590101113.0,6.0,,21.0,261.0,5.0,202.0,4.0
individuals_ID0000018,compute,1590100820.0,,,1590100826.0,1590100847.0,1590101144.0,1590101144.0,1590101154.0,6.0,,21.0,297.0,10.0,218.0,4.0
individuals_ID0000022,compute,1590100820.0,,,1590100826.0,1590100847.0,1590101134.0,1590101134.0,1590101144.0,6.0,,21.0,287.0,10.0,219.0,4.0
individuals_ID0000017,compute,1590100820.0,,,1590100826.0,1590100847.0,1590101128.0,1590101128.0,1590101134.0,6.0,,21.0,281.0,6.0,221.0,3.0
individuals_merge_ID0000023,compute,1590101154.0,,,1590101159.0,1590101161.0,1590101209.0,1590101209.0,1590101214.0,5.0,,2.0,48.0,5.0,8.0,4.0
individuals_merge_ID0000011,compute,1590101164.0,,,1590101169.0,1590101171.0,1590101219.0,1590101219.0,1590101224.0,5.0,,2.0,48.0,5.0,8.0,4.0
mutation_overlap_ID0000027,compute,1590101364.0,,,1590101370.0,1590101387.0,1590101434.0,1590101434.0,1590101439.0,6.0,,17.0,47.0,5.0,5.0,3.0
mutation_overlap_ID0000025,compute,1590101364.0,,,1590101372.0,1590101388.0,1590101422.0,1590101422.0,1590101429.0,8.0,,16.0,34.0,7.0,6.0,4.0
mutation_overlap_ID0000037,compute,1590101364.0,,,1590101371.0,1590101387.0,1590101412.0,1590101412.0,1590101417.0,7.0,,16.0,25.0,5.0,6.0,4.0
mutation_overlap_ID0000035,compute,1590101364.0,,,1590101371.0,1590101387.0,1590101407.0,1590101407.0,1590101412.0,7.0,,16.0,20.0,5.0,4.0,4.0
frequency_ID0000028,compute,1590101364.0,,,1590101371.0,1590101387.0,1590101534.0,1590101534.0,1590101539.0,7.0,,16.0,147.0,5.0,5.0,3.0
mutation_overlap_ID0000029,compute,1590101364.0,,,1590101370.0,1590101388.0,1590101417.0,1590101417.0,1590101422.0,6.0,,18.0,29.0,5.0,4.0,4.0
frequency_ID0000034,compute,1590101364.0,,,1590101370.0,1590101387.0,1590101529.0,1590101529.0,1590101534.0,6.0,,17.0,142.0,5.0,5.0,3.0
frequency_ID0000026,compute,1590101364.0,,,1590101370.0,1590101387.0,1590101534.0,1590101534.0,1590101539.0,6.0,,17.0,147.0,5.0,9.0,3.0
frequency_ID0000038,compute,1590101364.0,,,1590101370.0,1590101387.0,1590101524.0,1590101524.0,1590101529.0,6.0,,17.0,137.0,5.0,7.0,4.0
mutation_overlap_ID0000033,compute,1590101364.0,,,1590101370.0,1590101387.0,1590101412.0,1590101412.0,1590101417.0,6.0,,17.0,25.0,5.0,4.0,3.0
frequency_ID0000036,compute,1590101364.0,,,1590101369.0,1590101387.0,1590101529.0,1590101529.0,1590101534.0,5.0,,18.0,142.0,5.0,4.0,6.0
mutation_overlap_ID0000031,compute,1590101364.0,,,1590101369.0,1590101370.0,1590101392.0,1590101392.0,1590101397.0,5.0,,1.0,22.0,5.0,5.0,3.0
frequency_ID0000030,compute,1590101364.0,,,1590101369.0,1590101370.0,1590101509.0,1590101509.0,1590101514.0,5.0,,1.0,139.0,5.0,3.0,4.0
frequency_ID0000032,compute,1590101364.0,,,1590101370.0,1590101387.0,1590101524.0,1590101524.0,1590101529.0,6.0,,17.0,137.0,5.0,4.0,3.0
mutation_overlap_ID0000047,compute,1590101422.0,,,1590101429.0,1590101452.0,1590101474.0,1590101474.0,1590101479.0,7.0,,23.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1590101422.0,,,1590101429.0,1590101450.0,1590101474.0,1590101474.0,1590101479.0,7.0,,21.0,24.0,5.0,5.0,6.0
mutation_overlap_ID0000049,compute,1590101422.0,,,1590101429.0,1590101450.0,1590101469.0,1590101469.0,1590101474.0,7.0,,21.0,19.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1590101422.0,,,1590101429.0,1590101450.0,1590101474.0,1590101474.0,1590101479.0,7.0,,21.0,24.0,5.0,5.0,4.0
mutation_overlap_ID0000051,compute,1590101422.0,,,1590101429.0,1590101449.0,1590101469.0,1590101469.0,1590101474.0,7.0,,20.0,20.0,5.0,4.0,3.0
frequency_ID0000044,compute,1590101422.0,,,1590101429.0,1590101450.0,1590101584.0,1590101584.0,1590101589.0,7.0,,21.0,134.0,5.0,4.0,3.0
frequency_ID0000042,compute,1590101422.0,,,1590101429.0,1590101448.0,1590101584.0,1590101584.0,1590101589.0,7.0,,19.0,136.0,5.0,5.0,4.0
frequency_ID0000048,compute,1590101422.0,,,1590101428.0,1590101429.0,1590101569.0,1590101569.0,1590101574.0,6.0,,1.0,140.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1590101422.0,,,1590101428.0,1590101429.0,1590101479.0,1590101479.0,1590101484.0,6.0,,1.0,50.0,5.0,4.0,4.0
frequency_ID0000046,compute,1590101422.0,,,1590101428.0,1590101428.0,1590101564.0,1590101564.0,1590101569.0,6.0,,0.0,136.0,5.0,4.0,5.0
frequency_ID0000052,compute,1590101422.0,,,1590101428.0,1590101428.0,1590101564.0,1590101564.0,1590101569.0,6.0,,0.0,136.0,5.0,4.0,3.0
frequency_ID0000040,compute,1590101422.0,,,1590101428.0,1590101428.0,1590101564.0,1590101564.0,1590101569.0,6.0,,0.0,136.0,5.0,6.0,5.0
frequency_ID0000050,compute,1590101422.0,,,1590101428.0,1590101428.0,1590101559.0,1590101559.0,1590101564.0,6.0,,0.0,131.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1590101422.0,,,1590101428.0,1590101432.0,1590101449.0,1590101449.0,1590101454.0,6.0,,4.0,17.0,5.0,4.0,4.0
stage_out_local_condorpool_2_2,transfer,1590101569.0,,,1590101574.0,1590101575.0,1590101589.0,1590101589.0,1590101595.0,5.0,,1.0,14.0,6.0,,13.0
stage_out_local_condorpool_2_0,transfer,1590101589.0,,,1590101594.0,1590101595.0,1590101610.0,1590101610.0,1590101615.0,5.0,,1.0,15.0,5.0,,11.0
stage_out_local_condorpool_2_1,transfer,1590101589.0,,,1590101595.0,1590101600.0,1590101615.0,1590101615.0,1590101620.0,6.0,,5.0,15.0,5.0,,12.0
cleanup_1000genome-20200521T193903Z_0_condorpool,auxiliary,1590101620.0,,,1590101625.0,1590101625.0,1590101630.0,1590101630.0,1590101635.0,5.0,,0.0,5.0,5.0,,
