,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200522T184404Z_0_condorpool,auxiliary,1590185816.0,,,1590185820.0,1590185821.0,1590185825.0,1590185825.0,1590185830.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1590185830.0,,,1590185837.0,1590186588.0,1590187794.0,1590187794.0,1590187799.0,7.0,,751.0,1206.0,5.0,1190.0,8.0
sifting_ID0000012,compute,1590185830.0,,,1590185837.0,1590186551.0,1590187658.0,1590187658.0,1590187663.0,7.0,,714.0,1107.0,5.0,1093.0,4.0
individuals_ID0000021,compute,1590185830.0,,,1590185837.0,1590185862.0,1590186638.0,1590186638.0,1590186643.0,7.0,,25.0,776.0,5.0,711.0,5.0
individuals_ID0000010,compute,1590185830.0,,,1590185837.0,1590185861.0,1590186643.0,1590186643.0,1590186648.0,7.0,,24.0,782.0,5.0,716.0,4.0
individuals_ID0000020,compute,1590185830.0,,,1590185837.0,1590185861.0,1590186638.0,1590186638.0,1590186643.0,7.0,,24.0,777.0,5.0,705.0,4.0
individuals_ID0000009,compute,1590185830.0,,,1590185837.0,1590185861.0,1590186598.0,1590186598.0,1590186603.0,7.0,,24.0,737.0,5.0,677.0,4.0
individuals_ID0000019,compute,1590185830.0,,,1590185837.0,1590185860.0,1590186658.0,1590186658.0,1590186663.0,7.0,,23.0,798.0,5.0,716.0,5.0
individuals_ID0000014,compute,1590185830.0,,,1590185836.0,1590185859.0,1590186648.0,1590186648.0,1590186653.0,6.0,,23.0,789.0,5.0,720.0,4.0
individuals_ID0000003,compute,1590185830.0,,,1590185836.0,1590185859.0,1590186663.0,1590186663.0,1590186673.0,6.0,,23.0,804.0,10.0,741.0,4.0
individuals_ID0000013,compute,1590185830.0,,,1590185836.0,1590185859.0,1590186638.0,1590186638.0,1590186643.0,6.0,,23.0,779.0,5.0,709.0,4.0
individuals_ID0000008,compute,1590185830.0,,,1590185837.0,1590185859.0,1590186628.0,1590186628.0,1590186633.0,7.0,,22.0,769.0,5.0,701.0,4.0
