,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T095240Z_0_condorpool,auxiliary,1598980560.0,,,1598980564.0,1598980566.0,1598980574.0,1598980574.0,1598980579.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1598980579.0,,,1598980589.0,1598980846.0,1598980888.0,1598980888.0,1598980893.0,10.0,,257.0,42.0,5.0,30.0,4.0
sifting_ID0000012,compute,1598980579.0,,,1598980589.0,1598980835.0,1598980878.0,1598980878.0,1598980883.0,10.0,,246.0,43.0,5.0,28.0,4.0
individuals_ID0000021,compute,1598980579.0,,,1598980589.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,10.0,,16.0,253.0,15.0,162.0,6.0
individuals_ID0000020,compute,1598980579.0,,,1598980588.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,9.0,,17.0,253.0,15.0,163.0,6.0
individuals_ID0000009,compute,1598980579.0,,,1598980588.0,1598980605.0,1598980863.0,1598980863.0,1598980873.0,9.0,,17.0,258.0,10.0,166.0,8.0
individuals_ID0000019,compute,1598980579.0,,,1598980588.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,9.0,,17.0,253.0,15.0,163.0,5.0
individuals_ID0000008,compute,1598980579.0,,,1598980588.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,9.0,,17.0,253.0,15.0,163.0,5.0
individuals_ID0000014,compute,1598980579.0,,,1598980588.0,1598980606.0,1598980858.0,1598980858.0,1598980873.0,9.0,,18.0,252.0,15.0,165.0,5.0
individuals_ID0000003,compute,1598980579.0,,,1598980588.0,1598980605.0,1598980840.0,1598980840.0,1598980845.0,9.0,,17.0,235.0,5.0,144.0,4.0
individuals_ID0000013,compute,1598980579.0,,,1598980588.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,9.0,,17.0,253.0,15.0,164.0,5.0
individuals_ID0000010,compute,1598980579.0,,,1598980588.0,1598980607.0,1598980858.0,1598980858.0,1598980873.0,9.0,,19.0,251.0,15.0,162.0,4.0
individuals_ID0000001,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980851.0,1598980851.0,1598980858.0,7.0,,19.0,246.0,7.0,151.0,5.0
individuals_ID0000002,compute,1598980579.0,,,1598980588.0,1598980606.0,1598980858.0,1598980858.0,1598980873.0,9.0,,18.0,252.0,15.0,167.0,5.0
individuals_ID0000004,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980863.0,1598980863.0,1598980873.0,7.0,,19.0,258.0,10.0,169.0,5.0
individuals_ID0000005,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,7.0,,19.0,253.0,15.0,162.0,6.0
individuals_ID0000016,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980863.0,1598980863.0,1598980873.0,7.0,,19.0,258.0,10.0,166.0,8.0
individuals_ID0000015,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980851.0,1598980851.0,1598980858.0,7.0,,19.0,246.0,7.0,160.0,5.0
individuals_ID0000017,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,7.0,,19.0,253.0,15.0,166.0,5.0
individuals_ID0000007,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980851.0,1598980851.0,1598980858.0,7.0,,19.0,246.0,7.0,161.0,4.0
individuals_ID0000018,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,7.0,,19.0,253.0,15.0,162.0,6.0
individuals_ID0000022,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980858.0,1598980858.0,1598980873.0,7.0,,19.0,253.0,15.0,166.0,5.0
individuals_ID0000006,compute,1598980579.0,,,1598980586.0,1598980605.0,1598980851.0,1598980851.0,1598980858.0,7.0,,19.0,246.0,7.0,152.0,4.0
individuals_merge_ID0000011,compute,1598980873.0,,,1598980878.0,1598980879.0,1598980928.0,1598980928.0,1598980940.0,5.0,,1.0,49.0,12.0,7.0,4.0
individuals_merge_ID0000023,compute,1598980873.0,,,1598980878.0,1598980879.0,1598980923.0,1598980923.0,1598980928.0,5.0,,1.0,44.0,5.0,8.0,4.0
frequency_ID0000052,compute,1598980928.0,,,1598980935.0,1598980959.0,1598981108.0,1598981108.0,1598981115.0,7.0,,24.0,149.0,7.0,4.0,4.0
mutation_overlap_ID0000043,compute,1598980928.0,,,1598980937.0,1598980959.0,1598980978.0,1598980978.0,1598980983.0,9.0,,22.0,19.0,5.0,4.0,5.0
frequency_ID0000046,compute,1598980928.0,,,1598980935.0,1598980959.0,1598981098.0,1598981098.0,1598981103.0,7.0,,24.0,139.0,5.0,6.0,4.0
mutation_overlap_ID0000041,compute,1598980928.0,,,1598980935.0,1598980959.0,1598980978.0,1598980978.0,1598980983.0,7.0,,24.0,19.0,5.0,4.0,4.0
frequency_ID0000048,compute,1598980928.0,,,1598980935.0,1598980959.0,1598981098.0,1598981098.0,1598981103.0,7.0,,24.0,139.0,5.0,4.0,4.0
frequency_ID0000042,compute,1598980928.0,,,1598980940.0,1598980959.0,1598981088.0,1598981088.0,1598981093.0,12.0,,19.0,129.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598980928.0,,,1598980948.0,1598980961.0,1598980988.0,1598980988.0,1598980993.0,20.0,,13.0,27.0,5.0,4.0,4.0
mutation_overlap_ID0000051,compute,1598980928.0,,,1598980946.0,1598980960.0,1598981003.0,1598981003.0,1598981008.0,18.0,,14.0,43.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1598980928.0,,,1598980946.0,1598980961.0,1598980978.0,1598980978.0,1598980983.0,18.0,,15.0,17.0,5.0,4.0,4.0
mutation_overlap_ID0000049,compute,1598980928.0,,,1598980947.0,1598980961.0,1598980983.0,1598980983.0,1598980988.0,19.0,,14.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1598980928.0,,,1598980947.0,1598980961.0,1598980983.0,1598980983.0,1598980988.0,19.0,,14.0,22.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598980928.0,,,1598980934.0,1598980937.0,1598981088.0,1598981088.0,1598981093.0,6.0,,3.0,151.0,5.0,4.0,4.0
frequency_ID0000044,compute,1598980928.0,,,1598980946.0,1598980959.0,1598981108.0,1598981108.0,1598981115.0,18.0,,13.0,149.0,7.0,4.0,4.0
frequency_ID0000050,compute,1598980928.0,,,1598980934.0,1598980935.0,1598981088.0,1598981088.0,1598981093.0,6.0,,1.0,153.0,5.0,4.0,4.0
frequency_ID0000026,compute,1598980940.0,,,1598980950.0,1598980961.0,1598981103.0,1598981103.0,1598981108.0,10.0,,11.0,142.0,5.0,8.0,4.0
mutation_overlap_ID0000037,compute,1598980940.0,,,1598980971.0,1598980984.0,1598981028.0,1598981028.0,1598981033.0,31.0,,13.0,44.0,5.0,4.0,4.0
frequency_ID0000030,compute,1598980940.0,,,1598980950.0,1598980961.0,1598981093.0,1598981093.0,1598981098.0,10.0,,11.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000031,compute,1598980940.0,,,1598980950.0,1598980962.0,1598980983.0,1598980983.0,1598980988.0,10.0,,12.0,21.0,5.0,5.0,4.0
frequency_ID0000036,compute,1598980940.0,,,1598980950.0,1598980962.0,1598981103.0,1598981103.0,1598981108.0,10.0,,12.0,141.0,5.0,5.0,4.0
mutation_overlap_ID0000025,compute,1598980940.0,,,1598980972.0,1598980985.0,1598981008.0,1598981008.0,1598981013.0,32.0,,13.0,23.0,5.0,6.0,4.0
frequency_ID0000038,compute,1598980940.0,,,1598980951.0,1598980962.0,1598981103.0,1598981103.0,1598981108.0,11.0,,11.0,141.0,5.0,5.0,4.0
mutation_overlap_ID0000033,compute,1598980940.0,,,1598980950.0,1598980962.0,1598980988.0,1598980988.0,1598980993.0,10.0,,12.0,26.0,5.0,5.0,4.0
frequency_ID0000034,compute,1598980940.0,,,1598980960.0,1598980976.0,1598981108.0,1598981108.0,1598981115.0,20.0,,16.0,132.0,7.0,4.0,4.0
mutation_overlap_ID0000027,compute,1598980940.0,,,1598980960.0,1598980977.0,1598980998.0,1598980998.0,1598981003.0,20.0,,17.0,21.0,5.0,4.0,4.0
mutation_overlap_ID0000029,compute,1598980940.0,,,1598980960.0,1598980979.0,1598980998.0,1598980998.0,1598981003.0,20.0,,19.0,19.0,5.0,4.0,4.0
frequency_ID0000028,compute,1598980940.0,,,1598980961.0,1598980980.0,1598981120.0,1598981120.0,1598981125.0,21.0,,19.0,140.0,5.0,4.0,4.0
mutation_overlap_ID0000035,compute,1598980940.0,,,1598980969.0,1598980982.0,1598981003.0,1598981003.0,1598981008.0,29.0,,13.0,21.0,5.0,4.0,4.0
frequency_ID0000032,compute,1598980940.0,,,1598980959.0,1598980975.0,1598981108.0,1598981108.0,1598981115.0,19.0,,16.0,133.0,7.0,4.0,4.0
stage_out_local_condorpool_2_2,transfer,1598981108.0,,,1598981115.0,1598981115.0,1598981130.0,1598981130.0,1598981135.0,7.0,,0.0,15.0,5.0,,10.0
stage_out_local_condorpool_2_0,transfer,1598981115.0,,,1598981120.0,1598981122.0,1598981135.0,1598981135.0,1598981140.0,5.0,,2.0,13.0,5.0,,12.0
stage_out_local_condorpool_2_1,transfer,1598981125.0,,,1598981130.0,1598981131.0,1598981145.0,1598981145.0,1598981150.0,5.0,,1.0,14.0,5.0,,10.0
cleanup_1000genome-20200901T095240Z_0_condorpool,auxiliary,1598981150.0,,,1598981155.0,1598981156.0,1598981161.0,1598981161.0,1598981167.0,5.0,,1.0,5.0,6.0,,
