,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T095240Z_0_condorpool,auxiliary,1598958801.0,,,1598958806.0,1598958806.0,1598958811.0,1598958811.0,1598958816.0,5.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598958816.0,,,1598958826.0,1598959053.0,1598959110.0,1598959110.0,1598959115.0,10.0,,227.0,57.0,5.0,42.0,4.0
sifting_ID0000012,compute,1598958816.0,,,1598958826.0,1598959048.0,1598959087.0,1598959087.0,1598959093.0,10.0,,222.0,39.0,6.0,25.0,4.0
individuals_ID0000021,compute,1598958816.0,,,1598958826.0,1598958838.0,1598959087.0,1598959087.0,1598959098.0,10.0,,12.0,249.0,11.0,156.0,5.0
individuals_ID0000020,compute,1598958816.0,,,1598958825.0,1598958837.0,1598959082.0,1598959082.0,1598959098.0,9.0,,12.0,245.0,16.0,162.0,5.0
individuals_ID0000009,compute,1598958816.0,,,1598958825.0,1598958838.0,1598959087.0,1598959087.0,1598959098.0,9.0,,13.0,249.0,11.0,156.0,5.0
individuals_ID0000019,compute,1598958816.0,,,1598958825.0,1598958837.0,1598959082.0,1598959082.0,1598959098.0,9.0,,12.0,245.0,16.0,161.0,5.0
individuals_ID0000008,compute,1598958816.0,,,1598958825.0,1598958837.0,1598959082.0,1598959082.0,1598959093.0,9.0,,12.0,245.0,11.0,161.0,4.0
individuals_ID0000014,compute,1598958816.0,,,1598958824.0,1598958837.0,1598959082.0,1598959082.0,1598959098.0,8.0,,13.0,245.0,16.0,162.0,5.0
individuals_ID0000003,compute,1598958816.0,,,1598958824.0,1598958837.0,1598959082.0,1598959082.0,1598959098.0,8.0,,13.0,245.0,16.0,161.0,6.0
individuals_ID0000013,compute,1598958816.0,,,1598958824.0,1598958837.0,1598959087.0,1598959087.0,1598959098.0,8.0,,13.0,250.0,11.0,159.0,5.0
individuals_ID0000010,compute,1598958816.0,,,1598958826.0,1598958838.0,1598959082.0,1598959082.0,1598959098.0,10.0,,12.0,244.0,16.0,161.0,5.0
individuals_ID0000001,compute,1598958816.0,,,1598958823.0,1598958836.0,1598959082.0,1598959082.0,1598959098.0,7.0,,13.0,246.0,16.0,162.0,4.0
