,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T095240Z_0_condorpool,auxiliary,1598984793.0,,,1598984798.0,1598984799.0,1598984808.0,1598984808.0,1598984813.0,5.0,,1.0,9.0,5.0,,
sifting_ID0000024,compute,1598984813.0,,,1598984832.0,1598985069.0,1598985131.0,1598985131.0,1598985136.0,19.0,,237.0,62.0,5.0,48.0,4.0
sifting_ID0000012,compute,1598984813.0,,,1598984831.0,1598985049.0,1598985116.0,1598985116.0,1598985121.0,18.0,,218.0,67.0,5.0,49.0,5.0
individuals_ID0000021,compute,1598984813.0,,,1598984831.0,1598984837.0,1598985083.0,1598985083.0,1598985088.0,18.0,,6.0,246.0,5.0,148.0,4.0
individuals_ID0000020,compute,1598984813.0,,,1598984830.0,1598984837.0,1598985083.0,1598985083.0,1598985093.0,17.0,,7.0,246.0,10.0,150.0,4.0
individuals_ID0000009,compute,1598984813.0,,,1598984830.0,1598984836.0,1598985088.0,1598985088.0,1598985098.0,17.0,,6.0,252.0,10.0,164.0,4.0
individuals_ID0000019,compute,1598984813.0,,,1598984830.0,1598984837.0,1598985073.0,1598985073.0,1598985078.0,17.0,,7.0,236.0,5.0,159.0,4.0
individuals_ID0000008,compute,1598984813.0,,,1598984829.0,1598984836.0,1598985083.0,1598985083.0,1598985093.0,16.0,,7.0,247.0,10.0,160.0,5.0
individuals_ID0000014,compute,1598984813.0,,,1598984824.0,1598984836.0,1598985073.0,1598985073.0,1598985078.0,11.0,,12.0,237.0,5.0,158.0,4.0
individuals_ID0000003,compute,1598984813.0,,,1598984823.0,1598984836.0,1598985088.0,1598985088.0,1598985093.0,10.0,,13.0,252.0,5.0,166.0,4.0
individuals_ID0000013,compute,1598984813.0,,,1598984823.0,1598984836.0,1598985093.0,1598985093.0,1598985098.0,10.0,,13.0,257.0,5.0,164.0,4.0
individuals_ID0000010,compute,1598984813.0,,,1598984831.0,1598984837.0,1598985083.0,1598985083.0,1598985093.0,18.0,,6.0,246.0,10.0,148.0,5.0
individuals_ID0000001,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985073.0,1598985073.0,1598985078.0,9.0,,14.0,237.0,5.0,156.0,4.0
individuals_ID0000002,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985078.0,1598985078.0,1598985083.0,9.0,,14.0,242.0,5.0,157.0,4.0
individuals_ID0000004,compute,1598984813.0,,,1598984820.0,1598984836.0,1598985093.0,1598985093.0,1598985098.0,7.0,,16.0,257.0,5.0,166.0,4.0
individuals_ID0000005,compute,1598984813.0,,,1598984821.0,1598984836.0,1598985073.0,1598985073.0,1598985078.0,8.0,,15.0,237.0,5.0,155.0,5.0
individuals_ID0000016,compute,1598984813.0,,,1598984821.0,1598984836.0,1598985083.0,1598985083.0,1598985093.0,8.0,,15.0,247.0,10.0,164.0,4.0
individuals_ID0000015,compute,1598984813.0,,,1598984821.0,1598984836.0,1598985053.0,1598985053.0,1598985058.0,8.0,,15.0,217.0,5.0,145.0,4.0
individuals_ID0000017,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985093.0,1598985093.0,1598985098.0,9.0,,14.0,257.0,5.0,167.0,5.0
individuals_ID0000007,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985088.0,1598985088.0,1598985098.0,9.0,,14.0,252.0,10.0,169.0,5.0
individuals_ID0000018,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985093.0,1598985093.0,1598985098.0,9.0,,14.0,257.0,5.0,165.0,5.0
individuals_ID0000022,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985093.0,1598985093.0,1598985098.0,9.0,,14.0,257.0,5.0,164.0,5.0
individuals_ID0000006,compute,1598984813.0,,,1598984822.0,1598984836.0,1598985078.0,1598985078.0,1598985083.0,9.0,,14.0,242.0,5.0,145.0,4.0
individuals_merge_ID0000011,compute,1598985098.0,,,1598985104.0,1598985106.0,1598985151.0,1598985151.0,1598985156.0,6.0,,2.0,45.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1598985098.0,,,1598985106.0,1598985106.0,1598985151.0,1598985151.0,1598985156.0,8.0,,0.0,45.0,5.0,7.0,4.0
frequency_ID0000052,compute,1598985156.0,,,1598985172.0,1598985191.0,1598985327.0,1598985327.0,1598985332.0,16.0,,19.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1598985156.0,,,1598985176.0,1598985191.0,1598985217.0,1598985217.0,1598985222.0,20.0,,15.0,26.0,5.0,4.0,4.0
frequency_ID0000046,compute,1598985156.0,,,1598985173.0,1598985190.0,1598985347.0,1598985347.0,1598985352.0,17.0,,17.0,157.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1598985156.0,,,1598985173.0,1598985190.0,1598985212.0,1598985212.0,1598985217.0,17.0,,17.0,22.0,5.0,5.0,4.0
frequency_ID0000048,compute,1598985156.0,,,1598985175.0,1598985192.0,1598985322.0,1598985322.0,1598985327.0,19.0,,17.0,130.0,5.0,4.0,5.0
frequency_ID0000042,compute,1598985156.0,,,1598985177.0,1598985206.0,1598985342.0,1598985342.0,1598985347.0,21.0,,29.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598985156.0,,,1598985187.0,1598985213.0,1598985237.0,1598985237.0,1598985242.0,31.0,,26.0,24.0,5.0,5.0,4.0
mutation_overlap_ID0000051,compute,1598985156.0,,,1598985184.0,1598985211.0,1598985252.0,1598985252.0,1598985257.0,28.0,,27.0,41.0,5.0,3.0,4.0
mutation_overlap_ID0000039,compute,1598985156.0,,,1598985184.0,1598985210.0,1598985232.0,1598985232.0,1598985237.0,28.0,,26.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000049,compute,1598985156.0,,,1598985184.0,1598985210.0,1598985232.0,1598985232.0,1598985237.0,28.0,,26.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1598985156.0,,,1598985185.0,1598985210.0,1598985232.0,1598985232.0,1598985237.0,29.0,,25.0,22.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598985156.0,,,1598985172.0,1598985192.0,1598985322.0,1598985322.0,1598985327.0,16.0,,20.0,130.0,5.0,4.0,5.0
frequency_ID0000044,compute,1598985156.0,,,1598985178.0,1598985210.0,1598985368.0,1598985368.0,1598985373.0,22.0,,32.0,158.0,5.0,4.0,4.0
frequency_ID0000050,compute,1598985156.0,,,1598985172.0,1598985190.0,1598985347.0,1598985347.0,1598985352.0,16.0,,18.0,157.0,5.0,4.0,4.0
frequency_ID0000026,compute,1598985156.0,,,1598985164.0,1598985189.0,1598985327.0,1598985327.0,1598985332.0,8.0,,25.0,138.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598985156.0,,,1598985172.0,1598985190.0,1598985232.0,1598985232.0,1598985237.0,16.0,,18.0,42.0,5.0,3.0,4.0
frequency_ID0000030,compute,1598985156.0,,,1598985162.0,1598985165.0,1598985302.0,1598985302.0,1598985307.0,6.0,,3.0,137.0,5.0,4.0,4.0
mutation_overlap_ID0000031,compute,1598985156.0,,,1598985164.0,1598985165.0,1598985187.0,1598985187.0,1598985192.0,8.0,,1.0,22.0,5.0,4.0,4.0
frequency_ID0000036,compute,1598985156.0,,,1598985164.0,1598985187.0,1598985322.0,1598985322.0,1598985327.0,8.0,,23.0,135.0,5.0,5.0,4.0
mutation_overlap_ID0000025,compute,1598985156.0,,,1598985172.0,1598985190.0,1598985212.0,1598985212.0,1598985217.0,16.0,,18.0,22.0,5.0,4.0,4.0
frequency_ID0000038,compute,1598985156.0,,,1598985165.0,1598985189.0,1598985327.0,1598985327.0,1598985332.0,9.0,,24.0,138.0,5.0,4.0,5.0
mutation_overlap_ID0000033,compute,1598985156.0,,,1598985164.0,1598985189.0,1598985212.0,1598985212.0,1598985217.0,8.0,,25.0,23.0,5.0,6.0,4.0
frequency_ID0000034,compute,1598985156.0,,,1598985165.0,1598985189.0,1598985347.0,1598985347.0,1598985352.0,9.0,,24.0,158.0,5.0,4.0,4.0
mutation_overlap_ID0000027,compute,1598985156.0,,,1598985165.0,1598985188.0,1598985207.0,1598985207.0,1598985212.0,9.0,,23.0,19.0,5.0,4.0,3.0
mutation_overlap_ID0000029,compute,1598985156.0,,,1598985165.0,1598985190.0,1598985212.0,1598985212.0,1598985217.0,9.0,,25.0,22.0,5.0,4.0,4.0
frequency_ID0000028,compute,1598985156.0,,,1598985165.0,1598985192.0,1598985322.0,1598985322.0,1598985327.0,9.0,,27.0,130.0,5.0,5.0,5.0
mutation_overlap_ID0000035,compute,1598985156.0,,,1598985167.0,1598985190.0,1598985212.0,1598985212.0,1598985217.0,11.0,,23.0,22.0,5.0,4.0,4.0
frequency_ID0000032,compute,1598985156.0,,,1598985165.0,1598985189.0,1598985327.0,1598985327.0,1598985332.0,9.0,,24.0,138.0,5.0,5.0,4.0
stage_out_local_condorpool_2_0,transfer,1598985347.0,,,1598985352.0,1598985353.0,1598985368.0,1598985368.0,1598985373.0,5.0,,1.0,15.0,5.0,,13.0
stage_out_local_condorpool_2_2,transfer,1598985352.0,,,1598985358.0,1598985358.0,1598985373.0,1598985373.0,1598985379.0,6.0,,0.0,15.0,6.0,,11.0
stage_out_local_condorpool_2_1,transfer,1598985373.0,,,1598985379.0,1598985379.0,1598985394.0,1598985394.0,1598985399.0,6.0,,0.0,15.0,5.0,,10.0
