,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T095240Z_0_condorpool,auxiliary,1598956383.0,,,1598956388.0,1598956388.0,1598956393.0,1598956393.0,1598956398.0,5.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598956398.0,,,1598956407.0,1598956641.0,1598956698.0,1598956698.0,1598956703.0,9.0,,234.0,57.0,5.0,45.0,4.0
sifting_ID0000012,compute,1598956398.0,,,1598956407.0,1598956641.0,1598956703.0,1598956703.0,1598956708.0,9.0,,234.0,62.0,5.0,48.0,4.0
individuals_ID0000021,compute,1598956398.0,,,1598956407.0,1598956428.0,1598956665.0,1598956665.0,1598956670.0,9.0,,21.0,237.0,5.0,144.0,5.0
individuals_ID0000020,compute,1598956398.0,,,1598956405.0,1598956407.0,1598956655.0,1598956655.0,1598956670.0,7.0,,2.0,248.0,15.0,152.0,4.0
individuals_ID0000009,compute,1598956398.0,,,1598956405.0,1598956407.0,1598956655.0,1598956655.0,1598956665.0,7.0,,2.0,248.0,10.0,166.0,5.0
individuals_ID0000019,compute,1598956398.0,,,1598956404.0,1598956408.0,1598956655.0,1598956655.0,1598956670.0,6.0,,4.0,247.0,15.0,159.0,5.0
individuals_ID0000008,compute,1598956398.0,,,1598956403.0,1598956409.0,1598956648.0,1598956648.0,1598956655.0,5.0,,6.0,239.0,7.0,158.0,4.0
individuals_ID0000014,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956655.0,1598956655.0,1598956670.0,5.0,,4.0,248.0,15.0,165.0,7.0
individuals_ID0000003,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956655.0,1598956655.0,1598956670.0,5.0,,4.0,248.0,15.0,166.0,5.0
individuals_ID0000013,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956665.0,1598956665.0,1598956670.0,5.0,,4.0,258.0,5.0,160.0,4.0
individuals_ID0000010,compute,1598956398.0,,,1598956406.0,1598956409.0,1598956648.0,1598956648.0,1598956655.0,8.0,,3.0,239.0,7.0,156.0,4.0
individuals_ID0000001,compute,1598956398.0,,,1598956403.0,1598956408.0,1598956648.0,1598956648.0,1598956660.0,5.0,,5.0,240.0,12.0,158.0,4.0
individuals_ID0000002,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956665.0,1598956665.0,1598956670.0,5.0,,4.0,258.0,5.0,164.0,5.0
individuals_ID0000004,compute,1598956398.0,,,1598956403.0,1598956405.0,1598956643.0,1598956643.0,1598956648.0,5.0,,2.0,238.0,5.0,161.0,4.0
individuals_ID0000005,compute,1598956398.0,,,1598956403.0,1598956406.0,1598956660.0,1598956660.0,1598956670.0,5.0,,3.0,254.0,10.0,163.0,4.0
individuals_ID0000016,compute,1598956398.0,,,1598956403.0,1598956405.0,1598956643.0,1598956643.0,1598956648.0,5.0,,2.0,238.0,5.0,159.0,5.0
individuals_ID0000015,compute,1598956398.0,,,1598956403.0,1598956406.0,1598956655.0,1598956655.0,1598956670.0,5.0,,3.0,249.0,15.0,165.0,5.0
individuals_ID0000017,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956655.0,1598956655.0,1598956670.0,5.0,,4.0,248.0,15.0,165.0,4.0
individuals_ID0000007,compute,1598956398.0,,,1598956403.0,1598956406.0,1598956648.0,1598956648.0,1598956655.0,5.0,,3.0,242.0,7.0,166.0,4.0
individuals_ID0000018,compute,1598956398.0,,,1598956403.0,1598956406.0,1598956655.0,1598956655.0,1598956665.0,5.0,,3.0,249.0,10.0,153.0,4.0
individuals_ID0000022,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956655.0,1598956655.0,1598956670.0,5.0,,4.0,248.0,15.0,164.0,4.0
individuals_ID0000006,compute,1598956398.0,,,1598956403.0,1598956407.0,1598956670.0,1598956670.0,1598956676.0,5.0,,4.0,263.0,6.0,159.0,4.0
individuals_merge_ID0000023,compute,1598956670.0,,,1598956676.0,1598956677.0,1598956723.0,1598956723.0,1598956728.0,6.0,,1.0,46.0,5.0,7.0,4.0
individuals_merge_ID0000011,compute,1598956676.0,,,1598956682.0,1598956684.0,1598956728.0,1598956728.0,1598956738.0,6.0,,2.0,44.0,10.0,5.0,4.0
frequency_ID0000052,compute,1598956728.0,,,1598956735.0,1598956756.0,1598956895.0,1598956895.0,1598956900.0,7.0,,21.0,139.0,5.0,5.0,4.0
mutation_overlap_ID0000043,compute,1598956728.0,,,1598956736.0,1598956754.0,1598956774.0,1598956774.0,1598956779.0,8.0,,18.0,20.0,5.0,4.0,4.0
frequency_ID0000046,compute,1598956728.0,,,1598956735.0,1598956754.0,1598956890.0,1598956890.0,1598956895.0,7.0,,19.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1598956728.0,,,1598956735.0,1598956756.0,1598956774.0,1598956774.0,1598956779.0,7.0,,21.0,18.0,5.0,4.0,4.0
frequency_ID0000048,compute,1598956728.0,,,1598956735.0,1598956754.0,1598956890.0,1598956890.0,1598956895.0,7.0,,19.0,136.0,5.0,4.0,4.0
frequency_ID0000042,compute,1598956728.0,,,1598956736.0,1598956755.0,1598956890.0,1598956890.0,1598956895.0,8.0,,19.0,135.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598956728.0,,,1598956738.0,1598956756.0,1598956779.0,1598956779.0,1598956784.0,10.0,,18.0,23.0,5.0,5.0,4.0
mutation_overlap_ID0000051,compute,1598956728.0,,,1598956738.0,1598956756.0,1598956799.0,1598956799.0,1598956804.0,10.0,,18.0,43.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1598956728.0,,,1598956738.0,1598956756.0,1598956779.0,1598956779.0,1598956784.0,10.0,,18.0,23.0,5.0,5.0,6.0
mutation_overlap_ID0000049,compute,1598956728.0,,,1598956738.0,1598956756.0,1598956779.0,1598956779.0,1598956784.0,10.0,,18.0,23.0,5.0,4.0,5.0
mutation_overlap_ID0000045,compute,1598956728.0,,,1598956738.0,1598956756.0,1598956774.0,1598956774.0,1598956779.0,10.0,,18.0,18.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598956728.0,,,1598956733.0,1598956735.0,1598956870.0,1598956870.0,1598956875.0,5.0,,2.0,135.0,5.0,3.0,5.0
frequency_ID0000044,compute,1598956728.0,,,1598956737.0,1598956755.0,1598956895.0,1598956895.0,1598956900.0,9.0,,18.0,140.0,5.0,4.0,4.0
frequency_ID0000050,compute,1598956728.0,,,1598956733.0,1598956735.0,1598956875.0,1598956875.0,1598956880.0,5.0,,2.0,140.0,5.0,3.0,4.0
frequency_ID0000026,compute,1598956738.0,,,1598956744.0,1598956756.0,1598956885.0,1598956885.0,1598956890.0,6.0,,12.0,129.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598956738.0,,,1598956746.0,1598956776.0,1598956819.0,1598956819.0,1598956824.0,8.0,,30.0,43.0,5.0,5.0,4.0
frequency_ID0000030,compute,1598956738.0,,,1598956743.0,1598956756.0,1598956895.0,1598956895.0,1598956900.0,5.0,,13.0,139.0,5.0,5.0,4.0
mutation_overlap_ID0000031,compute,1598956738.0,,,1598956744.0,1598956756.0,1598956779.0,1598956779.0,1598956784.0,6.0,,12.0,23.0,5.0,4.0,5.0
frequency_ID0000036,compute,1598956738.0,,,1598956744.0,1598956756.0,1598956900.0,1598956900.0,1598956905.0,6.0,,12.0,144.0,5.0,5.0,5.0
mutation_overlap_ID0000025,compute,1598956738.0,,,1598956748.0,1598956777.0,1598956794.0,1598956794.0,1598956799.0,10.0,,29.0,17.0,5.0,5.0,4.0
frequency_ID0000038,compute,1598956738.0,,,1598956746.0,1598956757.0,1598956890.0,1598956890.0,1598956895.0,8.0,,11.0,133.0,5.0,4.0,4.0
mutation_overlap_ID0000033,compute,1598956738.0,,,1598956746.0,1598956757.0,1598956779.0,1598956779.0,1598956784.0,8.0,,11.0,22.0,5.0,4.0,4.0
frequency_ID0000034,compute,1598956738.0,,,1598956746.0,1598956774.0,1598956905.0,1598956905.0,1598956911.0,8.0,,28.0,131.0,6.0,4.0,4.0
mutation_overlap_ID0000027,compute,1598956738.0,,,1598956746.0,1598956774.0,1598956794.0,1598956794.0,1598956799.0,8.0,,28.0,20.0,5.0,4.0,4.0
mutation_overlap_ID0000029,compute,1598956738.0,,,1598956746.0,1598956775.0,1598956794.0,1598956794.0,1598956799.0,8.0,,29.0,19.0,5.0,3.0,4.0
frequency_ID0000028,compute,1598956738.0,,,1598956746.0,1598956776.0,1598956916.0,1598956916.0,1598956921.0,8.0,,30.0,140.0,5.0,4.0,4.0
mutation_overlap_ID0000035,compute,1598956738.0,,,1598956746.0,1598956778.0,1598956799.0,1598956799.0,1598956804.0,8.0,,32.0,21.0,5.0,4.0,4.0
frequency_ID0000032,compute,1598956738.0,,,1598956746.0,1598956773.0,1598956905.0,1598956905.0,1598956911.0,8.0,,27.0,132.0,6.0,3.0,4.0
stage_out_local_condorpool_2_2,transfer,1598956905.0,,,1598956911.0,1598956911.0,1598956926.0,1598956926.0,1598956931.0,6.0,,0.0,15.0,5.0,,11.0
stage_out_local_condorpool_2_0,transfer,1598956911.0,,,1598956916.0,1598956916.0,1598956931.0,1598956931.0,1598956936.0,5.0,,0.0,15.0,5.0,,13.0
stage_out_local_condorpool_2_1,transfer,1598956921.0,,,1598956926.0,1598956926.0,1598956941.0,1598956941.0,1598956946.0,5.0,,0.0,15.0,5.0,,12.0
cleanup_1000genome-20200901T095240Z_0_condorpool,auxiliary,1598956946.0,,,1598956951.0,1598956953.0,1598956957.0,1598956957.0,1598956962.0,5.0,,2.0,4.0,5.0,,
