,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200924T174715Z_0_condorpool,auxiliary,1600970844.0,,,1600970848.0,1600970850.0,1600970858.0,1600970858.0,1600970863.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1600970863.0,,,1600970869.0,1600971066.0,1600971114.0,1600971114.0,1600971119.0,6.0,,197.0,48.0,5.0,32.0,6.0
sifting_ID0000012,compute,1600970863.0,,,1600970869.0,1600971041.0,1600971099.0,1600971099.0,1600971104.0,6.0,,172.0,58.0,5.0,45.0,5.0
individuals_ID0000021,compute,1600970863.0,,,1600970869.0,1600970887.0,1600971144.0,1600971144.0,1600971149.0,6.0,,18.0,257.0,5.0,170.0,5.0
individuals_ID0000020,compute,1600970863.0,,,1600970869.0,1600970887.0,1600971149.0,1600971149.0,1600971154.0,6.0,,18.0,262.0,5.0,172.0,5.0
individuals_ID0000009,compute,1600970863.0,,,1600970869.0,1600970887.0,1600971149.0,1600971149.0,1600971154.0,6.0,,18.0,262.0,5.0,175.0,5.0
individuals_ID0000019,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971144.0,1600971144.0,1600971149.0,6.0,,17.0,258.0,5.0,166.0,5.0
individuals_ID0000008,compute,1600970863.0,,,1600970869.0,1600970887.0,1600971139.0,1600971139.0,1600971144.0,6.0,,18.0,252.0,5.0,175.0,6.0
individuals_ID0000014,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971144.0,1600971144.0,1600971154.0,6.0,,17.0,258.0,10.0,170.0,4.0
individuals_ID0000003,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971144.0,1600971144.0,1600971149.0,6.0,,17.0,258.0,5.0,170.0,5.0
individuals_ID0000013,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971144.0,1600971144.0,1600971149.0,6.0,,17.0,258.0,5.0,170.0,5.0
individuals_ID0000010,compute,1600970863.0,,,1600970869.0,1600970887.0,1600971139.0,1600971139.0,1600971144.0,6.0,,18.0,252.0,5.0,176.0,6.0
individuals_ID0000001,compute,1600970863.0,,,1600970869.0,1600970887.0,1600971139.0,1600971139.0,1600971144.0,6.0,,18.0,252.0,5.0,176.0,6.0
individuals_ID0000002,compute,1600970863.0,,,1600970869.0,1600970885.0,1600971134.0,1600971134.0,1600971139.0,6.0,,16.0,249.0,5.0,164.0,4.0
individuals_ID0000004,compute,1600970863.0,,,1600970868.0,1600970886.0,1600971139.0,1600971139.0,1600971144.0,5.0,,18.0,253.0,5.0,177.0,6.0
individuals_ID0000005,compute,1600970863.0,,,1600970869.0,1600970885.0,1600971149.0,1600971149.0,1600971154.0,6.0,,16.0,264.0,5.0,173.0,5.0
individuals_ID0000016,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971124.0,1600971124.0,1600971129.0,6.0,,17.0,238.0,5.0,157.0,5.0
individuals_ID0000015,compute,1600970863.0,,,1600970868.0,1600970885.0,1600971124.0,1600971124.0,1600971129.0,5.0,,17.0,239.0,5.0,159.0,4.0
individuals_ID0000017,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971104.0,1600971104.0,1600971109.0,6.0,,17.0,218.0,5.0,150.0,5.0
individuals_ID0000007,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971044.0,1600971044.0,1600971049.0,6.0,,17.0,158.0,5.0,96.0,5.0
individuals_ID0000018,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971149.0,1600971149.0,1600971154.0,6.0,,17.0,263.0,5.0,174.0,4.0
individuals_ID0000022,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971114.0,1600971114.0,1600971119.0,6.0,,17.0,228.0,5.0,163.0,5.0
individuals_ID0000006,compute,1600970863.0,,,1600970869.0,1600970886.0,1600971069.0,1600971069.0,1600971074.0,6.0,,17.0,183.0,5.0,117.0,5.0
individuals_merge_ID0000011,compute,1600971154.0,,,1600971159.0,1600971160.0,1600971204.0,1600971204.0,1600971209.0,5.0,,1.0,44.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1600971154.0,,,1600971159.0,1600971161.0,1600971204.0,1600971204.0,1600971209.0,5.0,,2.0,43.0,5.0,10.0,5.0
frequency_ID0000052,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971349.0,1600971349.0,1600971354.0,5.0,,23.0,112.0,5.0,5.0,6.0
mutation_overlap_ID0000043,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971259.0,1600971259.0,1600971264.0,5.0,,22.0,23.0,5.0,5.0,5.0
frequency_ID0000046,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971379.0,1600971379.0,1600971384.0,5.0,,22.0,143.0,5.0,5.0,4.0
mutation_overlap_ID0000041,compute,1600971209.0,,,1600971214.0,1600971235.0,1600971254.0,1600971254.0,1600971259.0,5.0,,21.0,19.0,5.0,5.0,4.0
frequency_ID0000048,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971384.0,1600971384.0,1600971389.0,5.0,,22.0,148.0,5.0,5.0,5.0
frequency_ID0000042,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971379.0,1600971379.0,1600971384.0,5.0,,23.0,142.0,5.0,5.0,5.0
mutation_overlap_ID0000047,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971259.0,1600971259.0,1600971264.0,5.0,,23.0,22.0,5.0,4.0,5.0
mutation_overlap_ID0000051,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971279.0,1600971279.0,1600971284.0,5.0,,22.0,43.0,5.0,4.0,5.0
mutation_overlap_ID0000039,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971254.0,1600971254.0,1600971259.0,5.0,,22.0,18.0,5.0,5.0,5.0
mutation_overlap_ID0000049,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971259.0,1600971259.0,1600971264.0,5.0,,23.0,22.0,5.0,6.0,6.0
mutation_overlap_ID0000045,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971254.0,1600971254.0,1600971259.0,5.0,,22.0,18.0,5.0,5.0,5.0
frequency_ID0000040,compute,1600971209.0,,,1600971214.0,1600971214.0,1600971359.0,1600971359.0,1600971364.0,5.0,,0.0,145.0,5.0,5.0,5.0
frequency_ID0000044,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971364.0,1600971364.0,1600971369.0,5.0,,22.0,128.0,5.0,5.0,5.0
frequency_ID0000050,compute,1600971209.0,,,1600971214.0,1600971215.0,1600971329.0,1600971329.0,1600971334.0,5.0,,1.0,114.0,5.0,6.0,6.0
frequency_ID0000026,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971374.0,1600971374.0,1600971379.0,5.0,,23.0,137.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1600971209.0,,,1600971214.0,1600971259.0,1600971309.0,1600971309.0,1600971314.0,5.0,,45.0,50.0,5.0,5.0,5.0
frequency_ID0000030,compute,1600971209.0,,,1600971214.0,1600971236.0,1600971364.0,1600971364.0,1600971369.0,5.0,,22.0,128.0,5.0,4.0,5.0
mutation_overlap_ID0000031,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971259.0,1600971259.0,1600971264.0,5.0,,23.0,22.0,5.0,6.0,5.0
frequency_ID0000036,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971384.0,1600971384.0,1600971389.0,5.0,,23.0,147.0,5.0,6.0,5.0
mutation_overlap_ID0000025,compute,1600971209.0,,,1600971214.0,1600971259.0,1600971279.0,1600971279.0,1600971284.0,5.0,,45.0,20.0,5.0,5.0,5.0
frequency_ID0000038,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971354.0,1600971354.0,1600971359.0,5.0,,23.0,117.0,5.0,5.0,6.0
mutation_overlap_ID0000033,compute,1600971209.0,,,1600971214.0,1600971237.0,1600971259.0,1600971259.0,1600971264.0,5.0,,23.0,22.0,5.0,5.0,5.0
frequency_ID0000034,compute,1600971209.0,,,1600971214.0,1600971254.0,1600971399.0,1600971399.0,1600971404.0,5.0,,40.0,145.0,5.0,5.0,5.0
mutation_overlap_ID0000027,compute,1600971209.0,,,1600971214.0,1600971255.0,1600971274.0,1600971274.0,1600971279.0,5.0,,41.0,19.0,5.0,5.0,5.0
mutation_overlap_ID0000029,compute,1600971209.0,,,1600971214.0,1600971256.0,1600971274.0,1600971274.0,1600971279.0,5.0,,42.0,18.0,5.0,5.0,5.0
frequency_ID0000028,compute,1600971209.0,,,1600971214.0,1600971257.0,1600971399.0,1600971399.0,1600971404.0,5.0,,43.0,142.0,5.0,5.0,5.0
mutation_overlap_ID0000035,compute,1600971209.0,,,1600971214.0,1600971258.0,1600971279.0,1600971279.0,1600971284.0,5.0,,44.0,21.0,5.0,6.0,6.0
frequency_ID0000032,compute,1600971209.0,,,1600971214.0,1600971254.0,1600971394.0,1600971394.0,1600971399.0,5.0,,40.0,140.0,5.0,4.0,5.0
stage_out_local_condorpool_2_2,transfer,1600971389.0,,,1600971394.0,1600971394.0,1600971409.0,1600971409.0,1600971414.0,5.0,,0.0,15.0,5.0,,12.0
stage_out_local_condorpool_2_0,transfer,1600971399.0,,,1600971404.0,1600971404.0,1600971419.0,1600971419.0,1600971424.0,5.0,,0.0,15.0,5.0,,12.0
stage_out_local_condorpool_2_1,transfer,1600971404.0,,,1600971409.0,1600971409.0,1600971424.0,1600971424.0,1600971429.0,5.0,,0.0,15.0,5.0,,11.0
cleanup_1000genome-20200924T174715Z_0_condorpool,auxiliary,1600971429.0,,,1600971434.0,1600971434.0,1600971439.0,1600971439.0,1600971444.0,5.0,,0.0,5.0,5.0,,
