,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200520T031010Z_0_condorpool,auxiliary,1589954369.0,,,1589954373.0,1589954374.0,1589954378.0,1589954378.0,1589954383.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589954383.0,,,1589954390.0,1589954596.0,1589954646.0,1589954646.0,1589954651.0,7.0,,206.0,50.0,5.0,40.0,4.0
sifting_ID0000012,compute,1589954383.0,,,1589954390.0,1589954594.0,1589954641.0,1589954641.0,1589954646.0,7.0,,204.0,47.0,5.0,36.0,3.0
individuals_ID0000021,compute,1589954383.0,,,1589954390.0,1589954402.0,1589954636.0,1589954636.0,1589954641.0,7.0,,12.0,234.0,5.0,156.0,4.0
individuals_ID0000020,compute,1589954383.0,,,1589954390.0,1589954402.0,1589954646.0,1589954646.0,1589954656.0,7.0,,12.0,244.0,10.0,161.0,4.0
individuals_ID0000009,compute,1589954383.0,,,1589954390.0,1589954402.0,1589954646.0,1589954646.0,1589954656.0,7.0,,12.0,244.0,10.0,162.0,4.0
individuals_ID0000019,compute,1589954383.0,,,1589954390.0,1589954401.0,1589954636.0,1589954636.0,1589954641.0,7.0,,11.0,235.0,5.0,166.0,3.0
individuals_ID0000008,compute,1589954383.0,,,1589954390.0,1589954402.0,1589954646.0,1589954646.0,1589954656.0,7.0,,12.0,244.0,10.0,165.0,3.0
individuals_ID0000014,compute,1589954383.0,,,1589954390.0,1589954401.0,1589954626.0,1589954626.0,1589954631.0,7.0,,11.0,225.0,5.0,154.0,4.0
individuals_ID0000003,compute,1589954383.0,,,1589954389.0,1589954402.0,1589954646.0,1589954646.0,1589954656.0,6.0,,13.0,244.0,10.0,163.0,3.0
individuals_ID0000013,compute,1589954383.0,,,1589954389.0,1589954401.0,1589954626.0,1589954626.0,1589954631.0,6.0,,12.0,225.0,5.0,164.0,3.0
individuals_ID0000010,compute,1589954383.0,,,1589954390.0,1589954402.0,1589954641.0,1589954641.0,1589954651.0,7.0,,12.0,239.0,10.0,162.0,4.0
individuals_ID0000001,compute,1589954383.0,,,1589954389.0,1589954402.0,1589954641.0,1589954641.0,1589954651.0,6.0,,13.0,239.0,10.0,165.0,3.0
individuals_ID0000002,compute,1589954383.0,,,1589954389.0,1589954402.0,1589954646.0,1589954646.0,1589954656.0,6.0,,13.0,244.0,10.0,165.0,3.0
individuals_ID0000004,compute,1589954383.0,,,1589954388.0,1589954401.0,1589954611.0,1589954611.0,1589954616.0,5.0,,13.0,210.0,5.0,158.0,3.0
individuals_ID0000005,compute,1589954383.0,,,1589954388.0,1589954402.0,1589954626.0,1589954626.0,1589954631.0,5.0,,14.0,224.0,5.0,157.0,3.0
individuals_ID0000016,compute,1589954383.0,,,1589954389.0,1589954400.0,1589954596.0,1589954596.0,1589954601.0,6.0,,11.0,196.0,5.0,145.0,4.0
individuals_ID0000015,compute,1589954383.0,,,1589954388.0,1589954401.0,1589954646.0,1589954646.0,1589954656.0,5.0,,13.0,245.0,10.0,163.0,3.0
individuals_ID0000017,compute,1589954383.0,,,1589954389.0,1589954402.0,1589954641.0,1589954641.0,1589954651.0,6.0,,13.0,239.0,10.0,165.0,3.0
individuals_ID0000007,compute,1589954383.0,,,1589954389.0,1589954401.0,1589954641.0,1589954641.0,1589954651.0,6.0,,12.0,240.0,10.0,163.0,3.0
individuals_ID0000018,compute,1589954383.0,,,1589954389.0,1589954401.0,1589954646.0,1589954646.0,1589954656.0,6.0,,12.0,245.0,10.0,163.0,3.0
individuals_ID0000022,compute,1589954383.0,,,1589954389.0,1589954401.0,1589954646.0,1589954646.0,1589954656.0,6.0,,12.0,245.0,10.0,170.0,3.0
individuals_ID0000006,compute,1589954383.0,,,1589954389.0,1589954401.0,1589954596.0,1589954596.0,1589954601.0,6.0,,12.0,195.0,5.0,146.0,3.0
individuals_merge_ID0000011,compute,1589954656.0,,,1589954661.0,1589954661.0,1589954706.0,1589954706.0,1589954711.0,5.0,,0.0,45.0,5.0,6.0,3.0
individuals_merge_ID0000023,compute,1589954656.0,,,1589954661.0,1589954661.0,1589954706.0,1589954706.0,1589954711.0,5.0,,0.0,45.0,5.0,7.0,3.0
frequency_ID0000052,compute,1589954711.0,,,1589954716.0,1589954737.0,1589954875.0,1589954875.0,1589954880.0,5.0,,21.0,138.0,5.0,5.0,3.0
mutation_overlap_ID0000043,compute,1589954711.0,,,1589954717.0,1589954738.0,1589954764.0,1589954764.0,1589954769.0,6.0,,21.0,26.0,5.0,4.0,3.0
frequency_ID0000046,compute,1589954711.0,,,1589954716.0,1589954737.0,1589954885.0,1589954885.0,1589954890.0,5.0,,21.0,148.0,5.0,5.0,4.0
mutation_overlap_ID0000041,compute,1589954711.0,,,1589954717.0,1589954738.0,1589954785.0,1589954785.0,1589954790.0,6.0,,21.0,47.0,5.0,4.0,3.0
frequency_ID0000048,compute,1589954711.0,,,1589954717.0,1589954738.0,1589954890.0,1589954890.0,1589954895.0,6.0,,21.0,152.0,5.0,4.0,4.0
frequency_ID0000042,compute,1589954711.0,,,1589954717.0,1589954739.0,1589954885.0,1589954885.0,1589954890.0,6.0,,22.0,146.0,5.0,4.0,3.0
mutation_overlap_ID0000047,compute,1589954711.0,,,1589954717.0,1589954739.0,1589954769.0,1589954769.0,1589954774.0,6.0,,22.0,30.0,5.0,4.0,3.0
mutation_overlap_ID0000051,compute,1589954711.0,,,1589954717.0,1589954738.0,1589954769.0,1589954769.0,1589954774.0,6.0,,21.0,31.0,5.0,4.0,3.0
mutation_overlap_ID0000039,compute,1589954711.0,,,1589954717.0,1589954738.0,1589954764.0,1589954764.0,1589954769.0,6.0,,21.0,26.0,5.0,5.0,4.0
mutation_overlap_ID0000049,compute,1589954711.0,,,1589954717.0,1589954738.0,1589954769.0,1589954769.0,1589954774.0,6.0,,21.0,31.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1589954711.0,,,1589954717.0,1589954739.0,1589954764.0,1589954764.0,1589954769.0,6.0,,22.0,25.0,5.0,4.0,4.0
frequency_ID0000040,compute,1589954711.0,,,1589954716.0,1589954717.0,1589954860.0,1589954860.0,1589954865.0,5.0,,1.0,143.0,5.0,3.0,4.0
frequency_ID0000044,compute,1589954711.0,,,1589954717.0,1589954739.0,1589954890.0,1589954890.0,1589954895.0,6.0,,22.0,151.0,5.0,5.0,3.0
frequency_ID0000050,compute,1589954711.0,,,1589954716.0,1589954717.0,1589954860.0,1589954860.0,1589954865.0,5.0,,1.0,143.0,5.0,4.0,4.0
frequency_ID0000026,compute,1589954711.0,,,1589954718.0,1589954739.0,1589954880.0,1589954880.0,1589954885.0,7.0,,21.0,141.0,5.0,4.0,3.0
mutation_overlap_ID0000037,compute,1589954711.0,,,1589954719.0,1589954768.0,1589954790.0,1589954790.0,1589954795.0,8.0,,49.0,22.0,5.0,4.0,3.0
frequency_ID0000030,compute,1589954711.0,,,1589954717.0,1589954739.0,1589954880.0,1589954880.0,1589954885.0,6.0,,22.0,141.0,5.0,4.0,4.0
mutation_overlap_ID0000031,compute,1589954711.0,,,1589954718.0,1589954738.0,1589954764.0,1589954764.0,1589954769.0,7.0,,20.0,26.0,5.0,5.0,4.0
frequency_ID0000036,compute,1589954711.0,,,1589954718.0,1589954738.0,1589954890.0,1589954890.0,1589954895.0,7.0,,20.0,152.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1589954711.0,,,1589954719.0,1589954774.0,1589954800.0,1589954800.0,1589954805.0,8.0,,55.0,26.0,5.0,4.0,3.0
frequency_ID0000038,compute,1589954711.0,,,1589954718.0,1589954738.0,1589954890.0,1589954890.0,1589954895.0,7.0,,20.0,152.0,5.0,4.0,3.0
mutation_overlap_ID0000033,compute,1589954711.0,,,1589954718.0,1589954740.0,1589954774.0,1589954774.0,1589954780.0,7.0,,22.0,34.0,6.0,5.0,4.0
frequency_ID0000034,compute,1589954711.0,,,1589954718.0,1589954761.0,1589954906.0,1589954906.0,1589954911.0,7.0,,43.0,145.0,5.0,6.0,3.0
mutation_overlap_ID0000027,compute,1589954711.0,,,1589954718.0,1589954762.0,1589954820.0,1589954820.0,1589954825.0,7.0,,44.0,58.0,5.0,4.0,3.0
mutation_overlap_ID0000029,compute,1589954711.0,,,1589954718.0,1589954762.0,1589954795.0,1589954795.0,1589954800.0,7.0,,44.0,33.0,5.0,4.0,5.0
frequency_ID0000028,compute,1589954711.0,,,1589954719.0,1589954765.0,1589954900.0,1589954900.0,1589954906.0,8.0,,46.0,135.0,6.0,3.0,3.0
mutation_overlap_ID0000035,compute,1589954711.0,,,1589954719.0,1589954767.0,1589954790.0,1589954790.0,1589954795.0,8.0,,48.0,23.0,5.0,4.0,3.0
frequency_ID0000032,compute,1589954711.0,,,1589954718.0,1589954761.0,1589954895.0,1589954895.0,1589954900.0,7.0,,43.0,134.0,5.0,4.0,3.0
