,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200520T031010Z_0_condorpool,auxiliary,1589957263.0,,,1589957267.0,1589957268.0,1589957272.0,1589957272.0,1589957277.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589957277.0,,,1589957284.0,1589957539.0,1589957589.0,1589957589.0,1589957594.0,7.0,,255.0,50.0,5.0,40.0,3.0
sifting_ID0000012,compute,1589957277.0,,,1589957284.0,1589957527.0,1589957574.0,1589957574.0,1589957579.0,7.0,,243.0,47.0,5.0,34.0,3.0
individuals_ID0000021,compute,1589957277.0,,,1589957284.0,1589957305.0,1589957554.0,1589957554.0,1589957564.0,7.0,,21.0,249.0,10.0,164.0,4.0
individuals_ID0000020,compute,1589957277.0,,,1589957284.0,1589957305.0,1589957559.0,1589957559.0,1589957569.0,7.0,,21.0,254.0,10.0,170.0,3.0
individuals_ID0000009,compute,1589957277.0,,,1589957284.0,1589957304.0,1589957549.0,1589957549.0,1589957559.0,7.0,,20.0,245.0,10.0,166.0,3.0
individuals_ID0000019,compute,1589957277.0,,,1589957284.0,1589957304.0,1589957554.0,1589957554.0,1589957564.0,7.0,,20.0,250.0,10.0,171.0,4.0
individuals_ID0000008,compute,1589957277.0,,,1589957283.0,1589957304.0,1589957559.0,1589957559.0,1589957569.0,6.0,,21.0,255.0,10.0,164.0,3.0
individuals_ID0000014,compute,1589957277.0,,,1589957283.0,1589957305.0,1589957554.0,1589957554.0,1589957564.0,6.0,,22.0,249.0,10.0,166.0,4.0
individuals_ID0000003,compute,1589957277.0,,,1589957283.0,1589957305.0,1589957549.0,1589957549.0,1589957559.0,6.0,,22.0,244.0,10.0,158.0,3.0
individuals_ID0000013,compute,1589957277.0,,,1589957283.0,1589957305.0,1589957554.0,1589957554.0,1589957564.0,6.0,,22.0,249.0,10.0,164.0,3.0
individuals_ID0000010,compute,1589957277.0,,,1589957284.0,1589957304.0,1589957544.0,1589957544.0,1589957554.0,7.0,,20.0,240.0,10.0,161.0,3.0
individuals_ID0000001,compute,1589957277.0,,,1589957283.0,1589957304.0,1589957539.0,1589957539.0,1589957544.0,6.0,,21.0,235.0,5.0,167.0,3.0
individuals_ID0000002,compute,1589957277.0,,,1589957283.0,1589957304.0,1589957554.0,1589957554.0,1589957564.0,6.0,,21.0,250.0,10.0,165.0,4.0
individuals_ID0000004,compute,1589957277.0,,,1589957282.0,1589957303.0,1589957529.0,1589957529.0,1589957534.0,5.0,,21.0,226.0,5.0,167.0,3.0
individuals_ID0000005,compute,1589957277.0,,,1589957282.0,1589957303.0,1589957544.0,1589957544.0,1589957549.0,5.0,,21.0,241.0,5.0,167.0,3.0
individuals_ID0000016,compute,1589957277.0,,,1589957282.0,1589957304.0,1589957539.0,1589957539.0,1589957549.0,5.0,,22.0,235.0,10.0,167.0,4.0
individuals_ID0000015,compute,1589957277.0,,,1589957282.0,1589957303.0,1589957549.0,1589957549.0,1589957559.0,5.0,,21.0,246.0,10.0,174.0,4.0
individuals_ID0000017,compute,1589957277.0,,,1589957283.0,1589957305.0,1589957559.0,1589957559.0,1589957569.0,6.0,,22.0,254.0,10.0,169.0,4.0
individuals_ID0000007,compute,1589957277.0,,,1589957283.0,1589957304.0,1589957549.0,1589957549.0,1589957559.0,6.0,,21.0,245.0,10.0,157.0,3.0
individuals_ID0000018,compute,1589957277.0,,,1589957283.0,1589957304.0,1589957539.0,1589957539.0,1589957549.0,6.0,,21.0,235.0,10.0,161.0,3.0
individuals_ID0000022,compute,1589957277.0,,,1589957283.0,1589957304.0,1589957549.0,1589957549.0,1589957559.0,6.0,,21.0,245.0,10.0,160.0,3.0
individuals_ID0000006,compute,1589957277.0,,,1589957282.0,1589957304.0,1589957554.0,1589957554.0,1589957564.0,5.0,,22.0,250.0,10.0,180.0,3.0
individuals_merge_ID0000011,compute,1589957569.0,,,1589957574.0,1589957575.0,1589957624.0,1589957624.0,1589957629.0,5.0,,1.0,49.0,5.0,6.0,3.0
individuals_merge_ID0000023,compute,1589957569.0,,,1589957574.0,1589957575.0,1589957624.0,1589957624.0,1589957629.0,5.0,,1.0,49.0,5.0,6.0,4.0
frequency_ID0000052,compute,1589957629.0,,,1589957636.0,1589957656.0,1589957803.0,1589957803.0,1589957813.0,7.0,,20.0,147.0,10.0,5.0,3.0
mutation_overlap_ID0000043,compute,1589957629.0,,,1589957636.0,1589957656.0,1589957682.0,1589957682.0,1589957687.0,7.0,,20.0,26.0,5.0,4.0,4.0
frequency_ID0000046,compute,1589957629.0,,,1589957636.0,1589957656.0,1589957803.0,1589957803.0,1589957813.0,7.0,,20.0,147.0,10.0,5.0,4.0
mutation_overlap_ID0000041,compute,1589957629.0,,,1589957636.0,1589957657.0,1589957712.0,1589957712.0,1589957717.0,7.0,,21.0,55.0,5.0,4.0,4.0
frequency_ID0000048,compute,1589957629.0,,,1589957636.0,1589957656.0,1589957803.0,1589957803.0,1589957813.0,7.0,,20.0,147.0,10.0,5.0,3.0
frequency_ID0000042,compute,1589957629.0,,,1589957636.0,1589957678.0,1589957818.0,1589957818.0,1589957823.0,7.0,,42.0,140.0,5.0,4.0,3.0
mutation_overlap_ID0000047,compute,1589957629.0,,,1589957637.0,1589957700.0,1589957722.0,1589957722.0,1589957727.0,8.0,,63.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000051,compute,1589957629.0,,,1589957637.0,1589957680.0,1589957702.0,1589957702.0,1589957707.0,8.0,,43.0,22.0,5.0,7.0,3.0
mutation_overlap_ID0000039,compute,1589957629.0,,,1589957637.0,1589957680.0,1589957707.0,1589957707.0,1589957712.0,8.0,,43.0,27.0,5.0,4.0,4.0
mutation_overlap_ID0000049,compute,1589957629.0,,,1589957637.0,1589957686.0,1589957707.0,1589957707.0,1589957712.0,8.0,,49.0,21.0,5.0,4.0,5.0
mutation_overlap_ID0000045,compute,1589957629.0,,,1589957637.0,1589957688.0,1589957712.0,1589957712.0,1589957717.0,8.0,,51.0,24.0,5.0,4.0,4.0
frequency_ID0000040,compute,1589957629.0,,,1589957636.0,1589957656.0,1589957803.0,1589957803.0,1589957813.0,7.0,,20.0,147.0,10.0,4.0,3.0
frequency_ID0000044,compute,1589957629.0,,,1589957636.0,1589957677.0,1589957813.0,1589957813.0,1589957818.0,7.0,,41.0,136.0,5.0,3.0,3.0
frequency_ID0000050,compute,1589957629.0,,,1589957636.0,1589957656.0,1589957808.0,1589957808.0,1589957813.0,7.0,,20.0,152.0,5.0,6.0,3.0
frequency_ID0000026,compute,1589957629.0,,,1589957634.0,1589957655.0,1589957803.0,1589957803.0,1589957813.0,5.0,,21.0,148.0,10.0,6.0,4.0
mutation_overlap_ID0000037,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957687.0,1589957687.0,1589957692.0,6.0,,21.0,31.0,5.0,6.0,3.0
frequency_ID0000030,compute,1589957629.0,,,1589957634.0,1589957634.0,1589957782.0,1589957782.0,1589957788.0,5.0,,0.0,148.0,6.0,4.0,3.0
mutation_overlap_ID0000031,compute,1589957629.0,,,1589957634.0,1589957635.0,1589957652.0,1589957652.0,1589957657.0,5.0,,1.0,17.0,5.0,4.0,4.0
frequency_ID0000036,compute,1589957629.0,,,1589957634.0,1589957650.0,1589957798.0,1589957798.0,1589957803.0,5.0,,16.0,148.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957687.0,1589957687.0,1589957692.0,6.0,,21.0,31.0,5.0,5.0,4.0
frequency_ID0000038,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957803.0,1589957803.0,1589957813.0,6.0,,21.0,147.0,10.0,4.0,3.0
mutation_overlap_ID0000033,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957682.0,1589957682.0,1589957687.0,6.0,,21.0,26.0,5.0,5.0,3.0
frequency_ID0000034,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957803.0,1589957803.0,1589957813.0,6.0,,21.0,147.0,10.0,5.0,3.0
mutation_overlap_ID0000027,compute,1589957629.0,,,1589957635.0,1589957657.0,1589957717.0,1589957717.0,1589957722.0,6.0,,22.0,60.0,5.0,5.0,3.0
mutation_overlap_ID0000029,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957677.0,1589957677.0,1589957682.0,6.0,,21.0,21.0,5.0,5.0,4.0
frequency_ID0000028,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957808.0,1589957808.0,1589957813.0,6.0,,21.0,152.0,5.0,7.0,4.0
mutation_overlap_ID0000035,compute,1589957629.0,,,1589957635.0,1589957656.0,1589957677.0,1589957677.0,1589957682.0,6.0,,21.0,21.0,5.0,5.0,4.0
frequency_ID0000032,compute,1589957629.0,,,1589957635.0,1589957655.0,1589957803.0,1589957803.0,1589957813.0,6.0,,20.0,148.0,10.0,5.0,3.0
stage_out_local_condorpool_2_2,transfer,1589957813.0,,,1589957818.0,1589957819.0,1589957829.0,1589957829.0,1589957834.0,5.0,,1.0,10.0,5.0,,9.0
stage_out_local_condorpool_2_1,transfer,1589957818.0,,,1589957823.0,1589957825.0,1589957839.0,1589957839.0,1589957844.0,5.0,,2.0,14.0,5.0,,9.0
stage_out_local_condorpool_2_0,transfer,1589957823.0,,,1589957829.0,1589957829.0,1589957844.0,1589957844.0,1589957849.0,6.0,,0.0,15.0,5.0,,10.0
cleanup_1000genome-20200520T031010Z_0_condorpool,auxiliary,1589957849.0,,,1589957854.0,1589957854.0,1589957859.0,1589957859.0,1589957864.0,5.0,,0.0,5.0,5.0,,
