,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200613T072602Z_0_condorpool,auxiliary,1592057473.0,,,1592057477.0,1592057478.0,1592057482.0,1592057482.0,1592057487.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1592057487.0,,,1592057505.0,1592057672.0,1592057751.0,1592057751.0,1592057756.0,18.0,,167.0,79.0,5.0,65.0,3.0
sifting_ID0000012,compute,1592057487.0,,,1592057505.0,1592057662.0,1592057751.0,1592057751.0,1592057756.0,18.0,,157.0,89.0,5.0,73.0,4.0
individuals_ID0000021,compute,1592057487.0,,,1592057498.0,1592057522.0,1592057881.0,1592057881.0,1592057886.0,11.0,,24.0,359.0,5.0,151.0,4.0
individuals_ID0000020,compute,1592057487.0,,,1592057497.0,1592057522.0,1592057876.0,1592057876.0,1592057881.0,10.0,,25.0,354.0,5.0,151.0,4.0
individuals_ID0000009,compute,1592057487.0,,,1592057497.0,1592057524.0,1592057881.0,1592057881.0,1592057886.0,10.0,,27.0,357.0,5.0,153.0,3.0
individuals_ID0000019,compute,1592057487.0,,,1592057496.0,1592057522.0,1592057876.0,1592057876.0,1592057881.0,9.0,,26.0,354.0,5.0,152.0,3.0
individuals_ID0000008,compute,1592057487.0,,,1592057495.0,1592057522.0,1592057846.0,1592057846.0,1592057851.0,8.0,,27.0,324.0,5.0,139.0,3.0
individuals_ID0000014,compute,1592057487.0,,,1592057495.0,1592057522.0,1592057876.0,1592057876.0,1592057881.0,8.0,,27.0,354.0,5.0,154.0,4.0
individuals_ID0000003,compute,1592057487.0,,,1592057494.0,1592057522.0,1592057886.0,1592057886.0,1592057892.0,7.0,,28.0,364.0,6.0,152.0,3.0
individuals_ID0000013,compute,1592057487.0,,,1592057494.0,1592057521.0,1592057861.0,1592057861.0,1592057866.0,7.0,,27.0,340.0,5.0,144.0,3.0
individuals_ID0000010,compute,1592057487.0,,,1592057497.0,1592057522.0,1592057866.0,1592057866.0,1592057871.0,10.0,,25.0,344.0,5.0,149.0,3.0
individuals_ID0000001,compute,1592057487.0,,,1592057494.0,1592057521.0,1592057871.0,1592057871.0,1592057876.0,7.0,,27.0,350.0,5.0,160.0,3.0
individuals_ID0000002,compute,1592057487.0,,,1592057494.0,1592057521.0,1592057856.0,1592057856.0,1592057861.0,7.0,,27.0,335.0,5.0,140.0,4.0
individuals_ID0000004,compute,1592057487.0,,,1592057492.0,1592057493.0,1592057676.0,1592057676.0,1592057681.0,5.0,,1.0,183.0,5.0,58.0,4.0
individuals_ID0000005,compute,1592057487.0,,,1592057493.0,1592057525.0,1592057821.0,1592057821.0,1592057826.0,6.0,,32.0,296.0,5.0,159.0,3.0
individuals_ID0000016,compute,1592057487.0,,,1592057493.0,1592057521.0,1592057811.0,1592057811.0,1592057816.0,6.0,,28.0,290.0,5.0,136.0,4.0
individuals_ID0000015,compute,1592057487.0,,,1592057493.0,1592057493.0,1592057661.0,1592057661.0,1592057666.0,6.0,,0.0,168.0,5.0,52.0,4.0
individuals_ID0000017,compute,1592057487.0,,,1592057493.0,1592057521.0,1592057861.0,1592057861.0,1592057866.0,6.0,,28.0,340.0,5.0,144.0,4.0
individuals_ID0000007,compute,1592057487.0,,,1592057493.0,1592057520.0,1592057856.0,1592057856.0,1592057861.0,6.0,,27.0,336.0,5.0,153.0,4.0
