,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200613T072602Z_0_condorpool,auxiliary,1592046633.0,,,1592046638.0,1592046639.0,1592046643.0,1592046643.0,1592046648.0,5.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1592046648.0,,,1592046655.0,1592047009.0,1592047061.0,1592047061.0,1592047066.0,7.0,,354.0,52.0,5.0,37.0,3.0
sifting_ID0000012,compute,1592046648.0,,,1592046655.0,1592046981.0,1592047021.0,1592047021.0,1592047026.0,7.0,,326.0,40.0,5.0,28.0,3.0
individuals_ID0000021,compute,1592046648.0,,,1592046655.0,1592046676.0,1592047061.0,1592047061.0,1592047071.0,7.0,,21.0,385.0,10.0,170.0,3.0
individuals_ID0000020,compute,1592046648.0,,,1592046655.0,1592046676.0,1592047051.0,1592047051.0,1592047061.0,7.0,,21.0,375.0,10.0,171.0,3.0
individuals_ID0000009,compute,1592046648.0,,,1592046655.0,1592046676.0,1592047051.0,1592047051.0,1592047061.0,7.0,,21.0,375.0,10.0,169.0,3.0
individuals_ID0000019,compute,1592046648.0,,,1592046655.0,1592046676.0,1592047041.0,1592047041.0,1592047046.0,7.0,,21.0,365.0,5.0,173.0,4.0
individuals_ID0000008,compute,1592046648.0,,,1592046655.0,1592046676.0,1592047061.0,1592047061.0,1592047071.0,7.0,,21.0,385.0,10.0,166.0,3.0
individuals_ID0000014,compute,1592046648.0,,,1592046654.0,1592046676.0,1592047056.0,1592047056.0,1592047066.0,6.0,,22.0,380.0,10.0,169.0,3.0
individuals_ID0000003,compute,1592046648.0,,,1592046654.0,1592046676.0,1592047051.0,1592047051.0,1592047061.0,6.0,,22.0,375.0,10.0,172.0,3.0
individuals_ID0000013,compute,1592046648.0,,,1592046654.0,1592046676.0,1592047051.0,1592047051.0,1592047061.0,6.0,,22.0,375.0,10.0,178.0,4.0
individuals_ID0000010,compute,1592046648.0,,,1592046655.0,1592046676.0,1592047051.0,1592047051.0,1592047061.0,7.0,,21.0,375.0,10.0,180.0,3.0
individuals_ID0000001,compute,1592046648.0,,,1592046654.0,1592046675.0,1592047031.0,1592047031.0,1592047036.0,6.0,,21.0,356.0,5.0,172.0,3.0
individuals_ID0000002,compute,1592046648.0,,,1592046654.0,1592046676.0,1592047036.0,1592047036.0,1592047041.0,6.0,,22.0,360.0,5.0,169.0,4.0
individuals_ID0000004,compute,1592046648.0,,,1592046653.0,1592046675.0,1592046981.0,1592046981.0,1592046986.0,5.0,,22.0,306.0,5.0,147.0,3.0
individuals_ID0000005,compute,1592046648.0,,,1592046653.0,1592046676.0,1592047051.0,1592047051.0,1592047061.0,5.0,,23.0,375.0,10.0,181.0,3.0
individuals_ID0000016,compute,1592046648.0,,,1592046653.0,1592046675.0,1592047056.0,1592047056.0,1592047066.0,5.0,,22.0,381.0,10.0,170.0,3.0
individuals_ID0000015,compute,1592046648.0,,,1592046653.0,1592046675.0,1592047011.0,1592047011.0,1592047016.0,5.0,,22.0,336.0,5.0,166.0,3.0
individuals_ID0000017,compute,1592046648.0,,,1592046653.0,1592046676.0,1592047011.0,1592047011.0,1592047016.0,5.0,,23.0,335.0,5.0,146.0,3.0
individuals_ID0000007,compute,1592046648.0,,,1592046654.0,1592046676.0,1592047061.0,1592047061.0,1592047071.0,6.0,,22.0,385.0,10.0,172.0,4.0
individuals_ID0000018,compute,1592046648.0,,,1592046654.0,1592046676.0,1592047056.0,1592047056.0,1592047066.0,6.0,,22.0,380.0,10.0,169.0,4.0
