,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200922T030313Z_0_condorpool,auxiliary,1600755562.0,,,1600755566.0,1600755568.0,1600755576.0,1600755576.0,1600755581.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1600755581.0,,,1600755586.0,1600755802.0,1600755846.0,1600755846.0,1600755851.0,5.0,,216.0,44.0,5.0,32.0,5.0
sifting_ID0000012,compute,1600755581.0,,,1600755586.0,1600755765.0,1600755816.0,1600755816.0,1600755821.0,5.0,,179.0,51.0,5.0,38.0,6.0
individuals_ID0000021,compute,1600755581.0,,,1600755586.0,1600755606.0,1600755856.0,1600755856.0,1600755861.0,5.0,,20.0,250.0,5.0,175.0,6.0
individuals_ID0000010,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755871.0,1600755871.0,1600755876.0,5.0,,19.0,266.0,5.0,174.0,5.0
individuals_ID0000020,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755861.0,1600755861.0,1600755866.0,5.0,,19.0,256.0,5.0,174.0,4.0
individuals_ID0000009,compute,1600755581.0,,,1600755586.0,1600755606.0,1600755856.0,1600755856.0,1600755861.0,5.0,,20.0,250.0,5.0,173.0,6.0
individuals_ID0000019,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755856.0,1600755856.0,1600755861.0,5.0,,19.0,251.0,5.0,170.0,5.0
individuals_ID0000014,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755861.0,1600755861.0,1600755866.0,5.0,,19.0,256.0,5.0,174.0,5.0
individuals_ID0000003,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755831.0,1600755831.0,1600755836.0,5.0,,19.0,226.0,5.0,152.0,5.0
individuals_ID0000013,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755866.0,1600755866.0,1600755871.0,5.0,,19.0,261.0,5.0,171.0,5.0
individuals_ID0000008,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755831.0,1600755831.0,1600755836.0,5.0,,19.0,226.0,5.0,149.0,5.0
individuals_ID0000001,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755861.0,1600755861.0,1600755866.0,5.0,,19.0,256.0,5.0,172.0,4.0
individuals_ID0000004,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755856.0,1600755856.0,1600755861.0,5.0,,19.0,251.0,5.0,176.0,6.0
individuals_ID0000002,compute,1600755581.0,,,1600755586.0,1600755606.0,1600755846.0,1600755846.0,1600755851.0,5.0,,20.0,240.0,5.0,169.0,6.0
individuals_ID0000005,compute,1600755581.0,,,1600755586.0,1600755604.0,1600755806.0,1600755806.0,1600755811.0,5.0,,18.0,202.0,5.0,137.0,5.0
individuals_ID0000016,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755871.0,1600755871.0,1600755876.0,5.0,,19.0,266.0,5.0,175.0,5.0
individuals_ID0000006,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755766.0,1600755766.0,1600755771.0,5.0,,19.0,161.0,5.0,107.0,5.0
individuals_ID0000015,compute,1600755581.0,,,1600755586.0,1600755604.0,1600755811.0,1600755811.0,1600755816.0,5.0,,18.0,207.0,5.0,142.0,5.0
individuals_ID0000007,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755861.0,1600755861.0,1600755866.0,5.0,,19.0,256.0,5.0,176.0,5.0
individuals_ID0000018,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755876.0,1600755876.0,1600755881.0,5.0,,19.0,271.0,5.0,175.0,5.0
individuals_ID0000022,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755861.0,1600755861.0,1600755866.0,5.0,,19.0,256.0,5.0,176.0,5.0
individuals_ID0000017,compute,1600755581.0,,,1600755586.0,1600755605.0,1600755841.0,1600755841.0,1600755846.0,5.0,,19.0,236.0,5.0,166.0,5.0
individuals_merge_ID0000011,compute,1600755876.0,,,1600755881.0,1600755881.0,1600755926.0,1600755926.0,1600755931.0,5.0,,0.0,45.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1600755881.0,,,1600755886.0,1600755886.0,1600755936.0,1600755936.0,1600755941.0,5.0,,0.0,50.0,5.0,11.0,5.0
mutation_overlap_ID0000027,compute,1600755931.0,,,1600755936.0,1600755958.0,1600755982.0,1600755982.0,1600755987.0,5.0,,22.0,24.0,5.0,6.0,5.0
mutation_overlap_ID0000025,compute,1600755931.0,,,1600755936.0,1600755957.0,1600755977.0,1600755977.0,1600755982.0,5.0,,21.0,20.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1600755931.0,,,1600755936.0,1600755957.0,1600756002.0,1600756002.0,1600756007.0,5.0,,21.0,45.0,5.0,5.0,5.0
mutation_overlap_ID0000035,compute,1600755931.0,,,1600755936.0,1600755957.0,1600755977.0,1600755977.0,1600755982.0,5.0,,21.0,20.0,5.0,5.0,5.0
frequency_ID0000028,compute,1600755931.0,,,1600755936.0,1600755957.0,1600756087.0,1600756087.0,1600756092.0,5.0,,21.0,130.0,5.0,5.0,5.0
mutation_overlap_ID0000029,compute,1600755931.0,,,1600755936.0,1600755956.0,1600755977.0,1600755977.0,1600755982.0,5.0,,20.0,21.0,5.0,4.0,5.0
frequency_ID0000034,compute,1600755931.0,,,1600755936.0,1600755957.0,1600756087.0,1600756087.0,1600756092.0,5.0,,21.0,130.0,5.0,5.0,5.0
frequency_ID0000026,compute,1600755931.0,,,1600755936.0,1600755957.0,1600756097.0,1600756097.0,1600756102.0,5.0,,21.0,140.0,5.0,4.0,4.0
frequency_ID0000038,compute,1600755931.0,,,1600755936.0,1600755957.0,1600756082.0,1600756082.0,1600756087.0,5.0,,21.0,125.0,5.0,6.0,6.0
