,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200922T030313Z_0_condorpool,auxiliary,1600754356.0,,,1600754360.0,1600754361.0,1600754365.0,1600754365.0,1600754370.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1600754370.0,,,1600754375.0,1600754593.0,1600754640.0,1600754640.0,1600754645.0,5.0,,218.0,47.0,5.0,36.0,5.0
sifting_ID0000012,compute,1600754370.0,,,1600754375.0,1600754592.0,1600754635.0,1600754635.0,1600754640.0,5.0,,217.0,43.0,5.0,32.0,4.0
individuals_ID0000021,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754645.0,1600754645.0,1600754655.0,5.0,,11.0,259.0,10.0,170.0,5.0
individuals_ID0000020,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754645.0,1600754645.0,1600754655.0,5.0,,11.0,259.0,10.0,167.0,5.0
individuals_ID0000009,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754640.0,1600754640.0,1600754650.0,5.0,,10.0,255.0,10.0,162.0,5.0
individuals_ID0000019,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754640.0,1600754640.0,1600754650.0,5.0,,11.0,254.0,10.0,173.0,6.0
individuals_ID0000008,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754640.0,1600754640.0,1600754650.0,5.0,,10.0,255.0,10.0,167.0,5.0
individuals_ID0000014,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754650.0,1600754650.0,1600754655.0,5.0,,11.0,264.0,5.0,172.0,5.0
individuals_ID0000003,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754645.0,1600754645.0,1600754655.0,5.0,,10.0,260.0,10.0,166.0,4.0
individuals_ID0000013,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754635.0,1600754635.0,1600754640.0,5.0,,10.0,250.0,5.0,167.0,4.0
individuals_ID0000010,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754640.0,1600754640.0,1600754650.0,5.0,,11.0,254.0,10.0,176.0,6.0
individuals_ID0000001,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754640.0,1600754640.0,1600754650.0,5.0,,11.0,254.0,10.0,175.0,6.0
individuals_ID0000002,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754645.0,1600754645.0,1600754655.0,5.0,,10.0,260.0,10.0,170.0,5.0
individuals_ID0000004,compute,1600754370.0,,,1600754375.0,1600754386.0,1600754640.0,1600754640.0,1600754650.0,5.0,,11.0,254.0,10.0,176.0,6.0
individuals_ID0000005,compute,1600754370.0,,,1600754375.0,1600754384.0,1600754595.0,1600754595.0,1600754600.0,5.0,,9.0,211.0,5.0,136.0,5.0
individuals_ID0000016,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754650.0,1600754650.0,1600754655.0,5.0,,10.0,265.0,5.0,175.0,6.0
individuals_ID0000015,compute,1600754370.0,,,1600754375.0,1600754384.0,1600754595.0,1600754595.0,1600754600.0,5.0,,9.0,211.0,5.0,139.0,5.0
individuals_ID0000017,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754645.0,1600754645.0,1600754655.0,5.0,,10.0,260.0,10.0,167.0,4.0
individuals_ID0000007,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754645.0,1600754645.0,1600754655.0,5.0,,10.0,260.0,10.0,169.0,5.0
individuals_ID0000018,compute,1600754370.0,,,1600754375.0,1600754384.0,1600754595.0,1600754595.0,1600754600.0,5.0,,9.0,211.0,5.0,138.0,5.0
individuals_ID0000022,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754630.0,1600754630.0,1600754635.0,5.0,,10.0,245.0,5.0,166.0,4.0
individuals_ID0000006,compute,1600754370.0,,,1600754375.0,1600754385.0,1600754635.0,1600754635.0,1600754640.0,5.0,,10.0,250.0,5.0,163.0,5.0
