,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200610T041238Z_0_condorpool,auxiliary,1591780478.0,,,1591780482.0,1591780483.0,1591780487.0,1591780487.0,1591780492.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1591780492.0,,,1591780502.0,1591780582.0,1591780728.0,1591780728.0,1591780733.0,10.0,,80.0,146.0,5.0,135.0,4.0
sifting_ID0000012,compute,1591780492.0,,,1591780502.0,1591780579.0,1591780728.0,1591780728.0,1591780733.0,10.0,,77.0,149.0,5.0,135.0,3.0
individuals_ID0000021,compute,1591780492.0,,,1591780502.0,1591780525.0,1591780803.0,1591780803.0,1591780808.0,10.0,,23.0,278.0,5.0,158.0,3.0
individuals_ID0000020,compute,1591780492.0,,,1591780501.0,1591780524.0,1591780813.0,1591780813.0,1591780818.0,9.0,,23.0,289.0,5.0,167.0,3.0
individuals_ID0000009,compute,1591780492.0,,,1591780501.0,1591780525.0,1591780778.0,1591780778.0,1591780783.0,9.0,,24.0,253.0,5.0,146.0,3.0
individuals_ID0000019,compute,1591780492.0,,,1591780501.0,1591780523.0,1591780803.0,1591780803.0,1591780808.0,9.0,,22.0,280.0,5.0,161.0,4.0
individuals_ID0000008,compute,1591780492.0,,,1591780501.0,1591780524.0,1591780818.0,1591780818.0,1591780823.0,9.0,,23.0,294.0,5.0,157.0,4.0
individuals_ID0000014,compute,1591780492.0,,,1591780500.0,1591780524.0,1591780808.0,1591780808.0,1591780813.0,8.0,,24.0,284.0,5.0,160.0,3.0
individuals_ID0000003,compute,1591780492.0,,,1591780500.0,1591780523.0,1591780778.0,1591780778.0,1591780783.0,8.0,,23.0,255.0,5.0,164.0,3.0
individuals_ID0000013,compute,1591780492.0,,,1591780499.0,1591780523.0,1591780798.0,1591780798.0,1591780803.0,7.0,,24.0,275.0,5.0,159.0,3.0
individuals_ID0000010,compute,1591780492.0,,,1591780502.0,1591780525.0,1591780818.0,1591780818.0,1591780823.0,10.0,,23.0,293.0,5.0,165.0,4.0
individuals_ID0000001,compute,1591780492.0,,,1591780499.0,1591780523.0,1591780813.0,1591780813.0,1591780818.0,7.0,,24.0,290.0,5.0,162.0,3.0
individuals_ID0000002,compute,1591780492.0,,,1591780499.0,1591780523.0,1591780808.0,1591780808.0,1591780813.0,7.0,,24.0,285.0,5.0,160.0,3.0
individuals_ID0000004,compute,1591780492.0,,,1591780497.0,1591780498.0,1591780583.0,1591780583.0,1591780588.0,5.0,,1.0,85.0,5.0,23.0,4.0
individuals_ID0000005,compute,1591780492.0,,,1591780498.0,1591780520.0,1591780763.0,1591780763.0,1591780768.0,6.0,,22.0,243.0,5.0,145.0,3.0
individuals_ID0000016,compute,1591780492.0,,,1591780498.0,1591780523.0,1591780773.0,1591780773.0,1591780778.0,6.0,,25.0,250.0,5.0,145.0,4.0
individuals_ID0000015,compute,1591780492.0,,,1591780498.0,1591780498.0,1591780583.0,1591780583.0,1591780588.0,6.0,,0.0,85.0,5.0,25.0,4.0
individuals_ID0000017,compute,1591780492.0,,,1591780498.0,1591780520.0,1591780813.0,1591780813.0,1591780818.0,6.0,,22.0,293.0,5.0,163.0,3.0
individuals_ID0000007,compute,1591780492.0,,,1591780498.0,1591780520.0,1591780718.0,1591780718.0,1591780723.0,6.0,,22.0,198.0,5.0,133.0,3.0
individuals_ID0000018,compute,1591780492.0,,,1591780498.0,1591780520.0,1591780753.0,1591780753.0,1591780758.0,6.0,,22.0,233.0,5.0,140.0,4.0
individuals_ID0000022,compute,1591780492.0,,,1591780499.0,1591780523.0,1591780778.0,1591780778.0,1591780783.0,7.0,,24.0,255.0,5.0,151.0,3.0
individuals_ID0000006,compute,1591780492.0,,,1591780498.0,1591780520.0,1591780788.0,1591780788.0,1591780793.0,6.0,,22.0,268.0,5.0,160.0,3.0
individuals_merge_ID0000023,compute,1591780818.0,,,1591780823.0,1591780823.0,1591780868.0,1591780868.0,1591780873.0,5.0,,0.0,45.0,5.0,5.0,4.0
individuals_merge_ID0000011,compute,1591780823.0,,,1591780828.0,1591780829.0,1591780873.0,1591780873.0,1591780879.0,5.0,,1.0,44.0,6.0,5.0,3.0
frequency_ID0000052,compute,1591780873.0,,,1591780878.0,1591780901.0,1591781111.0,1591781111.0,1591781116.0,5.0,,23.0,210.0,5.0,5.0,3.0
