,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200829T064317Z_0_condorpool,auxiliary,1598740388.0,,,1598740392.0,1598740393.0,1598740397.0,1598740397.0,1598740402.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598740402.0,,,1598740409.0,1598740644.0,1598740697.0,1598740697.0,1598740703.0,7.0,,235.0,53.0,6.0,36.0,4.0
sifting_ID0000012,compute,1598740402.0,,,1598740409.0,1598740632.0,1598740672.0,1598740672.0,1598740677.0,7.0,,223.0,40.0,5.0,26.0,4.0
individuals_ID0000021,compute,1598740402.0,,,1598740408.0,1598740415.0,1598740672.0,1598740672.0,1598740677.0,6.0,,7.0,257.0,5.0,156.0,4.0
individuals_ID0000020,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740667.0,1598740667.0,1598740677.0,6.0,,5.0,254.0,10.0,163.0,4.0
individuals_ID0000009,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740655.0,1598740655.0,1598740662.0,6.0,,5.0,242.0,7.0,161.0,4.0
individuals_ID0000019,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740662.0,1598740662.0,1598740672.0,6.0,,5.0,249.0,10.0,155.0,5.0
individuals_ID0000008,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740662.0,1598740662.0,1598740672.0,6.0,,5.0,249.0,10.0,160.0,5.0
individuals_ID0000014,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740667.0,1598740667.0,1598740677.0,6.0,,5.0,254.0,10.0,160.0,5.0
individuals_ID0000003,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740650.0,1598740650.0,1598740655.0,6.0,,5.0,237.0,5.0,155.0,5.0
individuals_ID0000013,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740662.0,1598740662.0,1598740672.0,6.0,,5.0,249.0,10.0,155.0,4.0
individuals_ID0000010,compute,1598740402.0,,,1598740408.0,1598740415.0,1598740677.0,1598740677.0,1598740682.0,6.0,,7.0,262.0,5.0,153.0,4.0
individuals_ID0000001,compute,1598740402.0,,,1598740408.0,1598740413.0,1598740662.0,1598740662.0,1598740672.0,6.0,,5.0,249.0,10.0,163.0,5.0
individuals_ID0000002,compute,1598740402.0,,,1598740408.0,1598740415.0,1598740672.0,1598740672.0,1598740677.0,6.0,,7.0,257.0,5.0,156.0,4.0
individuals_ID0000004,compute,1598740402.0,,,1598740408.0,1598740412.0,1598740644.0,1598740644.0,1598740650.0,6.0,,4.0,232.0,6.0,156.0,5.0
individuals_ID0000005,compute,1598740402.0,,,1598740408.0,1598740412.0,1598740634.0,1598740634.0,1598740639.0,6.0,,4.0,222.0,5.0,148.0,4.0
