,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200922T030313Z_0_condorpool,auxiliary,1600766719.0,,,1600766723.0,1600766726.0,1600766734.0,1600766734.0,1600766739.0,4.0,,3.0,8.0,5.0,,
sifting_ID0000024,compute,1600766739.0,,,1600766744.0,1600766963.0,1600767009.0,1600767009.0,1600767014.0,5.0,,219.0,46.0,5.0,34.0,5.0
sifting_ID0000012,compute,1600766739.0,,,1600766744.0,1600766963.0,1600767009.0,1600767009.0,1600767014.0,5.0,,219.0,46.0,5.0,35.0,5.0
individuals_ID0000021,compute,1600766739.0,,,1600766744.0,1600766762.0,1600767009.0,1600767009.0,1600767014.0,5.0,,18.0,247.0,5.0,172.0,6.0
individuals_ID0000020,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767019.0,1600767019.0,1600767024.0,5.0,,17.0,258.0,5.0,172.0,4.0
individuals_ID0000009,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767004.0,1600767004.0,1600767009.0,5.0,,17.0,243.0,5.0,167.0,5.0
individuals_ID0000019,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767024.0,1600767024.0,1600767029.0,5.0,,17.0,263.0,5.0,168.0,5.0
individuals_ID0000008,compute,1600766739.0,,,1600766744.0,1600766762.0,1600767024.0,1600767024.0,1600767029.0,5.0,,18.0,262.0,5.0,171.0,5.0
individuals_ID0000014,compute,1600766739.0,,,1600766744.0,1600766762.0,1600766999.0,1600766999.0,1600767004.0,5.0,,18.0,237.0,5.0,164.0,6.0
individuals_ID0000003,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767014.0,1600767014.0,1600767019.0,5.0,,17.0,253.0,5.0,173.0,5.0
individuals_ID0000013,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767029.0,1600767029.0,1600767034.0,5.0,,17.0,268.0,5.0,175.0,5.0
individuals_ID0000010,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767024.0,1600767024.0,1600767029.0,5.0,,17.0,263.0,5.0,172.0,5.0
individuals_ID0000001,compute,1600766739.0,,,1600766744.0,1600766760.0,1600767019.0,1600767019.0,1600767024.0,5.0,,16.0,259.0,5.0,174.0,4.0
individuals_ID0000002,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767024.0,1600767024.0,1600767029.0,5.0,,17.0,263.0,5.0,168.0,5.0
individuals_ID0000004,compute,1600766739.0,,,1600766744.0,1600766762.0,1600767009.0,1600767009.0,1600767014.0,5.0,,18.0,247.0,5.0,169.0,6.0
individuals_ID0000005,compute,1600766739.0,,,1600766744.0,1600766760.0,1600767014.0,1600767014.0,1600767019.0,5.0,,16.0,254.0,5.0,169.0,4.0
individuals_ID0000016,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767019.0,1600767019.0,1600767024.0,5.0,,17.0,258.0,5.0,168.0,5.0
individuals_ID0000015,compute,1600766739.0,,,1600766744.0,1600766760.0,1600766964.0,1600766964.0,1600766969.0,5.0,,16.0,204.0,5.0,139.0,4.0
individuals_ID0000017,compute,1600766739.0,,,1600766744.0,1600766761.0,1600766964.0,1600766964.0,1600766969.0,5.0,,17.0,203.0,5.0,137.0,5.0
individuals_ID0000007,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767029.0,1600767029.0,1600767034.0,5.0,,17.0,268.0,5.0,172.0,5.0
individuals_ID0000018,compute,1600766739.0,,,1600766744.0,1600766760.0,1600767019.0,1600767019.0,1600767024.0,5.0,,16.0,259.0,5.0,175.0,5.0
individuals_ID0000022,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767014.0,1600767014.0,1600767019.0,5.0,,17.0,253.0,5.0,166.0,5.0
individuals_ID0000006,compute,1600766739.0,,,1600766744.0,1600766761.0,1600767029.0,1600767029.0,1600767034.0,5.0,,17.0,268.0,5.0,176.0,5.0
individuals_merge_ID0000011,compute,1600767034.0,,,1600767039.0,1600767039.0,1600767089.0,1600767089.0,1600767094.0,5.0,,0.0,50.0,5.0,11.0,5.0
