,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200610T041238Z_0_condorpool,auxiliary,1591791321.0,,,1591791325.0,1591791326.0,1591791330.0,1591791330.0,1591791335.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1591791335.0,,,1591791343.0,1591791550.0,1591791598.0,1591791598.0,1591791603.0,8.0,,207.0,48.0,5.0,35.0,3.0
sifting_ID0000012,compute,1591791335.0,,,1591791343.0,1591791522.0,1591791578.0,1591791578.0,1591791583.0,8.0,,179.0,56.0,5.0,41.0,3.0
individuals_ID0000021,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791658.0,1591791658.0,1591791663.0,7.0,,12.0,304.0,5.0,171.0,4.0
individuals_ID0000020,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791648.0,1591791648.0,1591791653.0,7.0,,12.0,294.0,5.0,168.0,3.0
individuals_ID0000009,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791638.0,1591791638.0,1591791643.0,7.0,,12.0,284.0,5.0,164.0,3.0
individuals_ID0000019,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791628.0,1591791628.0,1591791633.0,7.0,,12.0,274.0,5.0,167.0,4.0
individuals_ID0000008,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791663.0,1591791663.0,1591791668.0,7.0,,12.0,309.0,5.0,164.0,3.0
individuals_ID0000014,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791643.0,1591791643.0,1591791653.0,7.0,,12.0,289.0,10.0,165.0,4.0
individuals_ID0000003,compute,1591791335.0,,,1591791342.0,1591791353.0,1591791643.0,1591791643.0,1591791653.0,7.0,,11.0,290.0,10.0,172.0,4.0
individuals_ID0000013,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791638.0,1591791638.0,1591791643.0,6.0,,13.0,284.0,5.0,167.0,3.0
individuals_ID0000010,compute,1591791335.0,,,1591791342.0,1591791354.0,1591791638.0,1591791638.0,1591791643.0,7.0,,12.0,284.0,5.0,164.0,3.0
individuals_ID0000001,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791658.0,1591791658.0,1591791663.0,6.0,,13.0,304.0,5.0,171.0,3.0
individuals_ID0000002,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791608.0,1591791608.0,1591791613.0,6.0,,13.0,254.0,5.0,150.0,4.0
individuals_ID0000004,compute,1591791335.0,,,1591791340.0,1591791352.0,1591791563.0,1591791563.0,1591791568.0,5.0,,12.0,211.0,5.0,139.0,3.0
individuals_ID0000005,compute,1591791335.0,,,1591791340.0,1591791354.0,1591791643.0,1591791643.0,1591791653.0,5.0,,14.0,289.0,10.0,160.0,3.0
individuals_ID0000016,compute,1591791335.0,,,1591791340.0,1591791353.0,1591791553.0,1591791553.0,1591791558.0,5.0,,13.0,200.0,5.0,139.0,4.0
individuals_ID0000015,compute,1591791335.0,,,1591791340.0,1591791353.0,1591791523.0,1591791523.0,1591791528.0,5.0,,13.0,170.0,5.0,119.0,3.0
individuals_ID0000017,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791628.0,1591791628.0,1591791633.0,6.0,,13.0,274.0,5.0,166.0,4.0
individuals_ID0000007,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791638.0,1591791638.0,1591791643.0,6.0,,13.0,284.0,5.0,168.0,3.0
individuals_ID0000018,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791653.0,1591791653.0,1591791658.0,6.0,,13.0,299.0,5.0,169.0,3.0
individuals_ID0000022,compute,1591791335.0,,,1591791341.0,1591791354.0,1591791643.0,1591791643.0,1591791648.0,6.0,,13.0,289.0,5.0,164.0,3.0
