,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200829T064317Z_0_condorpool,auxiliary,1598694578.0,,,1598694583.0,1598694583.0,1598694588.0,1598694588.0,1598694593.0,5.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598694593.0,,,1598694599.0,1598694851.0,1598694895.0,1598694895.0,1598694900.0,6.0,,252.0,44.0,5.0,35.0,4.0
sifting_ID0000012,compute,1598694593.0,,,1598694599.0,1598694845.0,1598694890.0,1598694890.0,1598694895.0,6.0,,246.0,45.0,5.0,36.0,4.0
individuals_ID0000021,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694874.0,1598694874.0,1598694879.0,6.0,,12.0,263.0,5.0,166.0,4.0
individuals_ID0000010,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694874.0,1598694874.0,1598694879.0,6.0,,12.0,263.0,5.0,166.0,4.0
individuals_ID0000020,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694874.0,1598694874.0,1598694879.0,6.0,,12.0,263.0,5.0,168.0,4.0
individuals_ID0000009,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694859.0,1598694859.0,1598694864.0,6.0,,11.0,249.0,5.0,161.0,4.0
individuals_ID0000019,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694854.0,1598694854.0,1598694864.0,6.0,,12.0,243.0,10.0,160.0,4.0
individuals_ID0000014,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694859.0,1598694859.0,1598694864.0,6.0,,11.0,249.0,5.0,165.0,5.0
individuals_ID0000003,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694864.0,1598694864.0,1598694869.0,6.0,,11.0,254.0,5.0,163.0,4.0
individuals_ID0000013,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694854.0,1598694854.0,1598694864.0,6.0,,12.0,243.0,10.0,158.0,4.0
individuals_ID0000008,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694859.0,1598694859.0,1598694864.0,6.0,,12.0,248.0,5.0,157.0,5.0
individuals_ID0000001,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694859.0,1598694859.0,1598694864.0,6.0,,11.0,249.0,5.0,166.0,5.0
individuals_ID0000004,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694859.0,1598694859.0,1598694864.0,6.0,,11.0,249.0,5.0,166.0,4.0
individuals_ID0000002,compute,1598694593.0,,,1598694599.0,1598694611.0,1598694854.0,1598694854.0,1598694864.0,6.0,,12.0,243.0,10.0,154.0,5.0
individuals_ID0000005,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694854.0,1598694854.0,1598694859.0,6.0,,11.0,244.0,5.0,160.0,4.0
individuals_ID0000016,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694864.0,1598694864.0,1598694869.0,6.0,,11.0,254.0,5.0,164.0,4.0
individuals_ID0000006,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694874.0,1598694874.0,1598694879.0,6.0,,11.0,264.0,5.0,169.0,4.0
individuals_ID0000015,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694854.0,1598694854.0,1598694864.0,6.0,,11.0,244.0,10.0,156.0,4.0
individuals_ID0000007,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694849.0,1598694849.0,1598694854.0,6.0,,11.0,239.0,5.0,152.0,4.0
individuals_ID0000018,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694854.0,1598694854.0,1598694864.0,6.0,,11.0,244.0,10.0,159.0,4.0
individuals_ID0000022,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694864.0,1598694864.0,1598694869.0,6.0,,11.0,254.0,5.0,164.0,4.0
individuals_ID0000017,compute,1598694593.0,,,1598694599.0,1598694610.0,1598694864.0,1598694864.0,1598694869.0,6.0,,11.0,254.0,5.0,169.0,4.0
individuals_merge_ID0000011,compute,1598694879.0,,,1598694885.0,1598694885.0,1598694930.0,1598694930.0,1598694935.0,6.0,,0.0,45.0,5.0,6.0,4.0
individuals_merge_ID0000023,compute,1598694879.0,,,1598694885.0,1598694885.0,1598694935.0,1598694935.0,1598694941.0,6.0,,0.0,50.0,6.0,6.0,4.0
mutation_overlap_ID0000027,compute,1598694935.0,,,1598694941.0,1598694963.0,1598694982.0,1598694982.0,1598694987.0,6.0,,22.0,19.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1598694935.0,,,1598694941.0,1598694964.0,1598694982.0,1598694982.0,1598694987.0,6.0,,23.0,18.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598694935.0,,,1598694941.0,1598694963.0,1598695007.0,1598695007.0,1598695012.0,6.0,,22.0,44.0,5.0,4.0,4.0
mutation_overlap_ID0000035,compute,1598694935.0,,,1598694941.0,1598694963.0,1598694982.0,1598694982.0,1598694987.0,6.0,,22.0,19.0,5.0,3.0,5.0
frequency_ID0000028,compute,1598694935.0,,,1598694941.0,1598694963.0,1598695107.0,1598695107.0,1598695112.0,6.0,,22.0,144.0,5.0,4.0,4.0
