,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200520T031010Z_0_condorpool,auxiliary,1589965222.0,,,1589965226.0,1589965227.0,1589965231.0,1589965231.0,1589965236.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589965236.0,,,1589965244.0,1589965437.0,1589965489.0,1589965489.0,1589965494.0,8.0,,193.0,52.0,5.0,38.0,7.0
sifting_ID0000012,compute,1589965236.0,,,1589965243.0,1589965436.0,1589965484.0,1589965484.0,1589965489.0,7.0,,193.0,48.0,5.0,35.0,4.0
individuals_ID0000021,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965509.0,1589965509.0,1589965520.0,7.0,,17.0,249.0,11.0,162.0,3.0
individuals_ID0000020,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965499.0,1589965499.0,1589965504.0,7.0,,17.0,239.0,5.0,166.0,3.0
individuals_ID0000009,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965494.0,1589965494.0,1589965499.0,7.0,,17.0,234.0,5.0,157.0,3.0
individuals_ID0000019,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965504.0,1589965504.0,1589965520.0,7.0,,17.0,244.0,16.0,167.0,3.0
individuals_ID0000008,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965504.0,1589965504.0,1589965520.0,7.0,,17.0,244.0,16.0,160.0,3.0
individuals_ID0000014,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965504.0,1589965504.0,1589965520.0,7.0,,17.0,244.0,16.0,165.0,3.0
individuals_ID0000003,compute,1589965236.0,,,1589965243.0,1589965259.0,1589965484.0,1589965484.0,1589965489.0,7.0,,16.0,225.0,5.0,151.0,3.0
individuals_ID0000013,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965504.0,1589965504.0,1589965520.0,7.0,,17.0,244.0,16.0,166.0,3.0
individuals_ID0000010,compute,1589965236.0,,,1589965243.0,1589965260.0,1589965509.0,1589965509.0,1589965520.0,7.0,,17.0,249.0,11.0,166.0,3.0
individuals_ID0000001,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965509.0,1589965509.0,1589965520.0,6.0,,18.0,249.0,11.0,161.0,3.0
individuals_ID0000002,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965509.0,1589965509.0,1589965520.0,6.0,,18.0,249.0,11.0,162.0,3.0
individuals_ID0000004,compute,1589965236.0,,,1589965241.0,1589965258.0,1589965439.0,1589965439.0,1589965444.0,5.0,,17.0,181.0,5.0,136.0,3.0
individuals_ID0000005,compute,1589965236.0,,,1589965242.0,1589965259.0,1589965439.0,1589965439.0,1589965444.0,6.0,,17.0,180.0,5.0,134.0,4.0
individuals_ID0000016,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965504.0,1589965504.0,1589965515.0,6.0,,18.0,244.0,11.0,160.0,3.0
individuals_ID0000015,compute,1589965236.0,,,1589965242.0,1589965259.0,1589965499.0,1589965499.0,1589965504.0,6.0,,17.0,240.0,5.0,171.0,4.0
individuals_ID0000017,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965509.0,1589965509.0,1589965520.0,6.0,,18.0,249.0,11.0,164.0,3.0
individuals_ID0000007,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965504.0,1589965504.0,1589965515.0,6.0,,18.0,244.0,11.0,169.0,3.0
individuals_ID0000018,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965504.0,1589965504.0,1589965520.0,6.0,,18.0,244.0,16.0,168.0,4.0
individuals_ID0000022,compute,1589965236.0,,,1589965242.0,1589965260.0,1589965504.0,1589965504.0,1589965515.0,6.0,,18.0,244.0,11.0,172.0,3.0
individuals_ID0000006,compute,1589965236.0,,,1589965242.0,1589965259.0,1589965489.0,1589965489.0,1589965494.0,6.0,,17.0,230.0,5.0,165.0,3.0
individuals_merge_ID0000011,compute,1589965520.0,,,1589965525.0,1589965525.0,1589965570.0,1589965570.0,1589965575.0,5.0,,0.0,45.0,5.0,6.0,3.0
individuals_merge_ID0000023,compute,1589965520.0,,,1589965525.0,1589965525.0,1589965570.0,1589965570.0,1589965575.0,5.0,,0.0,45.0,5.0,6.0,4.0
frequency_ID0000052,compute,1589965575.0,,,1589965582.0,1589965601.0,1589965744.0,1589965744.0,1589965749.0,7.0,,19.0,143.0,5.0,5.0,3.0
mutation_overlap_ID0000043,compute,1589965575.0,,,1589965583.0,1589965601.0,1589965634.0,1589965634.0,1589965639.0,8.0,,18.0,33.0,5.0,5.0,3.0
frequency_ID0000046,compute,1589965575.0,,,1589965582.0,1589965602.0,1589965754.0,1589965754.0,1589965759.0,7.0,,20.0,152.0,5.0,4.0,3.0
mutation_overlap_ID0000041,compute,1589965575.0,,,1589965583.0,1589965602.0,1589965654.0,1589965654.0,1589965659.0,8.0,,19.0,52.0,5.0,6.0,3.0
frequency_ID0000048,compute,1589965575.0,,,1589965583.0,1589965602.0,1589965749.0,1589965749.0,1589965754.0,8.0,,19.0,147.0,5.0,5.0,4.0
frequency_ID0000042,compute,1589965575.0,,,1589965583.0,1589965622.0,1589965759.0,1589965759.0,1589965764.0,8.0,,39.0,137.0,5.0,4.0,3.0
mutation_overlap_ID0000047,compute,1589965575.0,,,1589965584.0,1589965648.0,1589965664.0,1589965664.0,1589965669.0,9.0,,64.0,16.0,5.0,4.0,4.0
mutation_overlap_ID0000051,compute,1589965575.0,,,1589965583.0,1589965630.0,1589965654.0,1589965654.0,1589965659.0,8.0,,47.0,24.0,5.0,4.0,3.0
mutation_overlap_ID0000039,compute,1589965575.0,,,1589965583.0,1589965631.0,1589965649.0,1589965649.0,1589965654.0,8.0,,48.0,18.0,5.0,4.0,4.0
