,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200520T031010Z_0_condorpool,auxiliary,1589956539.0,,,1589956543.0,1589956546.0,1589956553.0,1589956553.0,1589956558.0,4.0,,3.0,7.0,5.0,,
sifting_ID0000024,compute,1589956558.0,,,1589956565.0,1589956792.0,1589956841.0,1589956841.0,1589956846.0,7.0,,227.0,49.0,5.0,39.0,3.0
sifting_ID0000012,compute,1589956558.0,,,1589956565.0,1589956786.0,1589956836.0,1589956836.0,1589956841.0,7.0,,221.0,50.0,5.0,41.0,3.0
individuals_ID0000021,compute,1589956558.0,,,1589956565.0,1589956581.0,1589956825.0,1589956825.0,1589956835.0,7.0,,16.0,244.0,10.0,159.0,3.0
individuals_ID0000020,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956825.0,1589956825.0,1589956835.0,6.0,,17.0,244.0,10.0,164.0,3.0
individuals_ID0000009,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956830.0,1589956830.0,1589956841.0,6.0,,17.0,249.0,11.0,168.0,4.0
individuals_ID0000019,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956830.0,1589956830.0,1589956841.0,6.0,,17.0,249.0,11.0,172.0,3.0
individuals_ID0000008,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956830.0,1589956830.0,1589956841.0,6.0,,17.0,249.0,11.0,165.0,4.0
individuals_ID0000014,compute,1589956558.0,,,1589956564.0,1589956580.0,1589956795.0,1589956795.0,1589956800.0,6.0,,16.0,215.0,5.0,158.0,3.0
individuals_ID0000003,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956825.0,1589956825.0,1589956835.0,6.0,,17.0,244.0,10.0,162.0,4.0
individuals_ID0000013,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956830.0,1589956830.0,1589956841.0,6.0,,17.0,249.0,11.0,168.0,4.0
individuals_ID0000010,compute,1589956558.0,,,1589956564.0,1589956582.0,1589956835.0,1589956835.0,1589956846.0,6.0,,18.0,253.0,11.0,165.0,3.0
individuals_ID0000001,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956830.0,1589956830.0,1589956841.0,6.0,,17.0,249.0,11.0,163.0,4.0
individuals_ID0000002,compute,1589956558.0,,,1589956564.0,1589956581.0,1589956825.0,1589956825.0,1589956835.0,6.0,,17.0,244.0,10.0,166.0,3.0
individuals_ID0000004,compute,1589956558.0,,,1589956563.0,1589956579.0,1589956805.0,1589956805.0,1589956810.0,5.0,,16.0,226.0,5.0,166.0,3.0
individuals_ID0000005,compute,1589956558.0,,,1589956563.0,1589956581.0,1589956825.0,1589956825.0,1589956835.0,5.0,,18.0,244.0,10.0,170.0,3.0
individuals_ID0000016,compute,1589956558.0,,,1589956563.0,1589956581.0,1589956830.0,1589956830.0,1589956841.0,5.0,,18.0,249.0,11.0,171.0,3.0
