,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200615T062813Z_0_condorpool,auxiliary,1592226150.0,,,1592226154.0,1592226156.0,1592226175.0,1592226175.0,1592226180.0,4.0,,2.0,19.0,5.0,,
sifting_ID0000024,compute,1592226180.0,,,1592226268.0,1592226294.0,1592226465.0,1592226465.0,1592226470.0,88.0,,26.0,171.0,5.0,154.0,4.0
sifting_ID0000012,compute,1592226180.0,,,1592226267.0,1592226294.0,1592226460.0,1592226460.0,1592226465.0,87.0,,27.0,166.0,5.0,142.0,3.0
individuals_ID0000021,compute,1592226180.0,,,1592226266.0,1592226283.0,1592226491.0,1592226491.0,1592226504.0,86.0,,17.0,208.0,13.0,140.0,4.0
individuals_ID0000010,compute,1592226180.0,,,1592226261.0,1592226264.0,1592226485.0,1592226485.0,1592226491.0,81.0,,3.0,221.0,6.0,151.0,4.0
individuals_ID0000020,compute,1592226180.0,,,1592226246.0,1592226263.0,1592226491.0,1592226491.0,1592226504.0,66.0,,17.0,228.0,13.0,147.0,3.0
individuals_ID0000009,compute,1592226180.0,,,1592226246.0,1592226263.0,1592226485.0,1592226485.0,1592226491.0,66.0,,17.0,222.0,6.0,151.0,4.0
individuals_ID0000019,compute,1592226180.0,,,1592226245.0,1592226263.0,1592226491.0,1592226491.0,1592226504.0,65.0,,18.0,228.0,13.0,149.0,3.0
individuals_ID0000014,compute,1592226180.0,,,1592226244.0,1592226263.0,1592226491.0,1592226491.0,1592226499.0,64.0,,19.0,228.0,8.0,148.0,4.0
individuals_ID0000003,compute,1592226180.0,,,1592226243.0,1592226263.0,1592226480.0,1592226480.0,1592226485.0,63.0,,20.0,217.0,5.0,155.0,4.0
individuals_ID0000013,compute,1592226180.0,,,1592226214.0,1592226241.0,1592226475.0,1592226475.0,1592226480.0,34.0,,27.0,234.0,5.0,151.0,4.0
individuals_ID0000008,compute,1592226180.0,,,1592226245.0,1592226263.0,1592226485.0,1592226485.0,1592226491.0,65.0,,18.0,222.0,6.0,153.0,4.0
individuals_ID0000001,compute,1592226180.0,,,1592226205.0,1592226240.0,1592226470.0,1592226470.0,1592226480.0,25.0,,35.0,230.0,10.0,153.0,4.0
individuals_ID0000004,compute,1592226180.0,,,1592226185.0,1592226197.0,1592226293.0,1592226293.0,1592226298.0,5.0,,12.0,96.0,5.0,32.0,3.0
individuals_ID0000002,compute,1592226180.0,,,1592226211.0,1592226240.0,1592226460.0,1592226460.0,1592226465.0,31.0,,29.0,220.0,5.0,151.0,4.0
individuals_ID0000005,compute,1592226180.0,,,1592226201.0,1592226240.0,1592226424.0,1592226424.0,1592226449.0,21.0,,39.0,184.0,25.0,131.0,4.0
individuals_ID0000016,compute,1592226180.0,,,1592226201.0,1592226240.0,1592226449.0,1592226449.0,1592226454.0,21.0,,39.0,209.0,5.0,142.0,3.0
individuals_ID0000006,compute,1592226180.0,,,1592226202.0,1592226239.0,1592226470.0,1592226470.0,1592226480.0,22.0,,37.0,231.0,10.0,148.0,4.0
individuals_ID0000015,compute,1592226180.0,,,1592226194.0,1592226197.0,1592226298.0,1592226298.0,1592226303.0,14.0,,3.0,101.0,5.0,40.0,3.0
individuals_ID0000007,compute,1592226180.0,,,1592226204.0,1592226239.0,1592226403.0,1592226403.0,1592226409.0,24.0,,35.0,164.0,6.0,113.0,3.0
individuals_ID0000018,compute,1592226180.0,,,1592226205.0,1592226240.0,1592226470.0,1592226470.0,1592226475.0,25.0,,35.0,230.0,5.0,147.0,4.0
individuals_ID0000022,compute,1592226180.0,,,1592226205.0,1592226241.0,1592226454.0,1592226454.0,1592226460.0,25.0,,36.0,213.0,6.0,142.0,3.0
individuals_ID0000017,compute,1592226180.0,,,1592226204.0,1592226240.0,1592226460.0,1592226460.0,1592226465.0,24.0,,36.0,220.0,5.0,147.0,4.0
individuals_merge_ID0000011,compute,1592226491.0,,,1592226496.0,1592226501.0,1592226555.0,1592226555.0,1592226560.0,5.0,,5.0,54.0,5.0,6.0,4.0
individuals_merge_ID0000023,compute,1592226504.0,,,1592226510.0,1592226511.0,1592226585.0,1592226585.0,1592226598.0,6.0,,1.0,74.0,13.0,6.0,3.0
mutation_overlap_ID0000027,compute,1592226560.0,,,1592226604.0,1592226614.0,1592226673.0,1592226673.0,1592226678.0,44.0,,10.0,59.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1592226560.0,,,1592226606.0,1592226614.0,1592226643.0,1592226643.0,1592226648.0,46.0,,8.0,29.0,5.0,4.0,5.0
mutation_overlap_ID0000037,compute,1592226560.0,,,1592226605.0,1592226614.0,1592226648.0,1592226648.0,1592226653.0,45.0,,9.0,34.0,5.0,6.0,3.0
mutation_overlap_ID0000035,compute,1592226560.0,,,1592226605.0,1592226614.0,1592226633.0,1592226633.0,1592226638.0,45.0,,9.0,19.0,5.0,5.0,3.0
frequency_ID0000028,compute,1592226560.0,,,1592226605.0,1592226614.0,1592226767.0,1592226767.0,1592226772.0,45.0,,9.0,153.0,5.0,4.0,3.0
mutation_overlap_ID0000029,compute,1592226560.0,,,1592226604.0,1592226617.0,1592226663.0,1592226663.0,1592226668.0,44.0,,13.0,46.0,5.0,6.0,5.0
frequency_ID0000034,compute,1592226560.0,,,1592226604.0,1592226617.0,1592226772.0,1592226772.0,1592226777.0,44.0,,13.0,155.0,5.0,6.0,3.0
frequency_ID0000026,compute,1592226560.0,,,1592226571.0,1592226595.0,1592226753.0,1592226753.0,1592226758.0,11.0,,24.0,158.0,5.0,5.0,3.0
frequency_ID0000038,compute,1592226560.0,,,1592226592.0,1592226599.0,1592226767.0,1592226767.0,1592226772.0,32.0,,7.0,168.0,5.0,4.0,4.0
mutation_overlap_ID0000033,compute,1592226560.0,,,1592226585.0,1592226598.0,1592226624.0,1592226624.0,1592226633.0,25.0,,13.0,26.0,9.0,4.0,4.0
frequency_ID0000036,compute,1592226560.0,,,1592226569.0,1592226595.0,1592226743.0,1592226743.0,1592226748.0,9.0,,26.0,148.0,5.0,3.0,4.0
mutation_overlap_ID0000031,compute,1592226560.0,,,1592226567.0,1592226572.0,1592226598.0,1592226598.0,1592226612.0,7.0,,5.0,26.0,14.0,4.0,4.0
frequency_ID0000030,compute,1592226560.0,,,1592226567.0,1592226570.0,1592226718.0,1592226718.0,1592226723.0,7.0,,3.0,148.0,5.0,3.0,4.0
frequency_ID0000032,compute,1592226560.0,,,1592226596.0,1592226599.0,1592226767.0,1592226767.0,1592226772.0,36.0,,3.0,168.0,5.0,5.0,3.0
mutation_overlap_ID0000047,compute,1592226598.0,,,1592226633.0,1592226662.0,1592226683.0,1592226683.0,1592226688.0,35.0,,29.0,21.0,5.0,4.0,3.0
mutation_overlap_ID0000045,compute,1592226598.0,,,1592226631.0,1592226660.0,1592226693.0,1592226693.0,1592226698.0,33.0,,29.0,33.0,5.0,4.0,3.0
mutation_overlap_ID0000049,compute,1592226598.0,,,1592226631.0,1592226661.0,1592226683.0,1592226683.0,1592226688.0,33.0,,30.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1592226598.0,,,1592226630.0,1592226645.0,1592226678.0,1592226678.0,1592226683.0,32.0,,15.0,33.0,5.0,4.0,4.0
mutation_overlap_ID0000051,compute,1592226598.0,,,1592226623.0,1592226641.0,1592226663.0,1592226663.0,1592226668.0,25.0,,18.0,22.0,5.0,4.0,4.0
frequency_ID0000044,compute,1592226598.0,,,1592226621.0,1592226634.0,1592226792.0,1592226792.0,1592226804.0,23.0,,13.0,158.0,12.0,6.0,4.0
frequency_ID0000042,compute,1592226598.0,,,1592226620.0,1592226634.0,1592226798.0,1592226798.0,1592226804.0,22.0,,14.0,164.0,6.0,6.0,3.0
frequency_ID0000048,compute,1592226598.0,,,1592226620.0,1592226634.0,1592226804.0,1592226804.0,1592226814.0,22.0,,14.0,170.0,10.0,6.0,4.0
mutation_overlap_ID0000041,compute,1592226598.0,,,1592226619.0,1592226634.0,1592226693.0,1592226693.0,1592226698.0,21.0,,15.0,59.0,5.0,6.0,3.0
frequency_ID0000046,compute,1592226598.0,,,1592226618.0,1592226623.0,1592226792.0,1592226792.0,1592226798.0,20.0,,5.0,169.0,6.0,6.0,3.0
frequency_ID0000052,compute,1592226598.0,,,1592226608.0,1592226617.0,1592226787.0,1592226787.0,1592226792.0,10.0,,9.0,170.0,5.0,6.0,3.0
frequency_ID0000040,compute,1592226598.0,,,1592226607.0,1592226616.0,1592226767.0,1592226767.0,1592226772.0,9.0,,9.0,151.0,5.0,5.0,4.0
frequency_ID0000050,compute,1592226598.0,,,1592226606.0,1592226615.0,1592226767.0,1592226767.0,1592226777.0,8.0,,9.0,152.0,10.0,4.0,3.0
mutation_overlap_ID0000043,compute,1592226598.0,,,1592226620.0,1592226639.0,1592226663.0,1592226663.0,1592226668.0,22.0,,19.0,24.0,5.0,3.0,4.0
stage_out_local_condorpool_2_2,transfer,1592226798.0,,,1592226804.0,1592226804.0,1592226832.0,1592226832.0,1592226837.0,6.0,,0.0,28.0,5.0,,9.0
stage_out_local_condorpool_2_0,transfer,1592226804.0,,,1592226811.0,1592226815.0,1592226847.0,1592226847.0,1592226852.0,7.0,,4.0,32.0,5.0,,10.0
stage_out_local_condorpool_2_1,transfer,1592226814.0,,,1592226830.0,1592226833.0,1592226847.0,1592226847.0,1592226852.0,16.0,,3.0,14.0,5.0,,9.0
cleanup_1000genome-20200615T062813Z_0_condorpool,auxiliary,1592226852.0,,,1592226859.0,1592226862.0,1592226870.0,1592226870.0,1592226875.0,7.0,,3.0,8.0,5.0,,
