,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200519T064542Z_0_condorpool,auxiliary,1589905551.0,,,1589905555.0,1589905556.0,1589905560.0,1589905560.0,1589905565.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589905565.0,,,1589905582.0,1589905695.0,1589905811.0,1589905811.0,1589905816.0,17.0,,113.0,116.0,5.0,106.0,4.0
sifting_ID0000012,compute,1589905565.0,,,1589905581.0,1589905682.0,1589905811.0,1589905811.0,1589905816.0,16.0,,101.0,129.0,5.0,117.0,3.0
individuals_ID0000021,compute,1589905565.0,,,1589905581.0,1589905601.0,1589905831.0,1589905831.0,1589905841.0,16.0,,20.0,230.0,10.0,155.0,4.0
individuals_ID0000020,compute,1589905565.0,,,1589905575.0,1589905600.0,1589905826.0,1589905826.0,1589905831.0,10.0,,25.0,226.0,5.0,153.0,3.0
individuals_ID0000009,compute,1589905565.0,,,1589905575.0,1589905601.0,1589905821.0,1589905821.0,1589905826.0,10.0,,26.0,220.0,5.0,150.0,4.0
individuals_ID0000019,compute,1589905565.0,,,1589905575.0,1589905600.0,1589905836.0,1589905836.0,1589905841.0,10.0,,25.0,236.0,5.0,158.0,3.0
individuals_ID0000008,compute,1589905565.0,,,1589905574.0,1589905599.0,1589905826.0,1589905826.0,1589905831.0,9.0,,25.0,227.0,5.0,155.0,3.0
individuals_ID0000014,compute,1589905565.0,,,1589905574.0,1589905599.0,1589905831.0,1589905831.0,1589905836.0,9.0,,25.0,232.0,5.0,158.0,3.0
individuals_ID0000003,compute,1589905565.0,,,1589905574.0,1589905601.0,1589905821.0,1589905821.0,1589905826.0,9.0,,27.0,220.0,5.0,151.0,3.0
individuals_ID0000013,compute,1589905565.0,,,1589905573.0,1589905599.0,1589905836.0,1589905836.0,1589905841.0,8.0,,26.0,237.0,5.0,166.0,3.0
individuals_ID0000010,compute,1589905565.0,,,1589905576.0,1589905606.0,1589905831.0,1589905831.0,1589905841.0,11.0,,30.0,225.0,10.0,157.0,4.0
individuals_ID0000001,compute,1589905565.0,,,1589905572.0,1589905598.0,1589905826.0,1589905826.0,1589905831.0,7.0,,26.0,228.0,5.0,149.0,3.0
individuals_ID0000002,compute,1589905565.0,,,1589905573.0,1589905599.0,1589905831.0,1589905831.0,1589905841.0,8.0,,26.0,232.0,10.0,157.0,3.0
individuals_ID0000004,compute,1589905565.0,,,1589905571.0,1589905571.0,1589905685.0,1589905685.0,1589905690.0,6.0,,0.0,114.0,5.0,61.0,3.0
individuals_ID0000005,compute,1589905565.0,,,1589905571.0,1589905595.0,1589905811.0,1589905811.0,1589905816.0,6.0,,24.0,216.0,5.0,152.0,3.0
individuals_ID0000016,compute,1589905565.0,,,1589905571.0,1589905595.0,1589905795.0,1589905795.0,1589905806.0,6.0,,24.0,200.0,11.0,145.0,4.0
individuals_ID0000015,compute,1589905565.0,,,1589905571.0,1589905571.0,1589905695.0,1589905695.0,1589905700.0,6.0,,0.0,124.0,5.0,68.0,3.0
individuals_ID0000017,compute,1589905565.0,,,1589905571.0,1589905595.0,1589905770.0,1589905770.0,1589905775.0,6.0,,24.0,175.0,5.0,132.0,3.0
individuals_ID0000007,compute,1589905565.0,,,1589905572.0,1589905597.0,1589905806.0,1589905806.0,1589905811.0,7.0,,25.0,209.0,5.0,153.0,3.0
individuals_ID0000018,compute,1589905565.0,,,1589905572.0,1589905597.0,1589905785.0,1589905785.0,1589905790.0,7.0,,25.0,188.0,5.0,132.0,3.0
individuals_ID0000022,compute,1589905565.0,,,1589905572.0,1589905599.0,1589905821.0,1589905821.0,1589905826.0,7.0,,27.0,222.0,5.0,159.0,3.0
individuals_ID0000006,compute,1589905565.0,,,1589905571.0,1589905595.0,1589905795.0,1589905795.0,1589905801.0,6.0,,24.0,200.0,6.0,139.0,3.0
individuals_merge_ID0000011,compute,1589905841.0,,,1589905847.0,1589905847.0,1589905897.0,1589905897.0,1589905904.0,6.0,,0.0,50.0,7.0,6.0,4.0
individuals_merge_ID0000023,compute,1589905841.0,,,1589905847.0,1589905847.0,1589905892.0,1589905892.0,1589905897.0,6.0,,0.0,45.0,5.0,6.0,3.0
frequency_ID0000052,compute,1589905897.0,,,1589905902.0,1589905923.0,1589906071.0,1589906071.0,1589906081.0,5.0,,21.0,148.0,10.0,5.0,4.0
mutation_overlap_ID0000043,compute,1589905897.0,,,1589905903.0,1589905924.0,1589905945.0,1589905945.0,1589905950.0,6.0,,21.0,21.0,5.0,5.0,4.0
frequency_ID0000046,compute,1589905897.0,,,1589905903.0,1589905923.0,1589906066.0,1589906066.0,1589906071.0,6.0,,20.0,143.0,5.0,6.0,3.0
mutation_overlap_ID0000041,compute,1589905897.0,,,1589905903.0,1589905923.0,1589905975.0,1589905975.0,1589905980.0,6.0,,20.0,52.0,5.0,5.0,4.0
