,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200519T064542Z_0_condorpool,auxiliary,1589891080.0,,,1589891084.0,1589891085.0,1589891089.0,1589891089.0,1589891094.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589891094.0,,,1589891102.0,1589891281.0,1589891337.0,1589891337.0,1589891342.0,8.0,,179.0,56.0,5.0,43.0,3.0
sifting_ID0000012,compute,1589891094.0,,,1589891102.0,1589891272.0,1589891337.0,1589891337.0,1589891342.0,8.0,,170.0,65.0,5.0,51.0,3.0
individuals_ID0000021,compute,1589891094.0,,,1589891102.0,1589891115.0,1589891357.0,1589891357.0,1589891367.0,8.0,,13.0,242.0,10.0,159.0,4.0
individuals_ID0000020,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891357.0,1589891357.0,1589891367.0,7.0,,14.0,242.0,10.0,162.0,3.0
individuals_ID0000009,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891327.0,1589891327.0,1589891332.0,7.0,,14.0,212.0,5.0,148.0,4.0
individuals_ID0000019,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891352.0,1589891352.0,1589891362.0,7.0,,14.0,237.0,10.0,159.0,3.0
individuals_ID0000008,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891357.0,1589891357.0,1589891367.0,7.0,,14.0,242.0,10.0,166.0,3.0
individuals_ID0000014,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891357.0,1589891357.0,1589891367.0,7.0,,14.0,242.0,10.0,170.0,4.0
individuals_ID0000003,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891352.0,1589891352.0,1589891362.0,7.0,,14.0,237.0,10.0,159.0,4.0
individuals_ID0000013,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891342.0,1589891342.0,1589891347.0,7.0,,14.0,227.0,5.0,154.0,4.0
individuals_ID0000010,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891322.0,1589891322.0,1589891327.0,7.0,,14.0,207.0,5.0,154.0,4.0
individuals_ID0000001,compute,1589891094.0,,,1589891100.0,1589891115.0,1589891362.0,1589891362.0,1589891372.0,6.0,,15.0,247.0,10.0,171.0,4.0
individuals_ID0000002,compute,1589891094.0,,,1589891101.0,1589891115.0,1589891352.0,1589891352.0,1589891362.0,7.0,,14.0,237.0,10.0,160.0,3.0
individuals_ID0000004,compute,1589891094.0,,,1589891099.0,1589891114.0,1589891282.0,1589891282.0,1589891287.0,5.0,,15.0,168.0,5.0,125.0,4.0
individuals_ID0000005,compute,1589891094.0,,,1589891100.0,1589891114.0,1589891352.0,1589891352.0,1589891362.0,6.0,,14.0,238.0,10.0,173.0,3.0
individuals_ID0000016,compute,1589891094.0,,,1589891100.0,1589891114.0,1589891322.0,1589891322.0,1589891327.0,6.0,,14.0,208.0,5.0,147.0,3.0
individuals_ID0000015,compute,1589891094.0,,,1589891099.0,1589891114.0,1589891277.0,1589891277.0,1589891282.0,5.0,,15.0,163.0,5.0,114.0,4.0
individuals_ID0000017,compute,1589891094.0,,,1589891100.0,1589891115.0,1589891357.0,1589891357.0,1589891367.0,6.0,,15.0,242.0,10.0,164.0,3.0
individuals_ID0000007,compute,1589891094.0,,,1589891100.0,1589891114.0,1589891347.0,1589891347.0,1589891352.0,6.0,,14.0,233.0,5.0,157.0,3.0
