,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200520T215721Z_0_condorpool,auxiliary,1590024158.0,,,1590024162.0,1590024165.0,1590024172.0,1590024172.0,1590024177.0,4.0,,3.0,7.0,5.0,,
sifting_ID0000024,compute,1590024177.0,,,1590024184.0,1590024417.0,1590024469.0,1590024469.0,1590024474.0,7.0,,233.0,52.0,5.0,42.0,4.0
sifting_ID0000012,compute,1590024177.0,,,1590024184.0,1590024407.0,1590024464.0,1590024464.0,1590024469.0,7.0,,223.0,57.0,5.0,42.0,4.0
individuals_ID0000021,compute,1590024177.0,,,1590024184.0,1590024202.0,1590024454.0,1590024454.0,1590024469.0,7.0,,18.0,252.0,15.0,165.0,4.0
individuals_ID0000020,compute,1590024177.0,,,1590024184.0,1590024203.0,1590024454.0,1590024454.0,1590024464.0,7.0,,19.0,251.0,10.0,169.0,4.0
individuals_ID0000009,compute,1590024177.0,,,1590024184.0,1590024201.0,1590024444.0,1590024444.0,1590024449.0,7.0,,17.0,243.0,5.0,167.0,3.0
individuals_ID0000019,compute,1590024177.0,,,1590024183.0,1590024202.0,1590024449.0,1590024449.0,1590024459.0,6.0,,19.0,247.0,10.0,171.0,4.0
individuals_ID0000008,compute,1590024177.0,,,1590024183.0,1590024201.0,1590024449.0,1590024449.0,1590024459.0,6.0,,18.0,248.0,10.0,164.0,4.0
individuals_ID0000014,compute,1590024177.0,,,1590024183.0,1590024202.0,1590024454.0,1590024454.0,1590024464.0,6.0,,19.0,252.0,10.0,169.0,4.0
individuals_ID0000003,compute,1590024177.0,,,1590024183.0,1590024201.0,1590024454.0,1590024454.0,1590024464.0,6.0,,18.0,253.0,10.0,166.0,3.0
individuals_ID0000013,compute,1590024177.0,,,1590024183.0,1590024201.0,1590024444.0,1590024444.0,1590024454.0,6.0,,18.0,243.0,10.0,161.0,3.0
individuals_ID0000010,compute,1590024177.0,,,1590024184.0,1590024201.0,1590024444.0,1590024444.0,1590024449.0,7.0,,17.0,243.0,5.0,160.0,4.0
individuals_ID0000001,compute,1590024177.0,,,1590024183.0,1590024202.0,1590024454.0,1590024454.0,1590024469.0,6.0,,19.0,252.0,15.0,166.0,4.0
individuals_ID0000002,compute,1590024177.0,,,1590024183.0,1590024201.0,1590024449.0,1590024449.0,1590024459.0,6.0,,18.0,248.0,10.0,166.0,4.0
