,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200923T161044Z_0_condorpool,auxiliary,1600880761.0,,,1600880765.0,1600880766.0,1600880770.0,1600880770.0,1600880775.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1600880775.0,,,1600880781.0,1600881034.0,1600881076.0,1600881076.0,1600881081.0,6.0,,253.0,42.0,5.0,28.0,6.0
sifting_ID0000012,compute,1600880775.0,,,1600880781.0,1600881014.0,1600881061.0,1600881061.0,1600881066.0,6.0,,233.0,47.0,5.0,36.0,4.0
individuals_ID0000021,compute,1600880775.0,,,1600880781.0,1600880789.0,1600881036.0,1600881036.0,1600881041.0,6.0,,8.0,247.0,5.0,173.0,6.0
individuals_ID0000020,compute,1600880775.0,,,1600880781.0,1600880789.0,1600881051.0,1600881051.0,1600881061.0,6.0,,8.0,262.0,10.0,172.0,5.0
individuals_ID0000009,compute,1600880775.0,,,1600880781.0,1600880789.0,1600881046.0,1600881046.0,1600881051.0,6.0,,8.0,257.0,5.0,169.0,5.0
individuals_ID0000019,compute,1600880775.0,,,1600880781.0,1600880789.0,1600881046.0,1600881046.0,1600881051.0,6.0,,8.0,257.0,5.0,169.0,4.0
individuals_ID0000008,compute,1600880775.0,,,1600880781.0,1600880789.0,1600881041.0,1600881041.0,1600881051.0,6.0,,8.0,252.0,10.0,177.0,6.0
individuals_ID0000014,compute,1600880775.0,,,1600880780.0,1600880789.0,1600881051.0,1600881051.0,1600881061.0,5.0,,9.0,262.0,10.0,174.0,4.0
individuals_ID0000003,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881041.0,1600881041.0,1600881051.0,5.0,,8.0,253.0,10.0,168.0,4.0
individuals_ID0000013,compute,1600880775.0,,,1600880780.0,1600880789.0,1600881041.0,1600881041.0,1600881051.0,5.0,,9.0,252.0,10.0,163.0,5.0
individuals_ID0000010,compute,1600880775.0,,,1600880781.0,1600880789.0,1600881041.0,1600881041.0,1600881051.0,6.0,,8.0,252.0,10.0,173.0,6.0
individuals_ID0000001,compute,1600880775.0,,,1600880780.0,1600880789.0,1600881036.0,1600881036.0,1600881041.0,5.0,,9.0,247.0,5.0,158.0,5.0
individuals_ID0000002,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881051.0,1600881051.0,1600881061.0,5.0,,8.0,263.0,10.0,171.0,5.0
individuals_ID0000004,compute,1600880775.0,,,1600880780.0,1600880789.0,1600881041.0,1600881041.0,1600881051.0,5.0,,9.0,252.0,10.0,175.0,6.0
individuals_ID0000005,compute,1600880775.0,,,1600880780.0,1600880787.0,1600881051.0,1600881051.0,1600881061.0,5.0,,7.0,264.0,10.0,175.0,4.0
individuals_ID0000016,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881051.0,1600881051.0,1600881061.0,5.0,,8.0,263.0,10.0,173.0,5.0
individuals_ID0000015,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881016.0,1600881016.0,1600881021.0,5.0,,8.0,228.0,5.0,150.0,5.0
individuals_ID0000017,compute,1600880775.0,,,1600880780.0,1600880787.0,1600881041.0,1600881041.0,1600881051.0,5.0,,7.0,254.0,10.0,169.0,4.0
individuals_ID0000007,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881051.0,1600881051.0,1600881061.0,5.0,,8.0,263.0,10.0,172.0,4.0
individuals_ID0000018,compute,1600880775.0,,,1600880780.0,1600880789.0,1600881051.0,1600881051.0,1600881061.0,5.0,,9.0,262.0,10.0,174.0,5.0
individuals_ID0000022,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881051.0,1600881051.0,1600881061.0,5.0,,8.0,263.0,10.0,174.0,5.0
individuals_ID0000006,compute,1600880775.0,,,1600880780.0,1600880788.0,1600881046.0,1600881046.0,1600881051.0,5.0,,8.0,258.0,5.0,168.0,5.0
individuals_merge_ID0000011,compute,1600881061.0,,,1600881066.0,1600881066.0,1600881111.0,1600881111.0,1600881116.0,5.0,,0.0,45.0,5.0,8.0,5.0
individuals_merge_ID0000023,compute,1600881061.0,,,1600881066.0,1600881067.0,1600881106.0,1600881106.0,1600881111.0,5.0,,1.0,39.0,5.0,10.0,6.0
frequency_ID0000052,compute,1600881111.0,,,1600881116.0,1600881138.0,1600881252.0,1600881252.0,1600881257.0,5.0,,22.0,114.0,5.0,5.0,6.0
mutation_overlap_ID0000043,compute,1600881111.0,,,1600881116.0,1600881137.0,1600881157.0,1600881157.0,1600881162.0,5.0,,21.0,20.0,5.0,5.0,5.0
frequency_ID0000046,compute,1600881111.0,,,1600881116.0,1600881136.0,1600881267.0,1600881267.0,1600881272.0,5.0,,20.0,131.0,5.0,4.0,5.0
mutation_overlap_ID0000041,compute,1600881111.0,,,1600881116.0,1600881137.0,1600881162.0,1600881162.0,1600881167.0,5.0,,21.0,25.0,5.0,5.0,9.0
frequency_ID0000048,compute,1600881111.0,,,1600881116.0,1600881138.0,1600881277.0,1600881277.0,1600881282.0,5.0,,22.0,139.0,5.0,5.0,5.0
frequency_ID0000042,compute,1600881111.0,,,1600881116.0,1600881138.0,1600881262.0,1600881262.0,1600881267.0,5.0,,22.0,124.0,5.0,4.0,5.0
mutation_overlap_ID0000047,compute,1600881111.0,,,1600881116.0,1600881138.0,1600881162.0,1600881162.0,1600881167.0,5.0,,22.0,24.0,5.0,5.0,8.0
