,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T182913Z_0_condorpool,auxiliary,1598823938.0,,,1598823942.0,1598823943.0,1598823947.0,1598823947.0,1598823952.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598823952.0,,,1598823959.0,1598824096.0,1598824200.0,1598824200.0,1598824205.0,7.0,,137.0,104.0,5.0,88.0,5.0
sifting_ID0000012,compute,1598823952.0,,,1598823959.0,1598824096.0,1598824195.0,1598824195.0,1598824200.0,7.0,,137.0,99.0,5.0,86.0,4.0
individuals_ID0000021,compute,1598823952.0,,,1598823959.0,1598823988.0,1598824225.0,1598824225.0,1598824230.0,7.0,,29.0,237.0,5.0,150.0,5.0
individuals_ID0000020,compute,1598823952.0,,,1598823958.0,1598823986.0,1598824230.0,1598824230.0,1598824235.0,6.0,,28.0,244.0,5.0,153.0,4.0
individuals_ID0000009,compute,1598823952.0,,,1598823958.0,1598823986.0,1598824220.0,1598824220.0,1598824225.0,6.0,,28.0,234.0,5.0,153.0,4.0
individuals_ID0000019,compute,1598823952.0,,,1598823958.0,1598823986.0,1598824230.0,1598824230.0,1598824235.0,6.0,,28.0,244.0,5.0,154.0,4.0
individuals_ID0000008,compute,1598823952.0,,,1598823958.0,1598823981.0,1598824215.0,1598824215.0,1598824220.0,6.0,,23.0,234.0,5.0,155.0,4.0
individuals_ID0000014,compute,1598823952.0,,,1598823958.0,1598823981.0,1598824220.0,1598824220.0,1598824225.0,6.0,,23.0,239.0,5.0,151.0,4.0
individuals_ID0000003,compute,1598823952.0,,,1598823958.0,1598823983.0,1598824225.0,1598824225.0,1598824230.0,6.0,,25.0,242.0,5.0,156.0,4.0
individuals_ID0000013,compute,1598823952.0,,,1598823958.0,1598823985.0,1598824225.0,1598824225.0,1598824230.0,6.0,,27.0,240.0,5.0,150.0,4.0
individuals_ID0000010,compute,1598823952.0,,,1598823959.0,1598823987.0,1598824220.0,1598824220.0,1598824225.0,7.0,,28.0,233.0,5.0,151.0,4.0
individuals_ID0000001,compute,1598823952.0,,,1598823958.0,1598823981.0,1598824225.0,1598824225.0,1598824235.0,6.0,,23.0,244.0,10.0,155.0,4.0
individuals_ID0000002,compute,1598823952.0,,,1598823958.0,1598823981.0,1598824220.0,1598824220.0,1598824225.0,6.0,,23.0,239.0,5.0,159.0,4.0
individuals_ID0000004,compute,1598823952.0,,,1598823958.0,1598823958.0,1598824100.0,1598824100.0,1598824105.0,6.0,,0.0,142.0,5.0,78.0,5.0
individuals_ID0000005,compute,1598823952.0,,,1598823958.0,1598823980.0,1598824195.0,1598824195.0,1598824200.0,6.0,,22.0,215.0,5.0,150.0,4.0
individuals_ID0000016,compute,1598823952.0,,,1598823958.0,1598823983.0,1598824230.0,1598824230.0,1598824235.0,6.0,,25.0,247.0,5.0,154.0,4.0
