,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T182913Z_0_condorpool,auxiliary,1598845372.0,,,1598845376.0,1598845377.0,1598845381.0,1598845381.0,1598845386.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598845386.0,,,1598845396.0,1598845652.0,1598845713.0,1598845713.0,1598845718.0,10.0,,256.0,61.0,5.0,46.0,4.0
sifting_ID0000012,compute,1598845386.0,,,1598845396.0,1598845650.0,1598845708.0,1598845708.0,1598845713.0,10.0,,254.0,58.0,5.0,45.0,4.0
individuals_ID0000021,compute,1598845386.0,,,1598845395.0,1598845415.0,1598845683.0,1598845683.0,1598845688.0,9.0,,20.0,268.0,5.0,161.0,4.0
individuals_ID0000020,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845657.0,1598845657.0,1598845663.0,7.0,,22.0,242.0,6.0,160.0,4.0
individuals_ID0000009,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845668.0,1598845668.0,1598845673.0,7.0,,22.0,253.0,5.0,162.0,4.0
individuals_ID0000019,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845683.0,1598845683.0,1598845688.0,7.0,,22.0,268.0,5.0,162.0,4.0
individuals_ID0000008,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845668.0,1598845668.0,1598845673.0,7.0,,22.0,253.0,5.0,165.0,4.0
individuals_ID0000014,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845663.0,1598845663.0,1598845668.0,7.0,,22.0,248.0,5.0,165.0,5.0
individuals_ID0000003,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845668.0,1598845668.0,1598845678.0,7.0,,22.0,253.0,10.0,164.0,4.0
individuals_ID0000013,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845668.0,1598845668.0,1598845673.0,7.0,,22.0,253.0,5.0,162.0,4.0
individuals_ID0000010,compute,1598845386.0,,,1598845394.0,1598845415.0,1598845652.0,1598845652.0,1598845657.0,8.0,,21.0,237.0,5.0,156.0,4.0
individuals_ID0000001,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845668.0,1598845668.0,1598845678.0,7.0,,22.0,253.0,10.0,166.0,4.0
individuals_ID0000002,compute,1598845386.0,,,1598845393.0,1598845415.0,1598845683.0,1598845683.0,1598845688.0,7.0,,22.0,268.0,5.0,165.0,4.0
individuals_ID0000004,compute,1598845386.0,,,1598845392.0,1598845414.0,1598845663.0,1598845663.0,1598845668.0,6.0,,22.0,249.0,5.0,166.0,5.0
individuals_ID0000005,compute,1598845386.0,,,1598845392.0,1598845414.0,1598845668.0,1598845668.0,1598845678.0,6.0,,22.0,254.0,10.0,167.0,5.0
individuals_ID0000016,compute,1598845386.0,,,1598845392.0,1598845414.0,1598845652.0,1598845652.0,1598845657.0,6.0,,22.0,238.0,5.0,156.0,4.0
individuals_ID0000015,compute,1598845386.0,,,1598845392.0,1598845414.0,1598845657.0,1598845657.0,1598845663.0,6.0,,22.0,243.0,6.0,157.0,4.0
