,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T032337Z_0_condorpool,auxiliary,1598759936.0,,,1598759940.0,1598759943.0,1598759950.0,1598759950.0,1598759955.0,4.0,,3.0,7.0,5.0,,
sifting_ID0000024,compute,1598759955.0,,,1598759964.0,1598760213.0,1598760259.0,1598760259.0,1598760264.0,9.0,,249.0,46.0,5.0,36.0,4.0
sifting_ID0000012,compute,1598759955.0,,,1598759964.0,1598760212.0,1598760264.0,1598760264.0,1598760270.0,9.0,,248.0,52.0,6.0,39.0,4.0
individuals_ID0000021,compute,1598759955.0,,,1598759964.0,1598759974.0,1598760225.0,1598760225.0,1598760230.0,9.0,,10.0,251.0,5.0,159.0,4.0
individuals_ID0000020,compute,1598759955.0,,,1598759964.0,1598759974.0,1598760230.0,1598760230.0,1598760236.0,9.0,,10.0,256.0,6.0,162.0,6.0
individuals_ID0000009,compute,1598759955.0,,,1598759964.0,1598759972.0,1598760236.0,1598760236.0,1598760241.0,9.0,,8.0,264.0,5.0,163.0,7.0
individuals_ID0000019,compute,1598759955.0,,,1598759964.0,1598759970.0,1598760225.0,1598760225.0,1598760230.0,9.0,,6.0,255.0,5.0,162.0,6.0
individuals_ID0000008,compute,1598759955.0,,,1598759964.0,1598759970.0,1598760215.0,1598760215.0,1598760220.0,9.0,,6.0,245.0,5.0,157.0,6.0
individuals_ID0000014,compute,1598759955.0,,,1598759964.0,1598759968.0,1598760230.0,1598760230.0,1598760241.0,9.0,,4.0,262.0,11.0,166.0,5.0
individuals_ID0000003,compute,1598759955.0,,,1598759964.0,1598759969.0,1598760215.0,1598760215.0,1598760220.0,9.0,,5.0,246.0,5.0,161.0,5.0
individuals_ID0000013,compute,1598759955.0,,,1598759964.0,1598759968.0,1598760220.0,1598760220.0,1598760230.0,9.0,,4.0,252.0,10.0,163.0,5.0
individuals_ID0000010,compute,1598759955.0,,,1598759964.0,1598759972.0,1598760225.0,1598760225.0,1598760230.0,9.0,,8.0,253.0,5.0,163.0,4.0
individuals_ID0000001,compute,1598759955.0,,,1598759963.0,1598759969.0,1598760215.0,1598760215.0,1598760220.0,8.0,,6.0,246.0,5.0,162.0,5.0
individuals_ID0000002,compute,1598759955.0,,,1598759963.0,1598759968.0,1598760230.0,1598760230.0,1598760241.0,8.0,,5.0,262.0,11.0,165.0,5.0
individuals_ID0000004,compute,1598759955.0,,,1598759960.0,1598759968.0,1598760220.0,1598760220.0,1598760230.0,5.0,,8.0,252.0,10.0,163.0,4.0
individuals_ID0000005,compute,1598759955.0,,,1598759960.0,1598759970.0,1598760230.0,1598760230.0,1598760236.0,5.0,,10.0,260.0,6.0,164.0,6.0
individuals_ID0000016,compute,1598759955.0,,,1598759960.0,1598759968.0,1598760220.0,1598760220.0,1598760225.0,5.0,,8.0,252.0,5.0,166.0,5.0
individuals_ID0000015,compute,1598759955.0,,,1598759960.0,1598759970.0,1598760225.0,1598760225.0,1598760230.0,5.0,,10.0,255.0,5.0,165.0,4.0
individuals_ID0000017,compute,1598759955.0,,,1598759962.0,1598759968.0,1598760220.0,1598760220.0,1598760230.0,7.0,,6.0,252.0,10.0,166.0,4.0
individuals_ID0000007,compute,1598759955.0,,,1598759962.0,1598759969.0,1598760220.0,1598760220.0,1598760230.0,7.0,,7.0,251.0,10.0,167.0,4.0
individuals_ID0000018,compute,1598759955.0,,,1598759962.0,1598759968.0,1598760230.0,1598760230.0,1598760236.0,7.0,,6.0,262.0,6.0,166.0,5.0
individuals_ID0000022,compute,1598759955.0,,,1598759962.0,1598759968.0,1598760215.0,1598760215.0,1598760220.0,7.0,,6.0,247.0,5.0,158.0,5.0
individuals_ID0000006,compute,1598759955.0,,,1598759961.0,1598759968.0,1598760230.0,1598760230.0,1598760236.0,6.0,,7.0,262.0,6.0,166.0,5.0
individuals_merge_ID0000011,compute,1598760241.0,,,1598760249.0,1598760250.0,1598760300.0,1598760300.0,1598760305.0,8.0,,1.0,50.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1598760241.0,,,1598760247.0,1598760250.0,1598760300.0,1598760300.0,1598760305.0,6.0,,3.0,50.0,5.0,6.0,4.0
frequency_ID0000052,compute,1598760305.0,,,1598760313.0,1598760334.0,1598760480.0,1598760480.0,1598760487.0,8.0,,21.0,146.0,7.0,4.0,5.0
mutation_overlap_ID0000043,compute,1598760305.0,,,1598760313.0,1598760334.0,1598760355.0,1598760355.0,1598760360.0,8.0,,21.0,21.0,5.0,3.0,4.0
frequency_ID0000046,compute,1598760305.0,,,1598760313.0,1598760333.0,1598760475.0,1598760475.0,1598760480.0,8.0,,20.0,142.0,5.0,3.0,5.0
mutation_overlap_ID0000041,compute,1598760305.0,,,1598760313.0,1598760334.0,1598760355.0,1598760355.0,1598760360.0,8.0,,21.0,21.0,5.0,4.0,4.0
frequency_ID0000048,compute,1598760305.0,,,1598760313.0,1598760334.0,1598760475.0,1598760475.0,1598760480.0,8.0,,21.0,141.0,5.0,3.0,5.0
frequency_ID0000042,compute,1598760305.0,,,1598760314.0,1598760351.0,1598760487.0,1598760487.0,1598760492.0,9.0,,37.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598760305.0,,,1598760315.0,1598760356.0,1598760375.0,1598760375.0,1598760380.0,10.0,,41.0,19.0,5.0,4.0,4.0
mutation_overlap_ID0000051,compute,1598760305.0,,,1598760315.0,1598760353.0,1598760395.0,1598760395.0,1598760400.0,10.0,,38.0,42.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1598760305.0,,,1598760315.0,1598760353.0,1598760370.0,1598760370.0,1598760375.0,10.0,,38.0,17.0,5.0,4.0,4.0
mutation_overlap_ID0000049,compute,1598760305.0,,,1598760315.0,1598760354.0,1598760375.0,1598760375.0,1598760380.0,10.0,,39.0,21.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1598760305.0,,,1598760315.0,1598760354.0,1598760375.0,1598760375.0,1598760380.0,10.0,,39.0,21.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598760305.0,,,1598760313.0,1598760334.0,1598760470.0,1598760470.0,1598760475.0,8.0,,21.0,136.0,5.0,5.0,4.0
frequency_ID0000044,compute,1598760305.0,,,1598760315.0,1598760352.0,1598760492.0,1598760492.0,1598760498.0,10.0,,37.0,140.0,6.0,4.0,5.0
frequency_ID0000050,compute,1598760305.0,,,1598760313.0,1598760333.0,1598760470.0,1598760470.0,1598760475.0,8.0,,20.0,137.0,5.0,5.0,4.0
frequency_ID0000026,compute,1598760305.0,,,1598760311.0,1598760333.0,1598760475.0,1598760475.0,1598760480.0,6.0,,22.0,142.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598760305.0,,,1598760313.0,1598760332.0,1598760380.0,1598760380.0,1598760385.0,8.0,,19.0,48.0,5.0,5.0,4.0
frequency_ID0000030,compute,1598760305.0,,,1598760311.0,1598760312.0,1598760450.0,1598760450.0,1598760455.0,6.0,,1.0,138.0,5.0,4.0,4.0
mutation_overlap_ID0000031,compute,1598760305.0,,,1598760311.0,1598760312.0,1598760330.0,1598760330.0,1598760335.0,6.0,,1.0,18.0,5.0,4.0,4.0
frequency_ID0000036,compute,1598760305.0,,,1598760311.0,1598760330.0,1598760470.0,1598760470.0,1598760475.0,6.0,,19.0,140.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1598760305.0,,,1598760313.0,1598760332.0,1598760350.0,1598760350.0,1598760355.0,8.0,,19.0,18.0,5.0,4.0,4.0
frequency_ID0000038,compute,1598760305.0,,,1598760311.0,1598760333.0,1598760475.0,1598760475.0,1598760480.0,6.0,,22.0,142.0,5.0,3.0,4.0
mutation_overlap_ID0000033,compute,1598760305.0,,,1598760311.0,1598760333.0,1598760360.0,1598760360.0,1598760365.0,6.0,,22.0,27.0,5.0,5.0,5.0
frequency_ID0000034,compute,1598760305.0,,,1598760311.0,1598760332.0,1598760470.0,1598760470.0,1598760475.0,6.0,,21.0,138.0,5.0,4.0,4.0
mutation_overlap_ID0000027,compute,1598760305.0,,,1598760311.0,1598760332.0,1598760355.0,1598760355.0,1598760360.0,6.0,,21.0,23.0,5.0,5.0,4.0
mutation_overlap_ID0000029,compute,1598760305.0,,,1598760312.0,1598760332.0,1598760355.0,1598760355.0,1598760360.0,7.0,,20.0,23.0,5.0,5.0,4.0
frequency_ID0000028,compute,1598760305.0,,,1598760312.0,1598760332.0,1598760470.0,1598760470.0,1598760475.0,7.0,,20.0,138.0,5.0,5.0,4.0
mutation_overlap_ID0000035,compute,1598760305.0,,,1598760313.0,1598760332.0,1598760355.0,1598760355.0,1598760360.0,8.0,,19.0,23.0,5.0,4.0,4.0
frequency_ID0000032,compute,1598760305.0,,,1598760311.0,1598760333.0,1598760470.0,1598760470.0,1598760475.0,6.0,,22.0,137.0,5.0,5.0,4.0
stage_out_local_condorpool_2_2,transfer,1598760480.0,,,1598760485.0,1598760487.0,1598760498.0,1598760498.0,1598760503.0,5.0,,2.0,11.0,5.0,,10.0
stage_out_local_condorpool_2_0,transfer,1598760492.0,,,1598760498.0,1598760498.0,1598760513.0,1598760513.0,1598760518.0,6.0,,0.0,15.0,5.0,,11.0
stage_out_local_condorpool_2_1,transfer,1598760498.0,,,1598760503.0,1598760503.0,1598760518.0,1598760518.0,1598760523.0,5.0,,0.0,15.0,5.0,,11.0
