,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200923T032047Z_0_condorpool,auxiliary,1600847231.0,,,1600847235.0,1600847237.0,1600847245.0,1600847245.0,1600847250.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1600847250.0,,,1600847256.0,1600847511.0,1600847571.0,1600847571.0,1600847576.0,6.0,,255.0,60.0,5.0,48.0,6.0
sifting_ID0000012,compute,1600847250.0,,,1600847256.0,1600847509.0,1600847566.0,1600847566.0,1600847571.0,6.0,,253.0,57.0,5.0,44.0,6.0
individuals_ID0000021,compute,1600847250.0,,,1600847256.0,1600847274.0,1600847521.0,1600847521.0,1600847526.0,6.0,,18.0,247.0,5.0,176.0,6.0
individuals_ID0000010,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847526.0,1600847526.0,1600847531.0,6.0,,17.0,253.0,5.0,164.0,5.0
individuals_ID0000020,compute,1600847250.0,,,1600847256.0,1600847274.0,1600847511.0,1600847511.0,1600847516.0,6.0,,18.0,237.0,5.0,165.0,5.0
individuals_ID0000009,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847531.0,1600847531.0,1600847536.0,6.0,,17.0,258.0,5.0,167.0,5.0
individuals_ID0000019,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847536.0,1600847536.0,1600847546.0,6.0,,17.0,263.0,10.0,174.0,
individuals_ID0000014,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847536.0,1600847536.0,1600847546.0,6.0,,17.0,263.0,10.0,175.0,5.0
individuals_ID0000003,compute,1600847250.0,,,1600847256.0,1600847274.0,1600847511.0,1600847511.0,1600847516.0,6.0,,18.0,237.0,5.0,163.0,5.0
individuals_ID0000013,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847531.0,1600847531.0,1600847536.0,6.0,,17.0,258.0,5.0,173.0,
individuals_ID0000008,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847536.0,1600847536.0,1600847546.0,6.0,,17.0,263.0,10.0,175.0,5.0
individuals_ID0000001,compute,1600847250.0,,,1600847256.0,1600847272.0,1600847536.0,1600847536.0,1600847546.0,6.0,,16.0,264.0,10.0,175.0,5.0
individuals_ID0000004,compute,1600847250.0,,,1600847255.0,1600847273.0,1600847511.0,1600847511.0,1600847516.0,5.0,,18.0,238.0,5.0,165.0,6.0
individuals_ID0000002,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847521.0,1600847521.0,1600847526.0,6.0,,17.0,248.0,5.0,164.0,5.0
individuals_ID0000005,compute,1600847250.0,,,1600847255.0,1600847272.0,1600847536.0,1600847536.0,1600847546.0,5.0,,17.0,264.0,10.0,176.0,4.0
individuals_ID0000016,compute,1600847250.0,,,1600847255.0,1600847273.0,1600847531.0,1600847531.0,1600847536.0,5.0,,18.0,258.0,5.0,175.0,5.0
individuals_ID0000006,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847536.0,1600847536.0,1600847546.0,6.0,,17.0,263.0,10.0,175.0,5.0
individuals_ID0000015,compute,1600847250.0,,,1600847255.0,1600847272.0,1600847531.0,1600847531.0,1600847536.0,5.0,,17.0,259.0,5.0,171.0,5.0
individuals_ID0000007,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847536.0,1600847536.0,1600847546.0,6.0,,17.0,263.0,10.0,175.0,5.0
individuals_ID0000018,compute,1600847250.0,,,1600847256.0,1600847272.0,1600847536.0,1600847536.0,1600847546.0,6.0,,16.0,264.0,10.0,174.0,4.0
individuals_ID0000022,compute,1600847250.0,,,1600847256.0,1600847273.0,1600847521.0,1600847521.0,1600847526.0,6.0,,17.0,248.0,5.0,162.0,5.0
individuals_ID0000017,compute,1600847250.0,,,1600847256.0,1600847272.0,1600847541.0,1600847541.0,1600847551.0,6.0,,16.0,269.0,10.0,175.0,4.0
individuals_merge_ID0000011,compute,1600847546.0,,,1600847551.0,1600847552.0,1600847596.0,1600847596.0,1600847601.0,5.0,,1.0,44.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1600847551.0,,,1600847556.0,1600847557.0,1600847601.0,1600847601.0,1600847607.0,5.0,,1.0,44.0,6.0,8.0,5.0
mutation_overlap_ID0000027,compute,1600847601.0,,,1600847606.0,1600847627.0,1600847647.0,1600847647.0,1600847652.0,5.0,,21.0,20.0,5.0,5.0,5.0
mutation_overlap_ID0000025,compute,1600847601.0,,,1600847607.0,1600847628.0,1600847647.0,1600847647.0,1600847652.0,6.0,,21.0,19.0,5.0,6.0,6.0
mutation_overlap_ID0000037,compute,1600847601.0,,,1600847606.0,1600847627.0,1600847677.0,1600847677.0,1600847682.0,5.0,,21.0,50.0,5.0,5.0,7.0
