,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T032337Z_0_condorpool,auxiliary,1598761744.0,,,1598761749.0,1598761750.0,1598761754.0,1598761754.0,1598761759.0,5.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598761759.0,,,1598761780.0,1598761973.0,1598762032.0,1598762032.0,1598762040.0,21.0,,193.0,59.0,8.0,47.0,4.0
sifting_ID0000012,compute,1598761759.0,,,1598761780.0,1598761969.0,1598762032.0,1598762032.0,1598762040.0,21.0,,189.0,63.0,8.0,48.0,4.0
individuals_ID0000021,compute,1598761759.0,,,1598761780.0,1598761792.0,1598762022.0,1598762022.0,1598762032.0,21.0,,12.0,230.0,10.0,143.0,5.0
individuals_ID0000020,compute,1598761759.0,,,1598761778.0,1598761791.0,1598762022.0,1598762022.0,1598762032.0,19.0,,13.0,231.0,10.0,146.0,6.0
individuals_ID0000009,compute,1598761759.0,,,1598761778.0,1598761792.0,1598762022.0,1598762022.0,1598762032.0,19.0,,14.0,230.0,10.0,143.0,5.0
individuals_ID0000019,compute,1598761759.0,,,1598761776.0,1598761792.0,1598762022.0,1598762022.0,1598762032.0,17.0,,16.0,230.0,10.0,147.0,5.0
individuals_ID0000008,compute,1598761759.0,,,1598761770.0,1598761776.0,1598762022.0,1598762022.0,1598762032.0,11.0,,6.0,246.0,10.0,154.0,5.0
individuals_ID0000014,compute,1598761759.0,,,1598761769.0,1598761776.0,1598762012.0,1598762012.0,1598762017.0,10.0,,7.0,236.0,5.0,155.0,4.0
individuals_ID0000003,compute,1598761759.0,,,1598761769.0,1598761776.0,1598762017.0,1598762017.0,1598762022.0,10.0,,7.0,241.0,5.0,154.0,4.0
individuals_ID0000013,compute,1598761759.0,,,1598761769.0,1598761771.0,1598762022.0,1598762022.0,1598762032.0,10.0,,2.0,251.0,10.0,161.0,4.0
individuals_ID0000010,compute,1598761759.0,,,1598761780.0,1598761792.0,1598762022.0,1598762022.0,1598762032.0,21.0,,12.0,230.0,10.0,145.0,6.0
individuals_ID0000001,compute,1598761759.0,,,1598761768.0,1598761776.0,1598762017.0,1598762017.0,1598762022.0,9.0,,8.0,241.0,5.0,158.0,4.0
individuals_ID0000002,compute,1598761759.0,,,1598761769.0,1598761771.0,1598762022.0,1598762022.0,1598762032.0,10.0,,2.0,251.0,10.0,157.0,4.0
individuals_ID0000004,compute,1598761759.0,,,1598761764.0,1598761769.0,1598762022.0,1598762022.0,1598762032.0,5.0,,5.0,253.0,10.0,156.0,5.0
individuals_ID0000005,compute,1598761759.0,,,1598761764.0,1598761771.0,1598762007.0,1598762007.0,1598762012.0,5.0,,7.0,236.0,5.0,152.0,5.0
individuals_ID0000016,compute,1598761759.0,,,1598761764.0,1598761769.0,1598762002.0,1598762002.0,1598762007.0,5.0,,5.0,233.0,5.0,153.0,4.0
individuals_ID0000015,compute,1598761759.0,,,1598761764.0,1598761771.0,1598762017.0,1598762017.0,1598762022.0,5.0,,7.0,246.0,5.0,155.0,5.0
individuals_ID0000017,compute,1598761759.0,,,1598761764.0,1598761771.0,1598762022.0,1598762022.0,1598762032.0,5.0,,7.0,251.0,10.0,158.0,4.0
individuals_ID0000007,compute,1598761759.0,,,1598761765.0,1598761771.0,1598762007.0,1598762007.0,1598762012.0,6.0,,6.0,236.0,5.0,154.0,4.0
individuals_ID0000018,compute,1598761759.0,,,1598761766.0,1598761771.0,1598761972.0,1598761972.0,1598761977.0,7.0,,5.0,201.0,5.0,125.0,4.0
individuals_ID0000022,compute,1598761759.0,,,1598761766.0,1598761776.0,1598762022.0,1598762022.0,1598762032.0,7.0,,10.0,246.0,10.0,159.0,4.0
individuals_ID0000006,compute,1598761759.0,,,1598761764.0,1598761771.0,1598761977.0,1598761977.0,1598761982.0,5.0,,7.0,206.0,5.0,129.0,4.0
individuals_merge_ID0000011,compute,1598762032.0,,,1598762038.0,1598762041.0,1598762085.0,1598762085.0,1598762093.0,6.0,,3.0,44.0,8.0,7.0,4.0
individuals_merge_ID0000023,compute,1598762032.0,,,1598762040.0,1598762041.0,1598762080.0,1598762080.0,1598762085.0,8.0,,1.0,39.0,5.0,5.0,4.0
frequency_ID0000052,compute,1598762085.0,,,1598762091.0,1598762114.0,1598762263.0,1598762263.0,1598762268.0,6.0,,23.0,149.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1598762085.0,,,1598762091.0,1598762114.0,1598762138.0,1598762138.0,1598762143.0,6.0,,23.0,24.0,5.0,6.0,5.0
frequency_ID0000046,compute,1598762085.0,,,1598762091.0,1598762115.0,1598762248.0,1598762248.0,1598762253.0,6.0,,24.0,133.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1598762085.0,,,1598762091.0,1598762118.0,1598762138.0,1598762138.0,1598762143.0,6.0,,27.0,20.0,5.0,6.0,4.0
frequency_ID0000048,compute,1598762085.0,,,1598762091.0,1598762118.0,1598762258.0,1598762258.0,1598762263.0,6.0,,27.0,140.0,5.0,5.0,4.0
frequency_ID0000042,compute,1598762085.0,,,1598762092.0,1598762114.0,1598762253.0,1598762253.0,1598762258.0,7.0,,22.0,139.0,5.0,6.0,4.0
mutation_overlap_ID0000047,compute,1598762085.0,,,1598762093.0,1598762116.0,1598762138.0,1598762138.0,1598762143.0,8.0,,23.0,22.0,5.0,3.0,4.0
mutation_overlap_ID0000051,compute,1598762085.0,,,1598762093.0,1598762114.0,1598762158.0,1598762158.0,1598762163.0,8.0,,21.0,44.0,5.0,6.0,3.0
mutation_overlap_ID0000039,compute,1598762085.0,,,1598762093.0,1598762114.0,1598762133.0,1598762133.0,1598762138.0,8.0,,21.0,19.0,5.0,3.0,5.0
mutation_overlap_ID0000049,compute,1598762085.0,,,1598762093.0,1598762114.0,1598762138.0,1598762138.0,1598762143.0,8.0,,21.0,24.0,5.0,5.0,5.0
mutation_overlap_ID0000045,compute,1598762085.0,,,1598762093.0,1598762120.0,1598762143.0,1598762143.0,1598762148.0,8.0,,27.0,23.0,5.0,6.0,6.0
frequency_ID0000040,compute,1598762085.0,,,1598762091.0,1598762091.0,1598762223.0,1598762223.0,1598762228.0,6.0,,0.0,132.0,5.0,3.0,4.0
