,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T032337Z_0_condorpool,auxiliary,1598777457.0,,,1598777461.0,1598777461.0,1598777466.0,1598777466.0,1598777471.0,4.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598777471.0,,,1598777481.0,1598777743.0,1598777813.0,1598777813.0,1598777818.0,10.0,,262.0,70.0,5.0,58.0,4.0
sifting_ID0000012,compute,1598777471.0,,,1598777480.0,1598777740.0,1598777808.0,1598777808.0,1598777813.0,9.0,,260.0,68.0,5.0,51.0,4.0
individuals_ID0000021,compute,1598777471.0,,,1598777480.0,1598777496.0,1598777757.0,1598777757.0,1598777767.0,9.0,,16.0,261.0,10.0,163.0,9.0
individuals_ID0000010,compute,1598777471.0,,,1598777480.0,1598777496.0,1598777757.0,1598777757.0,1598777767.0,9.0,,16.0,261.0,10.0,164.0,7.0
individuals_ID0000020,compute,1598777471.0,,,1598777480.0,1598777496.0,1598777757.0,1598777757.0,1598777767.0,9.0,,16.0,261.0,10.0,164.0,7.0
individuals_ID0000009,compute,1598777471.0,,,1598777480.0,1598777496.0,1598777752.0,1598777752.0,1598777757.0,9.0,,16.0,256.0,5.0,162.0,7.0
individuals_ID0000019,compute,1598777471.0,,,1598777480.0,1598777496.0,1598777757.0,1598777757.0,1598777767.0,9.0,,16.0,261.0,10.0,163.0,9.0
individuals_ID0000014,compute,1598777471.0,,,1598777480.0,1598777494.0,1598777752.0,1598777752.0,1598777757.0,9.0,,14.0,258.0,5.0,163.0,6.0
individuals_ID0000003,compute,1598777471.0,,,1598777479.0,1598777494.0,1598777747.0,1598777747.0,1598777752.0,8.0,,15.0,253.0,5.0,161.0,5.0
individuals_ID0000013,compute,1598777471.0,,,1598777479.0,1598777494.0,1598777757.0,1598777757.0,1598777767.0,8.0,,15.0,263.0,10.0,166.0,4.0
individuals_ID0000008,compute,1598777471.0,,,1598777480.0,1598777496.0,1598777752.0,1598777752.0,1598777757.0,9.0,,16.0,256.0,5.0,162.0,7.0
individuals_ID0000001,compute,1598777471.0,,,1598777479.0,1598777494.0,1598777757.0,1598777757.0,1598777767.0,8.0,,15.0,263.0,10.0,163.0,6.0
individuals_ID0000004,compute,1598777471.0,,,1598777477.0,1598777494.0,1598777747.0,1598777747.0,1598777752.0,6.0,,17.0,253.0,5.0,159.0,4.0
