,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T032337Z_0_condorpool,auxiliary,1598767492.0,,,1598767496.0,1598767497.0,1598767501.0,1598767501.0,1598767506.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598767506.0,,,1598767515.0,1598767767.0,1598767810.0,1598767810.0,1598767815.0,9.0,,252.0,43.0,5.0,26.0,4.0
sifting_ID0000012,compute,1598767506.0,,,1598767514.0,1598767756.0,1598767815.0,1598767815.0,1598767820.0,8.0,,242.0,59.0,5.0,45.0,4.0
individuals_ID0000021,compute,1598767506.0,,,1598767514.0,1598767531.0,1598767776.0,1598767776.0,1598767787.0,8.0,,17.0,245.0,11.0,152.0,4.0
individuals_ID0000020,compute,1598767506.0,,,1598767514.0,1598767531.0,1598767776.0,1598767776.0,1598767787.0,8.0,,17.0,245.0,11.0,157.0,5.0
individuals_ID0000009,compute,1598767506.0,,,1598767514.0,1598767531.0,1598767782.0,1598767782.0,1598767787.0,8.0,,17.0,251.0,5.0,153.0,5.0
individuals_ID0000019,compute,1598767506.0,,,1598767514.0,1598767531.0,1598767787.0,1598767787.0,1598767798.0,8.0,,17.0,256.0,11.0,161.0,4.0
individuals_ID0000008,compute,1598767506.0,,,1598767514.0,1598767531.0,1598767781.0,1598767781.0,1598767792.0,8.0,,17.0,250.0,11.0,164.0,6.0
individuals_ID0000014,compute,1598767506.0,,,1598767514.0,1598767528.0,1598767776.0,1598767776.0,1598767787.0,8.0,,14.0,248.0,11.0,154.0,5.0
individuals_ID0000003,compute,1598767506.0,,,1598767513.0,1598767531.0,1598767787.0,1598767787.0,1598767792.0,7.0,,18.0,256.0,5.0,163.0,4.0
individuals_ID0000013,compute,1598767506.0,,,1598767513.0,1598767528.0,1598767776.0,1598767776.0,1598767787.0,7.0,,15.0,248.0,11.0,160.0,5.0
individuals_ID0000010,compute,1598767506.0,,,1598767514.0,1598767531.0,1598767782.0,1598767782.0,1598767792.0,8.0,,17.0,251.0,10.0,160.0,6.0
individuals_ID0000001,compute,1598767506.0,,,1598767513.0,1598767528.0,1598767776.0,1598767776.0,1598767787.0,7.0,,15.0,248.0,11.0,163.0,5.0
individuals_ID0000002,compute,1598767506.0,,,1598767513.0,1598767528.0,1598767787.0,1598767787.0,1598767798.0,7.0,,15.0,259.0,11.0,162.0,5.0
individuals_ID0000004,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767756.0,1598767756.0,1598767761.0,6.0,,16.0,228.0,5.0,154.0,4.0
individuals_ID0000005,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767781.0,1598767781.0,1598767792.0,6.0,,16.0,253.0,11.0,163.0,5.0
individuals_ID0000016,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767787.0,1598767787.0,1598767798.0,6.0,,16.0,259.0,11.0,162.0,5.0
individuals_ID0000015,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767766.0,1598767766.0,1598767771.0,6.0,,16.0,238.0,5.0,155.0,4.0
individuals_ID0000017,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767776.0,1598767776.0,1598767782.0,6.0,,16.0,248.0,6.0,162.0,5.0
individuals_ID0000007,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767787.0,1598767787.0,1598767798.0,6.0,,16.0,259.0,11.0,163.0,5.0
individuals_ID0000018,compute,1598767506.0,,,1598767512.0,1598767526.0,1598767771.0,1598767771.0,1598767776.0,6.0,,14.0,245.0,5.0,161.0,4.0
individuals_ID0000022,compute,1598767506.0,,,1598767513.0,1598767528.0,1598767787.0,1598767787.0,1598767798.0,7.0,,15.0,259.0,11.0,162.0,5.0
individuals_ID0000006,compute,1598767506.0,,,1598767512.0,1598767528.0,1598767776.0,1598767776.0,1598767787.0,6.0,,16.0,248.0,11.0,154.0,4.0
individuals_merge_ID0000011,compute,1598767798.0,,,1598767804.0,1598767806.0,1598767850.0,1598767850.0,1598767856.0,6.0,,2.0,44.0,6.0,6.0,4.0
individuals_merge_ID0000023,compute,1598767798.0,,,1598767805.0,1598767806.0,1598767845.0,1598767845.0,1598767850.0,7.0,,1.0,39.0,5.0,6.0,4.0
frequency_ID0000052,compute,1598767850.0,,,1598767855.0,1598767877.0,1598768013.0,1598768013.0,1598768018.0,5.0,,22.0,136.0,5.0,3.0,4.0
mutation_overlap_ID0000043,compute,1598767850.0,,,1598767856.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,6.0,,21.0,21.0,5.0,5.0,4.0
frequency_ID0000046,compute,1598767850.0,,,1598767855.0,1598767877.0,1598768013.0,1598768013.0,1598768018.0,5.0,,22.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1598767850.0,,,1598767855.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,5.0,,22.0,21.0,5.0,4.0,4.0
frequency_ID0000048,compute,1598767850.0,,,1598767856.0,1598767877.0,1598768023.0,1598768023.0,1598768028.0,6.0,,21.0,146.0,5.0,5.0,4.0
frequency_ID0000042,compute,1598767850.0,,,1598767856.0,1598767877.0,1598768018.0,1598768018.0,1598768023.0,6.0,,21.0,141.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598767850.0,,,1598767856.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,6.0,,21.0,21.0,5.0,5.0,4.0
mutation_overlap_ID0000051,compute,1598767850.0,,,1598767856.0,1598767877.0,1598767923.0,1598767923.0,1598767928.0,6.0,,21.0,46.0,5.0,5.0,4.0
mutation_overlap_ID0000039,compute,1598767850.0,,,1598767856.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,6.0,,21.0,21.0,5.0,3.0,4.0
mutation_overlap_ID0000049,compute,1598767850.0,,,1598767856.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,6.0,,21.0,21.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1598767850.0,,,1598767856.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,6.0,,21.0,21.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598767850.0,,,1598767855.0,1598767856.0,1598767988.0,1598767988.0,1598767993.0,5.0,,1.0,132.0,5.0,4.0,4.0
frequency_ID0000044,compute,1598767850.0,,,1598767856.0,1598767877.0,1598768028.0,1598768028.0,1598768033.0,6.0,,21.0,151.0,5.0,4.0,4.0
frequency_ID0000050,compute,1598767850.0,,,1598767855.0,1598767856.0,1598767993.0,1598767993.0,1598767998.0,5.0,,1.0,137.0,5.0,4.0,4.0
frequency_ID0000026,compute,1598767856.0,,,1598767862.0,1598767877.0,1598768018.0,1598768018.0,1598768023.0,6.0,,15.0,141.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598767856.0,,,1598767863.0,1598767899.0,1598767938.0,1598767938.0,1598767943.0,7.0,,36.0,39.0,5.0,4.0,4.0
frequency_ID0000030,compute,1598767856.0,,,1598767861.0,1598767877.0,1598768028.0,1598768028.0,1598768033.0,5.0,,16.0,151.0,5.0,4.0,5.0
mutation_overlap_ID0000031,compute,1598767856.0,,,1598767861.0,1598767877.0,1598767903.0,1598767903.0,1598767908.0,5.0,,16.0,26.0,5.0,3.0,4.0
frequency_ID0000036,compute,1598767856.0,,,1598767862.0,1598767877.0,1598768013.0,1598768013.0,1598768018.0,6.0,,15.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1598767856.0,,,1598767863.0,1598767901.0,1598767923.0,1598767923.0,1598767928.0,7.0,,38.0,22.0,5.0,4.0,4.0
frequency_ID0000038,compute,1598767856.0,,,1598767862.0,1598767877.0,1598768033.0,1598768033.0,1598768038.0,6.0,,15.0,156.0,5.0,4.0,4.0
mutation_overlap_ID0000033,compute,1598767856.0,,,1598767862.0,1598767877.0,1598767898.0,1598767898.0,1598767903.0,6.0,,15.0,21.0,5.0,4.0,4.0
frequency_ID0000034,compute,1598767856.0,,,1598767862.0,1598767895.0,1598768033.0,1598768033.0,1598768038.0,6.0,,33.0,138.0,5.0,4.0,4.0
mutation_overlap_ID0000027,compute,1598767856.0,,,1598767862.0,1598767899.0,1598767918.0,1598767918.0,1598767923.0,6.0,,37.0,19.0,5.0,3.0,4.0
mutation_overlap_ID0000029,compute,1598767856.0,,,1598767863.0,1598767899.0,1598767923.0,1598767923.0,1598767928.0,7.0,,36.0,24.0,5.0,4.0,4.0
frequency_ID0000028,compute,1598767856.0,,,1598767863.0,1598767899.0,1598768028.0,1598768028.0,1598768033.0,7.0,,36.0,129.0,5.0,3.0,4.0
mutation_overlap_ID0000035,compute,1598767856.0,,,1598767863.0,1598767899.0,1598767923.0,1598767923.0,1598767928.0,7.0,,36.0,24.0,5.0,4.0,4.0
frequency_ID0000032,compute,1598767856.0,,,1598767862.0,1598767895.0,1598768033.0,1598768033.0,1598768038.0,6.0,,33.0,138.0,5.0,4.0,4.0
stage_out_local_condorpool_2_0,transfer,1598768038.0,,,1598768043.0,1598768048.0,1598768068.0,1598768068.0,1598768073.0,5.0,,5.0,20.0,5.0,,13.0
stage_out_local_condorpool_2_1,transfer,1598768038.0,,,1598768043.0,1598768048.0,1598768068.0,1598768068.0,1598768073.0,5.0,,5.0,20.0,5.0,,12.0
stage_out_local_condorpool_2_2,transfer,1598768038.0,,,1598768043.0,1598768043.0,1598768058.0,1598768058.0,1598768063.0,5.0,,0.0,15.0,5.0,,11.0
cleanup_1000genome-20200830T032337Z_0_condorpool,auxiliary,1598768073.0,,,1598768078.0,1598768078.0,1598768088.0,1598768088.0,1598768093.0,5.0,,0.0,10.0,5.0,,
