,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200926T223304Z_0_condorpool,auxiliary,1601195736.0,,,1601195740.0,1601195741.0,1601195745.0,1601195745.0,1601195750.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1601195750.0,,,1601195755.0,1601196038.0,1601196097.0,1601196097.0,1601196102.0,5.0,,283.0,59.0,5.0,46.0,6.0
sifting_ID0000012,compute,1601195750.0,,,1601195755.0,1601196014.0,1601196056.0,1601196056.0,1601196061.0,5.0,,259.0,42.0,5.0,25.0,6.0
individuals_ID0000021,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196076.0,1601196076.0,1601196081.0,5.0,,23.0,298.0,5.0,167.0,6.0
individuals_ID0000020,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196081.0,1601196081.0,1601196086.0,5.0,,23.0,303.0,5.0,161.0,5.0
individuals_ID0000009,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196081.0,1601196081.0,1601196086.0,5.0,,23.0,303.0,5.0,155.0,5.0
individuals_ID0000019,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196066.0,1601196066.0,1601196071.0,5.0,,23.0,288.0,5.0,147.0,4.0
individuals_ID0000008,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196076.0,1601196076.0,1601196081.0,5.0,,23.0,298.0,5.0,167.0,6.0
individuals_ID0000014,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196092.0,1601196092.0,1601196097.0,5.0,,23.0,314.0,5.0,161.0,5.0
individuals_ID0000003,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196107.0,1601196107.0,1601196112.0,5.0,,23.0,329.0,5.0,174.0,4.0
individuals_ID0000013,compute,1601195750.0,,,1601195755.0,1601195777.0,1601196102.0,1601196102.0,1601196112.0,5.0,,22.0,325.0,10.0,173.0,5.0
individuals_ID0000010,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196036.0,1601196036.0,1601196041.0,5.0,,23.0,258.0,5.0,148.0,6.0
individuals_ID0000001,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196081.0,1601196081.0,1601196086.0,5.0,,23.0,303.0,5.0,168.0,5.0
individuals_ID0000002,compute,1601195750.0,,,1601195755.0,1601195777.0,1601196102.0,1601196102.0,1601196107.0,5.0,,22.0,325.0,5.0,174.0,5.0
individuals_ID0000004,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196076.0,1601196076.0,1601196081.0,5.0,,23.0,298.0,5.0,168.0,6.0
individuals_ID0000005,compute,1601195750.0,,,1601195755.0,1601195776.0,1601196102.0,1601196102.0,1601196107.0,5.0,,21.0,326.0,5.0,174.0,4.0
individuals_ID0000016,compute,1601195750.0,,,1601195755.0,1601195777.0,1601196097.0,1601196097.0,1601196102.0,5.0,,22.0,320.0,5.0,170.0,5.0
individuals_ID0000015,compute,1601195750.0,,,1601195755.0,1601195778.0,1601196102.0,1601196102.0,1601196107.0,5.0,,23.0,324.0,5.0,171.0,4.0
individuals_ID0000017,compute,1601195750.0,,,1601195755.0,1601195777.0,1601196081.0,1601196081.0,1601196086.0,5.0,,22.0,304.0,5.0,161.0,5.0
individuals_ID0000007,compute,1601195750.0,,,1601195755.0,1601195777.0,1601196107.0,1601196107.0,1601196112.0,5.0,,22.0,330.0,5.0,174.0,4.0
