,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200519T064542Z_0_condorpool,auxiliary,1589904828.0,,,1589904832.0,1589904833.0,1589904837.0,1589904837.0,1589904842.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589904842.0,,,1589904850.0,1589905018.0,1589905075.0,1589905075.0,1589905080.0,8.0,,168.0,57.0,5.0,48.0,3.0
sifting_ID0000012,compute,1589904842.0,,,1589904850.0,1589904999.0,1589905075.0,1589905075.0,1589905080.0,8.0,,149.0,76.0,5.0,65.0,3.0
individuals_ID0000021,compute,1589904842.0,,,1589904849.0,1589904854.0,1589905085.0,1589905085.0,1589905095.0,7.0,,5.0,231.0,10.0,150.0,4.0
individuals_ID0000010,compute,1589904842.0,,,1589904849.0,1589904854.0,1589905085.0,1589905085.0,1589905095.0,7.0,,5.0,231.0,10.0,158.0,3.0
individuals_ID0000020,compute,1589904842.0,,,1589904849.0,1589904854.0,1589905075.0,1589905075.0,1589905080.0,7.0,,5.0,221.0,5.0,148.0,4.0
individuals_ID0000009,compute,1589904842.0,,,1589904849.0,1589904854.0,1589905070.0,1589905070.0,1589905075.0,7.0,,5.0,216.0,5.0,141.0,3.0
individuals_ID0000019,compute,1589904842.0,,,1589904849.0,1589904854.0,1589905085.0,1589905085.0,1589905095.0,7.0,,5.0,231.0,10.0,154.0,3.0
individuals_ID0000014,compute,1589904842.0,,,1589904848.0,1589904854.0,1589905085.0,1589905085.0,1589905095.0,6.0,,6.0,231.0,10.0,149.0,4.0
individuals_ID0000003,compute,1589904842.0,,,1589904848.0,1589904855.0,1589905080.0,1589905080.0,1589905085.0,6.0,,7.0,225.0,5.0,146.0,4.0
individuals_ID0000013,compute,1589904842.0,,,1589904848.0,1589904854.0,1589905100.0,1589905100.0,1589905105.0,6.0,,6.0,246.0,5.0,180.0,3.0
individuals_ID0000008,compute,1589904842.0,,,1589904848.0,1589904854.0,1589905075.0,1589905075.0,1589905080.0,6.0,,6.0,221.0,5.0,144.0,3.0
