,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200830T182913Z_0_condorpool,auxiliary,1598820008.0,,,1598820012.0,1598820012.0,1598820017.0,1598820017.0,1598820022.0,4.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1598820022.0,,,1598820031.0,1598820290.0,1598820353.0,1598820353.0,1598820358.0,9.0,,259.0,63.0,5.0,49.0,5.0
sifting_ID0000012,compute,1598820022.0,,,1598820031.0,1598820276.0,1598820338.0,1598820338.0,1598820343.0,9.0,,245.0,62.0,5.0,47.0,4.0
individuals_ID0000021,compute,1598820022.0,,,1598820031.0,1598820050.0,1598820302.0,1598820302.0,1598820313.0,9.0,,19.0,252.0,11.0,162.0,4.0
individuals_ID0000020,compute,1598820022.0,,,1598820031.0,1598820050.0,1598820302.0,1598820302.0,1598820313.0,9.0,,19.0,252.0,11.0,163.0,4.0
individuals_ID0000009,compute,1598820022.0,,,1598820030.0,1598820050.0,1598820297.0,1598820297.0,1598820302.0,8.0,,20.0,247.0,5.0,161.0,4.0
individuals_ID0000019,compute,1598820022.0,,,1598820030.0,1598820050.0,1598820302.0,1598820302.0,1598820313.0,8.0,,20.0,252.0,11.0,161.0,4.0
individuals_ID0000008,compute,1598820022.0,,,1598820030.0,1598820050.0,1598820297.0,1598820297.0,1598820302.0,8.0,,20.0,247.0,5.0,159.0,4.0
individuals_ID0000014,compute,1598820022.0,,,1598820030.0,1598820048.0,1598820313.0,1598820313.0,1598820320.0,8.0,,18.0,265.0,7.0,160.0,5.0
individuals_ID0000003,compute,1598820022.0,,,1598820030.0,1598820048.0,1598820313.0,1598820313.0,1598820320.0,8.0,,18.0,265.0,7.0,166.0,5.0
individuals_ID0000013,compute,1598820022.0,,,1598820030.0,1598820049.0,1598820302.0,1598820302.0,1598820313.0,8.0,,19.0,253.0,11.0,166.0,6.0
individuals_ID0000010,compute,1598820022.0,,,1598820031.0,1598820050.0,1598820292.0,1598820292.0,1598820297.0,9.0,,19.0,242.0,5.0,159.0,4.0
individuals_ID0000001,compute,1598820022.0,,,1598820029.0,1598820048.0,1598820308.0,1598820308.0,1598820313.0,7.0,,19.0,260.0,5.0,158.0,4.0
individuals_ID0000002,compute,1598820022.0,,,1598820029.0,1598820048.0,1598820313.0,1598820313.0,1598820320.0,7.0,,19.0,265.0,7.0,163.0,4.0
individuals_ID0000004,compute,1598820022.0,,,1598820027.0,1598820048.0,1598820292.0,1598820292.0,1598820297.0,5.0,,21.0,244.0,5.0,157.0,7.0
individuals_ID0000005,compute,1598820022.0,,,1598820028.0,1598820050.0,1598820297.0,1598820297.0,1598820302.0,6.0,,22.0,247.0,5.0,161.0,4.0
individuals_ID0000016,compute,1598820022.0,,,1598820028.0,1598820048.0,1598820277.0,1598820277.0,1598820282.0,6.0,,20.0,229.0,5.0,152.0,4.0
individuals_ID0000015,compute,1598820022.0,,,1598820028.0,1598820050.0,1598820297.0,1598820297.0,1598820302.0,6.0,,22.0,247.0,5.0,157.0,4.0
individuals_ID0000017,compute,1598820022.0,,,1598820028.0,1598820048.0,1598820308.0,1598820308.0,1598820313.0,6.0,,20.0,260.0,5.0,165.0,5.0
individuals_ID0000007,compute,1598820022.0,,,1598820028.0,1598820049.0,1598820302.0,1598820302.0,1598820308.0,6.0,,21.0,253.0,6.0,163.0,6.0
individuals_ID0000018,compute,1598820022.0,,,1598820028.0,1598820048.0,1598820308.0,1598820308.0,1598820313.0,6.0,,20.0,260.0,5.0,166.0,4.0
individuals_ID0000022,compute,1598820022.0,,,1598820029.0,1598820049.0,1598820302.0,1598820302.0,1598820313.0,7.0,,20.0,253.0,11.0,162.0,5.0
individuals_ID0000006,compute,1598820022.0,,,1598820028.0,1598820048.0,1598820313.0,1598820313.0,1598820320.0,6.0,,20.0,265.0,7.0,161.0,5.0
individuals_merge_ID0000011,compute,1598820320.0,,,1598820328.0,1598820329.0,1598820373.0,1598820373.0,1598820380.0,8.0,,1.0,44.0,7.0,5.0,4.0
individuals_merge_ID0000023,compute,1598820320.0,,,1598820326.0,1598820328.0,1598820368.0,1598820368.0,1598820373.0,6.0,,2.0,40.0,5.0,6.0,4.0
frequency_ID0000052,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820533.0,1598820533.0,1598820538.0,6.0,,22.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820423.0,1598820423.0,1598820428.0,6.0,,22.0,22.0,5.0,4.0,4.0
frequency_ID0000046,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820533.0,1598820533.0,1598820538.0,6.0,,22.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820418.0,1598820418.0,1598820423.0,6.0,,22.0,17.0,5.0,4.0,4.0
frequency_ID0000048,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820533.0,1598820533.0,1598820538.0,6.0,,22.0,132.0,5.0,4.0,5.0
frequency_ID0000042,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820533.0,1598820533.0,1598820538.0,6.0,,22.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1598820373.0,,,1598820380.0,1598820401.0,1598820423.0,1598820423.0,1598820428.0,7.0,,21.0,22.0,5.0,3.0,4.0
mutation_overlap_ID0000051,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820443.0,1598820443.0,1598820448.0,6.0,,22.0,42.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820418.0,1598820418.0,1598820423.0,6.0,,22.0,17.0,5.0,4.0,4.0
mutation_overlap_ID0000049,compute,1598820373.0,,,1598820380.0,1598820401.0,1598820423.0,1598820423.0,1598820428.0,7.0,,21.0,22.0,5.0,4.0,4.0
mutation_overlap_ID0000045,compute,1598820373.0,,,1598820380.0,1598820401.0,1598820423.0,1598820423.0,1598820428.0,7.0,,21.0,22.0,5.0,4.0,4.0
frequency_ID0000040,compute,1598820373.0,,,1598820379.0,1598820379.0,1598820508.0,1598820508.0,1598820513.0,6.0,,0.0,129.0,5.0,4.0,4.0
frequency_ID0000044,compute,1598820373.0,,,1598820379.0,1598820401.0,1598820543.0,1598820543.0,1598820549.0,6.0,,22.0,142.0,6.0,4.0,4.0
frequency_ID0000050,compute,1598820373.0,,,1598820379.0,1598820379.0,1598820508.0,1598820508.0,1598820513.0,6.0,,0.0,129.0,5.0,5.0,4.0
frequency_ID0000026,compute,1598820380.0,,,1598820387.0,1598820401.0,1598820533.0,1598820533.0,1598820538.0,7.0,,14.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000037,compute,1598820380.0,,,1598820388.0,1598820420.0,1598820463.0,1598820463.0,1598820468.0,8.0,,32.0,43.0,5.0,4.0,4.0
frequency_ID0000030,compute,1598820380.0,,,1598820385.0,1598820401.0,1598820543.0,1598820543.0,1598820549.0,5.0,,16.0,142.0,6.0,4.0,4.0
mutation_overlap_ID0000031,compute,1598820380.0,,,1598820385.0,1598820401.0,1598820423.0,1598820423.0,1598820428.0,5.0,,16.0,22.0,5.0,4.0,4.0
frequency_ID0000036,compute,1598820380.0,,,1598820385.0,1598820401.0,1598820533.0,1598820533.0,1598820538.0,5.0,,16.0,132.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1598820380.0,,,1598820388.0,1598820422.0,1598820438.0,1598820438.0,1598820443.0,8.0,,34.0,16.0,5.0,4.0,4.0
frequency_ID0000038,compute,1598820380.0,,,1598820387.0,1598820402.0,1598820538.0,1598820538.0,1598820543.0,7.0,,15.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000033,compute,1598820380.0,,,1598820387.0,1598820402.0,1598820423.0,1598820423.0,1598820428.0,7.0,,15.0,21.0,5.0,4.0,3.0
frequency_ID0000034,compute,1598820380.0,,,1598820387.0,1598820417.0,1598820549.0,1598820549.0,1598820555.0,7.0,,30.0,132.0,6.0,4.0,4.0
mutation_overlap_ID0000027,compute,1598820380.0,,,1598820387.0,1598820419.0,1598820438.0,1598820438.0,1598820443.0,7.0,,32.0,19.0,5.0,4.0,4.0
mutation_overlap_ID0000029,compute,1598820380.0,,,1598820388.0,1598820419.0,1598820438.0,1598820438.0,1598820443.0,8.0,,31.0,19.0,5.0,4.0,4.0
frequency_ID0000028,compute,1598820380.0,,,1598820388.0,1598820419.0,1598820555.0,1598820555.0,1598820560.0,8.0,,31.0,136.0,5.0,4.0,4.0
mutation_overlap_ID0000035,compute,1598820380.0,,,1598820388.0,1598820420.0,1598820438.0,1598820438.0,1598820443.0,8.0,,32.0,18.0,5.0,4.0,4.0
frequency_ID0000032,compute,1598820380.0,,,1598820387.0,1598820415.0,1598820543.0,1598820543.0,1598820549.0,7.0,,28.0,128.0,6.0,4.0,4.0
stage_out_local_condorpool_2_2,transfer,1598820543.0,,,1598820549.0,1598820549.0,1598820567.0,1598820567.0,1598820572.0,6.0,,0.0,18.0,5.0,,11.0
stage_out_local_condorpool_2_0,transfer,1598820549.0,,,1598820555.0,1598820555.0,1598820572.0,1598820572.0,1598820577.0,6.0,,0.0,17.0,5.0,,12.0
stage_out_local_condorpool_2_1,transfer,1598820560.0,,,1598820567.0,1598820567.0,1598820582.0,1598820582.0,1598820587.0,7.0,,0.0,15.0,5.0,,11.0
cleanup_1000genome-20200830T182913Z_0_condorpool,auxiliary,1598820587.0,,,1598820592.0,1598820593.0,1598820597.0,1598820597.0,1598820602.0,5.0,,1.0,4.0,5.0,,
