,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200923T032047Z_0_condorpool,auxiliary,1600848138.0,,,1600848142.0,1600848143.0,1600848147.0,1600848147.0,1600848152.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1600848152.0,,,1600848157.0,1600848401.0,1600848458.0,1600848458.0,1600848463.0,5.0,,244.0,57.0,5.0,45.0,6.0
sifting_ID0000012,compute,1600848152.0,,,1600848157.0,1600848381.0,1600848423.0,1600848423.0,1600848428.0,5.0,,224.0,42.0,5.0,31.0,5.0
individuals_ID0000021,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848403.0,1600848403.0,1600848408.0,5.0,,18.0,228.0,5.0,159.0,6.0
individuals_ID0000020,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848418.0,1600848418.0,1600848423.0,5.0,,18.0,243.0,5.0,169.0,5.0
individuals_ID0000009,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848428.0,1600848428.0,1600848433.0,5.0,,18.0,253.0,5.0,164.0,5.0
individuals_ID0000019,compute,1600848152.0,,,1600848157.0,1600848174.0,1600848438.0,1600848438.0,1600848443.0,5.0,,17.0,264.0,5.0,174.0,4.0
individuals_ID0000008,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848418.0,1600848418.0,1600848423.0,5.0,,18.0,243.0,5.0,157.0,5.0
individuals_ID0000014,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848433.0,1600848433.0,1600848438.0,5.0,,18.0,258.0,5.0,174.0,4.0
individuals_ID0000003,compute,1600848152.0,,,1600848157.0,1600848174.0,1600848438.0,1600848438.0,1600848448.0,5.0,,17.0,264.0,10.0,173.0,4.0
individuals_ID0000013,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848428.0,1600848428.0,1600848433.0,5.0,,18.0,253.0,5.0,172.0,4.0
individuals_ID0000010,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848433.0,1600848433.0,1600848438.0,5.0,,18.0,258.0,5.0,176.0,5.0
individuals_ID0000001,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848418.0,1600848418.0,1600848423.0,5.0,,18.0,243.0,5.0,162.0,5.0
individuals_ID0000002,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848423.0,1600848423.0,1600848428.0,5.0,,18.0,248.0,5.0,175.0,6.0
individuals_ID0000004,compute,1600848152.0,,,1600848157.0,1600848175.0,1600848423.0,1600848423.0,1600848428.0,5.0,,18.0,248.0,5.0,175.0,6.0
individuals_ID0000005,compute,1600848152.0,,,1600848157.0,1600848173.0,1600848383.0,1600848383.0,1600848388.0,5.0,,16.0,210.0,5.0,144.0,4.0
