,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200522T184404Z_0_condorpool,auxiliary,1590188341.0,,,1590188345.0,1590188346.0,1590188350.0,1590188350.0,1590188355.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1590188355.0,,,1590188362.0,1590189124.0,1590190307.0,1590190307.0,1590190312.0,7.0,,762.0,1183.0,5.0,1169.0,7.0
sifting_ID0000012,compute,1590188355.0,,,1590188362.0,1590189121.0,1590190205.0,1590190205.0,1590190210.0,7.0,,759.0,1084.0,5.0,1074.0,6.0
individuals_ID0000021,compute,1590188355.0,,,1590188362.0,1590188383.0,1590189184.0,1590189184.0,1590189189.0,7.0,,21.0,801.0,5.0,719.0,4.0
individuals_ID0000010,compute,1590188355.0,,,1590188362.0,1590188383.0,1590189169.0,1590189169.0,1590189174.0,7.0,,21.0,786.0,5.0,716.0,6.0
individuals_ID0000020,compute,1590188355.0,,,1590188362.0,1590188383.0,1590189154.0,1590189154.0,1590189159.0,7.0,,21.0,771.0,5.0,695.0,5.0
individuals_ID0000009,compute,1590188355.0,,,1590188362.0,1590188383.0,1590189123.0,1590189123.0,1590189128.0,7.0,,21.0,740.0,5.0,671.0,3.0
individuals_ID0000019,compute,1590188355.0,,,1590188362.0,1590188382.0,1590189159.0,1590189159.0,1590189164.0,7.0,,20.0,777.0,5.0,715.0,4.0
individuals_ID0000014,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189148.0,1590189148.0,1590189154.0,6.0,,21.0,766.0,6.0,696.0,4.0
individuals_ID0000003,compute,1590188355.0,,,1590188361.0,1590188383.0,1590189184.0,1590189184.0,1590189194.0,6.0,,22.0,801.0,10.0,737.0,3.0
individuals_ID0000013,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189133.0,1590189133.0,1590189138.0,6.0,,21.0,751.0,5.0,692.0,3.0
individuals_ID0000008,compute,1590188355.0,,,1590188362.0,1590188383.0,1590189138.0,1590189138.0,1590189143.0,7.0,,21.0,755.0,5.0,681.0,3.0
individuals_ID0000001,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189164.0,1590189164.0,1590189169.0,6.0,,21.0,782.0,5.0,720.0,4.0
individuals_ID0000004,compute,1590188355.0,,,1590188360.0,1590188382.0,1590189133.0,1590189133.0,1590189143.0,5.0,,22.0,751.0,10.0,686.0,4.0
individuals_ID0000002,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189138.0,1590189138.0,1590189143.0,6.0,,21.0,756.0,5.0,702.0,4.0
individuals_ID0000005,compute,1590188355.0,,,1590188360.0,1590188381.0,1590189128.0,1590189128.0,1590189133.0,5.0,,21.0,747.0,5.0,692.0,5.0
individuals_ID0000016,compute,1590188355.0,,,1590188360.0,1590188381.0,1590189143.0,1590189143.0,1590189148.0,5.0,,21.0,762.0,5.0,701.0,4.0
individuals_ID0000006,compute,1590188355.0,,,1590188360.0,1590188384.0,1590189174.0,1590189174.0,1590189179.0,5.0,,24.0,790.0,5.0,725.0,5.0
individuals_ID0000015,compute,1590188355.0,,,1590188360.0,1590188383.0,1590189179.0,1590189179.0,1590189184.0,5.0,,23.0,796.0,5.0,724.0,4.0
individuals_ID0000007,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189123.0,1590189123.0,1590189128.0,6.0,,21.0,741.0,5.0,681.0,3.0
individuals_ID0000018,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189154.0,1590189154.0,1590189159.0,6.0,,21.0,772.0,5.0,713.0,5.0
individuals_ID0000022,compute,1590188355.0,,,1590188361.0,1590188386.0,1590189148.0,1590189148.0,1590189154.0,6.0,,25.0,762.0,6.0,701.0,4.0
individuals_ID0000017,compute,1590188355.0,,,1590188361.0,1590188382.0,1590189164.0,1590189164.0,1590189169.0,6.0,,21.0,782.0,5.0,730.0,3.0
individuals_merge_ID0000023,compute,1590189189.0,,,1590189194.0,1590189195.0,1590189249.0,1590189249.0,1590189254.0,5.0,,1.0,54.0,5.0,10.0,5.0
individuals_merge_ID0000011,compute,1590189194.0,,,1590189199.0,1590189200.0,1590189244.0,1590189244.0,1590189249.0,5.0,,1.0,44.0,5.0,6.0,3.0
mutation_overlap_ID0000027,compute,1590190210.0,,,1590190216.0,1590190239.0,1590190292.0,1590190292.0,1590190297.0,6.0,,23.0,53.0,5.0,6.0,4.0
mutation_overlap_ID0000025,compute,1590190210.0,,,1590190217.0,1590190237.0,1590190262.0,1590190262.0,1590190267.0,7.0,,20.0,25.0,5.0,8.0,3.0
mutation_overlap_ID0000037,compute,1590190210.0,,,1590190217.0,1590190238.0,1590190267.0,1590190267.0,1590190272.0,7.0,,21.0,29.0,5.0,8.0,3.0
mutation_overlap_ID0000035,compute,1590190210.0,,,1590190217.0,1590190237.0,1590190262.0,1590190262.0,1590190267.0,7.0,,20.0,25.0,5.0,7.0,4.0
frequency_ID0000028,compute,1590190210.0,,,1590190217.0,1590190238.0,1590190385.0,1590190385.0,1590190390.0,7.0,,21.0,147.0,5.0,5.0,5.0
mutation_overlap_ID0000029,compute,1590190210.0,,,1590190217.0,1590190243.0,1590190267.0,1590190267.0,1590190272.0,7.0,,26.0,24.0,5.0,8.0,3.0
frequency_ID0000034,compute,1590190210.0,,,1590190216.0,1590190238.0,1590190380.0,1590190380.0,1590190385.0,6.0,,22.0,142.0,5.0,7.0,4.0
frequency_ID0000026,compute,1590190210.0,,,1590190216.0,1590190237.0,1590190385.0,1590190385.0,1590190390.0,6.0,,21.0,148.0,5.0,8.0,5.0
frequency_ID0000038,compute,1590190210.0,,,1590190216.0,1590190237.0,1590190380.0,1590190380.0,1590190385.0,6.0,,21.0,143.0,5.0,10.0,6.0
mutation_overlap_ID0000033,compute,1590190210.0,,,1590190216.0,1590190237.0,1590190257.0,1590190257.0,1590190262.0,6.0,,21.0,20.0,5.0,5.0,3.0
frequency_ID0000036,compute,1590190210.0,,,1590190216.0,1590190237.0,1590190380.0,1590190380.0,1590190385.0,6.0,,21.0,143.0,5.0,7.0,3.0
mutation_overlap_ID0000031,compute,1590190210.0,,,1590190216.0,1590190216.0,1590190242.0,1590190242.0,1590190247.0,6.0,,0.0,26.0,5.0,6.0,3.0
frequency_ID0000030,compute,1590190210.0,,,1590190215.0,1590190216.0,1590190360.0,1590190360.0,1590190365.0,5.0,,1.0,144.0,5.0,7.0,3.0
frequency_ID0000032,compute,1590190210.0,,,1590190216.0,1590190237.0,1590190380.0,1590190380.0,1590190385.0,6.0,,21.0,143.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1590190312.0,,,1590190320.0,1590190358.0,1590190385.0,1590190385.0,1590190390.0,8.0,,38.0,27.0,5.0,4.0,9.0
mutation_overlap_ID0000045,compute,1590190312.0,,,1590190319.0,1590190343.0,1590190385.0,1590190385.0,1590190390.0,7.0,,24.0,42.0,5.0,11.0,8.0
mutation_overlap_ID0000049,compute,1590190312.0,,,1590190319.0,1590190343.0,1590190370.0,1590190370.0,1590190375.0,7.0,,24.0,27.0,5.0,7.0,4.0
mutation_overlap_ID0000039,compute,1590190312.0,,,1590190319.0,1590190342.0,1590190375.0,1590190375.0,1590190380.0,7.0,,23.0,33.0,5.0,9.0,5.0
mutation_overlap_ID0000051,compute,1590190312.0,,,1590190319.0,1590190342.0,1590190375.0,1590190375.0,1590190380.0,7.0,,23.0,33.0,5.0,8.0,5.0
frequency_ID0000044,compute,1590190312.0,,,1590190318.0,1590190343.0,1590190485.0,1590190485.0,1590190490.0,6.0,,25.0,142.0,5.0,5.0,4.0
frequency_ID0000042,compute,1590190312.0,,,1590190318.0,1590190338.0,1590190480.0,1590190480.0,1590190485.0,6.0,,20.0,142.0,5.0,5.0,4.0
frequency_ID0000048,compute,1590190312.0,,,1590190318.0,1590190337.0,1590190480.0,1590190480.0,1590190485.0,6.0,,19.0,143.0,5.0,5.0,4.0
mutation_overlap_ID0000041,compute,1590190312.0,,,1590190318.0,1590190337.0,1590190390.0,1590190390.0,1590190395.0,6.0,,19.0,53.0,5.0,6.0,4.0
frequency_ID0000046,compute,1590190312.0,,,1590190318.0,1590190337.0,1590190475.0,1590190475.0,1590190480.0,6.0,,19.0,138.0,5.0,4.0,4.0
frequency_ID0000052,compute,1590190312.0,,,1590190317.0,1590190342.0,1590190485.0,1590190485.0,1590190490.0,5.0,,25.0,143.0,5.0,5.0,4.0
frequency_ID0000040,compute,1590190312.0,,,1590190317.0,1590190337.0,1590190475.0,1590190475.0,1590190480.0,5.0,,20.0,138.0,5.0,5.0,4.0
