,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200522T184404Z_0_condorpool,auxiliary,1590208197.0,,,1590208201.0,1590208202.0,1590208206.0,1590208206.0,1590208211.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1590208211.0,,,1590208219.0,1590208980.0,1590210138.0,1590210138.0,1590210143.0,8.0,,761.0,1158.0,5.0,1142.0,6.0
sifting_ID0000012,compute,1590208211.0,,,1590208219.0,1590208963.0,1590210081.0,1590210081.0,1590210086.0,8.0,,744.0,1118.0,5.0,1106.0,4.0
individuals_ID0000021,compute,1590208211.0,,,1590208219.0,1590208230.0,1590208990.0,1590208990.0,1590208995.0,8.0,,11.0,760.0,5.0,698.0,3.0
individuals_ID0000010,compute,1590208211.0,,,1590208219.0,1590208230.0,1590209030.0,1590209030.0,1590209035.0,8.0,,11.0,800.0,5.0,742.0,5.0
individuals_ID0000020,compute,1590208211.0,,,1590208218.0,1590208230.0,1590209040.0,1590209040.0,1590209045.0,7.0,,12.0,810.0,5.0,746.0,3.0
individuals_ID0000009,compute,1590208211.0,,,1590208218.0,1590208229.0,1590209025.0,1590209025.0,1590209030.0,7.0,,11.0,796.0,5.0,727.0,4.0
individuals_ID0000019,compute,1590208211.0,,,1590208218.0,1590208230.0,1590209030.0,1590209030.0,1590209035.0,7.0,,12.0,800.0,5.0,724.0,4.0
individuals_ID0000014,compute,1590208211.0,,,1590208218.0,1590208228.0,1590209005.0,1590209005.0,1590209015.0,7.0,,10.0,777.0,10.0,709.0,5.0
individuals_ID0000003,compute,1590208211.0,,,1590208218.0,1590208229.0,1590208990.0,1590208990.0,1590208995.0,7.0,,11.0,761.0,5.0,696.0,4.0
individuals_ID0000013,compute,1590208211.0,,,1590208218.0,1590208229.0,1590208965.0,1590208965.0,1590208970.0,7.0,,11.0,736.0,5.0,687.0,4.0
individuals_ID0000008,compute,1590208211.0,,,1590208218.0,1590208229.0,1590209045.0,1590209045.0,1590209050.0,7.0,,11.0,816.0,5.0,763.0,5.0
individuals_ID0000001,compute,1590208211.0,,,1590208217.0,1590208229.0,1590209010.0,1590209010.0,1590209015.0,6.0,,12.0,781.0,5.0,716.0,4.0
individuals_ID0000004,compute,1590208211.0,,,1590208216.0,1590208228.0,1590209005.0,1590209005.0,1590209015.0,5.0,,12.0,777.0,10.0,715.0,4.0
individuals_ID0000002,compute,1590208211.0,,,1590208218.0,1590208230.0,1590209005.0,1590209005.0,1590209015.0,7.0,,12.0,775.0,10.0,701.0,4.0
individuals_ID0000005,compute,1590208211.0,,,1590208217.0,1590208229.0,1590208985.0,1590208985.0,1590208990.0,6.0,,12.0,756.0,5.0,696.0,4.0
individuals_ID0000016,compute,1590208211.0,,,1590208217.0,1590208228.0,1590209030.0,1590209030.0,1590209035.0,6.0,,11.0,802.0,5.0,734.0,4.0
individuals_ID0000006,compute,1590208211.0,,,1590208217.0,1590208229.0,1590209000.0,1590209000.0,1590209005.0,6.0,,12.0,771.0,5.0,700.0,4.0
individuals_ID0000015,compute,1590208211.0,,,1590208216.0,1590208228.0,1590208980.0,1590208980.0,1590208985.0,5.0,,12.0,752.0,5.0,699.0,4.0
individuals_ID0000007,compute,1590208211.0,,,1590208217.0,1590208230.0,1590209005.0,1590209005.0,1590209010.0,6.0,,13.0,775.0,5.0,704.0,3.0
individuals_ID0000018,compute,1590208211.0,,,1590208217.0,1590208229.0,1590209015.0,1590209015.0,1590209025.0,6.0,,12.0,786.0,10.0,728.0,3.0
individuals_ID0000022,compute,1590208211.0,,,1590208217.0,1590208229.0,1590209015.0,1590209015.0,1590209020.0,6.0,,12.0,786.0,5.0,713.0,4.0
individuals_ID0000017,compute,1590208211.0,,,1590208217.0,1590208229.0,1590209025.0,1590209025.0,1590209030.0,6.0,,12.0,796.0,5.0,728.0,3.0
individuals_merge_ID0000023,compute,1590209045.0,,,1590209050.0,1590209051.0,1590209100.0,1590209100.0,1590209105.0,5.0,,1.0,49.0,5.0,7.0,6.0
individuals_merge_ID0000011,compute,1590209050.0,,,1590209055.0,1590209056.0,1590209105.0,1590209105.0,1590209110.0,5.0,,1.0,49.0,5.0,6.0,4.0
mutation_overlap_ID0000027,compute,1590210086.0,,,1590210092.0,1590210112.0,1590210160.0,1590210160.0,1590210165.0,6.0,,20.0,48.0,5.0,5.0,5.0
mutation_overlap_ID0000025,compute,1590210086.0,,,1590210092.0,1590210112.0,1590210138.0,1590210138.0,1590210143.0,6.0,,20.0,26.0,5.0,7.0,4.0
mutation_overlap_ID0000037,compute,1590210086.0,,,1590210092.0,1590210115.0,1590210138.0,1590210138.0,1590210143.0,6.0,,23.0,23.0,5.0,5.0,5.0
mutation_overlap_ID0000035,compute,1590210086.0,,,1590210092.0,1590210112.0,1590210138.0,1590210138.0,1590210143.0,6.0,,20.0,26.0,5.0,6.0,4.0
frequency_ID0000028,compute,1590210086.0,,,1590210092.0,1590210112.0,1590210255.0,1590210255.0,1590210260.0,6.0,,20.0,143.0,5.0,6.0,3.0
