,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200519T064542Z_0_condorpool,auxiliary,1589906275.0,,,1589906279.0,1589906280.0,1589906284.0,1589906284.0,1589906289.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589906289.0,,,1589906296.0,1589906518.0,1589906568.0,1589906568.0,1589906573.0,7.0,,222.0,50.0,5.0,38.0,4.0
sifting_ID0000012,compute,1589906289.0,,,1589906296.0,1589906462.0,1589906532.0,1589906532.0,1589906537.0,7.0,,166.0,70.0,5.0,62.0,3.0
individuals_ID0000021,compute,1589906289.0,,,1589906296.0,1589906310.0,1589906557.0,1589906557.0,1589906562.0,7.0,,14.0,247.0,5.0,167.0,4.0
individuals_ID0000020,compute,1589906289.0,,,1589906296.0,1589906310.0,1589906557.0,1589906557.0,1589906562.0,7.0,,14.0,247.0,5.0,164.0,5.0
individuals_ID0000009,compute,1589906289.0,,,1589906296.0,1589906309.0,1589906537.0,1589906537.0,1589906542.0,7.0,,13.0,228.0,5.0,157.0,4.0
individuals_ID0000019,compute,1589906289.0,,,1589906296.0,1589906309.0,1589906547.0,1589906547.0,1589906557.0,7.0,,13.0,238.0,10.0,163.0,3.0
individuals_ID0000008,compute,1589906289.0,,,1589906296.0,1589906310.0,1589906547.0,1589906547.0,1589906557.0,7.0,,14.0,237.0,10.0,158.0,4.0
individuals_ID0000014,compute,1589906289.0,,,1589906295.0,1589906309.0,1589906547.0,1589906547.0,1589906557.0,6.0,,14.0,238.0,10.0,159.0,3.0
individuals_ID0000003,compute,1589906289.0,,,1589906295.0,1589906310.0,1589906557.0,1589906557.0,1589906562.0,6.0,,15.0,247.0,5.0,157.0,5.0
individuals_ID0000013,compute,1589906289.0,,,1589906295.0,1589906309.0,1589906542.0,1589906542.0,1589906547.0,6.0,,14.0,233.0,5.0,166.0,3.0
individuals_ID0000010,compute,1589906289.0,,,1589906296.0,1589906310.0,1589906537.0,1589906537.0,1589906542.0,7.0,,14.0,227.0,5.0,153.0,3.0
individuals_ID0000001,compute,1589906289.0,,,1589906295.0,1589906310.0,1589906552.0,1589906552.0,1589906562.0,6.0,,15.0,242.0,10.0,160.0,3.0
individuals_ID0000002,compute,1589906289.0,,,1589906295.0,1589906312.0,1589906568.0,1589906568.0,1589906573.0,6.0,,17.0,256.0,5.0,186.0,4.0
individuals_ID0000004,compute,1589906289.0,,,1589906294.0,1589906310.0,1589906547.0,1589906547.0,1589906557.0,5.0,,16.0,237.0,10.0,153.0,4.0
individuals_ID0000005,compute,1589906289.0,,,1589906294.0,1589906310.0,1589906552.0,1589906552.0,1589906562.0,5.0,,16.0,242.0,10.0,161.0,3.0
individuals_ID0000016,compute,1589906289.0,,,1589906294.0,1589906309.0,1589906517.0,1589906517.0,1589906522.0,5.0,,15.0,208.0,5.0,151.0,4.0
individuals_ID0000015,compute,1589906289.0,,,1589906294.0,1589906309.0,1589906462.0,1589906462.0,1589906467.0,5.0,,15.0,153.0,5.0,110.0,4.0
individuals_ID0000017,compute,1589906289.0,,,1589906295.0,1589906309.0,1589906537.0,1589906537.0,1589906542.0,6.0,,14.0,228.0,5.0,154.0,3.0
individuals_ID0000007,compute,1589906289.0,,,1589906295.0,1589906310.0,1589906552.0,1589906552.0,1589906562.0,6.0,,15.0,242.0,10.0,170.0,3.0
individuals_ID0000018,compute,1589906289.0,,,1589906295.0,1589906310.0,1589906547.0,1589906547.0,1589906557.0,6.0,,15.0,237.0,10.0,153.0,3.0
individuals_ID0000022,compute,1589906289.0,,,1589906295.0,1589906310.0,1589906542.0,1589906542.0,1589906547.0,6.0,,15.0,232.0,5.0,151.0,3.0
individuals_ID0000006,compute,1589906289.0,,,1589906295.0,1589906309.0,1589906547.0,1589906547.0,1589906557.0,6.0,,14.0,238.0,10.0,165.0,4.0
individuals_merge_ID0000023,compute,1589906562.0,,,1589906567.0,1589906568.0,1589906618.0,1589906618.0,1589906623.0,5.0,,1.0,50.0,5.0,6.0,4.0
individuals_merge_ID0000011,compute,1589906573.0,,,1589906578.0,1589906579.0,1589906630.0,1589906630.0,1589906635.0,5.0,,1.0,51.0,5.0,7.0,4.0
frequency_ID0000052,compute,1589906623.0,,,1589906629.0,1589906650.0,1589906798.0,1589906798.0,1589906808.0,6.0,,21.0,148.0,10.0,4.0,4.0
mutation_overlap_ID0000043,compute,1589906623.0,,,1589906629.0,1589906651.0,1589906682.0,1589906682.0,1589906687.0,6.0,,22.0,31.0,5.0,4.0,5.0
frequency_ID0000046,compute,1589906623.0,,,1589906629.0,1589906650.0,1589906788.0,1589906788.0,1589906793.0,6.0,,21.0,138.0,5.0,4.0,4.0
mutation_overlap_ID0000041,compute,1589906623.0,,,1589906629.0,1589906649.0,1589906702.0,1589906702.0,1589906707.0,6.0,,20.0,53.0,5.0,4.0,3.0
frequency_ID0000048,compute,1589906623.0,,,1589906629.0,1589906651.0,1589906798.0,1589906798.0,1589906808.0,6.0,,22.0,147.0,10.0,6.0,3.0
frequency_ID0000042,compute,1589906623.0,,,1589906629.0,1589906650.0,1589906798.0,1589906798.0,1589906808.0,6.0,,21.0,148.0,10.0,4.0,4.0
mutation_overlap_ID0000047,compute,1589906623.0,,,1589906630.0,1589906651.0,1589906682.0,1589906682.0,1589906687.0,7.0,,21.0,31.0,5.0,5.0,4.0
mutation_overlap_ID0000051,compute,1589906623.0,,,1589906629.0,1589906650.0,1589906677.0,1589906677.0,1589906682.0,6.0,,21.0,27.0,5.0,5.0,3.0
mutation_overlap_ID0000039,compute,1589906623.0,,,1589906630.0,1589906650.0,1589906682.0,1589906682.0,1589906687.0,7.0,,20.0,32.0,5.0,6.0,4.0
mutation_overlap_ID0000049,compute,1589906623.0,,,1589906630.0,1589906650.0,1589906677.0,1589906677.0,1589906682.0,7.0,,20.0,27.0,5.0,5.0,4.0
mutation_overlap_ID0000045,compute,1589906623.0,,,1589906630.0,1589906651.0,1589906677.0,1589906677.0,1589906682.0,7.0,,21.0,26.0,5.0,4.0,4.0
frequency_ID0000040,compute,1589906623.0,,,1589906629.0,1589906629.0,1589906778.0,1589906778.0,1589906783.0,6.0,,0.0,149.0,5.0,4.0,3.0
frequency_ID0000044,compute,1589906623.0,,,1589906629.0,1589906651.0,1589906788.0,1589906788.0,1589906793.0,6.0,,22.0,137.0,5.0,4.0,3.0
