,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200923T032047Z_0_condorpool,auxiliary,1600836378.0,,,1600836382.0,1600836384.0,1600836392.0,1600836392.0,1600836397.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1600836397.0,,,1600836403.0,1600836614.0,1600836658.0,1600836658.0,1600836663.0,6.0,,211.0,44.0,5.0,32.0,4.0
sifting_ID0000012,compute,1600836397.0,,,1600836403.0,1600836589.0,1600836628.0,1600836628.0,1600836633.0,6.0,,186.0,39.0,5.0,27.0,6.0
individuals_ID0000021,compute,1600836397.0,,,1600836403.0,1600836421.0,1600836673.0,1600836673.0,1600836683.0,6.0,,18.0,252.0,10.0,176.0,6.0
individuals_ID0000010,compute,1600836397.0,,,1600836403.0,1600836421.0,1600836673.0,1600836673.0,1600836683.0,6.0,,18.0,252.0,10.0,175.0,5.0
individuals_ID0000020,compute,1600836397.0,,,1600836403.0,1600836421.0,1600836683.0,1600836683.0,1600836688.0,6.0,,18.0,262.0,5.0,173.0,5.0
individuals_ID0000009,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836663.0,1600836663.0,1600836668.0,6.0,,17.0,243.0,5.0,168.0,4.0
individuals_ID0000019,compute,1600836397.0,,,1600836403.0,1600836421.0,1600836673.0,1600836673.0,1600836683.0,6.0,,18.0,252.0,10.0,175.0,5.0
individuals_ID0000014,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836663.0,1600836663.0,1600836668.0,6.0,,17.0,243.0,5.0,166.0,5.0
individuals_ID0000003,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836678.0,1600836678.0,1600836683.0,6.0,,17.0,258.0,5.0,172.0,4.0
individuals_ID0000013,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836668.0,1600836668.0,1600836673.0,6.0,,17.0,248.0,5.0,169.0,5.0
individuals_ID0000008,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836668.0,1600836668.0,1600836673.0,6.0,,17.0,248.0,5.0,173.0,5.0
individuals_ID0000001,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836588.0,1600836588.0,1600836593.0,6.0,,17.0,168.0,5.0,114.0,6.0
individuals_ID0000004,compute,1600836397.0,,,1600836402.0,1600836420.0,1600836673.0,1600836673.0,1600836683.0,5.0,,18.0,253.0,10.0,174.0,6.0
individuals_ID0000002,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836673.0,1600836673.0,1600836683.0,6.0,,17.0,253.0,10.0,166.0,5.0
individuals_ID0000005,compute,1600836397.0,,,1600836402.0,1600836418.0,1600836658.0,1600836658.0,1600836663.0,5.0,,16.0,240.0,5.0,164.0,4.0
individuals_ID0000016,compute,1600836397.0,,,1600836402.0,1600836420.0,1600836678.0,1600836678.0,1600836683.0,5.0,,18.0,258.0,5.0,170.0,5.0
individuals_ID0000006,compute,1600836397.0,,,1600836402.0,1600836420.0,1600836668.0,1600836668.0,1600836673.0,5.0,,18.0,248.0,5.0,174.0,5.0
individuals_ID0000015,compute,1600836397.0,,,1600836402.0,1600836419.0,1600836618.0,1600836618.0,1600836623.0,5.0,,17.0,199.0,5.0,132.0,5.0
individuals_ID0000007,compute,1600836397.0,,,1600836403.0,1600836419.0,1600836628.0,1600836628.0,1600836633.0,6.0,,16.0,209.0,5.0,136.0,4.0
individuals_ID0000018,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836668.0,1600836668.0,1600836673.0,6.0,,17.0,248.0,5.0,168.0,5.0
individuals_ID0000022,compute,1600836397.0,,,1600836403.0,1600836419.0,1600836633.0,1600836633.0,1600836638.0,6.0,,16.0,214.0,5.0,140.0,4.0
individuals_ID0000017,compute,1600836397.0,,,1600836403.0,1600836420.0,1600836673.0,1600836673.0,1600836683.0,6.0,,17.0,253.0,10.0,171.0,4.0
individuals_merge_ID0000011,compute,1600836683.0,,,1600836688.0,1600836689.0,1600836733.0,1600836733.0,1600836738.0,5.0,,1.0,44.0,5.0,8.0,4.0
individuals_merge_ID0000023,compute,1600836688.0,,,1600836693.0,1600836694.0,1600836738.0,1600836738.0,1600836744.0,5.0,,1.0,44.0,6.0,8.0,5.0
mutation_overlap_ID0000027,compute,1600836738.0,,,1600836743.0,1600836765.0,1600836784.0,1600836784.0,1600836789.0,5.0,,22.0,19.0,5.0,5.0,6.0
mutation_overlap_ID0000025,compute,1600836738.0,,,1600836744.0,1600836765.0,1600836784.0,1600836784.0,1600836789.0,6.0,,21.0,19.0,5.0,4.0,5.0
mutation_overlap_ID0000037,compute,1600836738.0,,,1600836744.0,1600836764.0,1600836809.0,1600836809.0,1600836814.0,6.0,,20.0,45.0,5.0,5.0,4.0
mutation_overlap_ID0000035,compute,1600836738.0,,,1600836744.0,1600836765.0,1600836789.0,1600836789.0,1600836794.0,6.0,,21.0,24.0,5.0,6.0,6.0
