,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200826T065300Z_0_condorpool,auxiliary,1598442284.0,,,1598442288.0,1598442289.0,1598442293.0,1598442293.0,1598442298.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598442298.0,,,1598442303.0,1598442539.0,1598442565.0,1598442565.0,1598442570.0,5.0,,236.0,26.0,5.0,17.0,4.0
sifting_ID0000012,compute,1598442298.0,,,1598442303.0,1598442523.0,1598442549.0,1598442549.0,1598442555.0,5.0,,220.0,26.0,6.0,16.0,5.0
individuals_ID0000021,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442555.0,1598442555.0,1598442565.0,5.0,,3.0,249.0,10.0,167.0,5.0
individuals_ID0000020,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442565.0,5.0,,3.0,243.0,16.0,167.0,7.0
individuals_ID0000009,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442560.0,5.0,,3.0,243.0,11.0,167.0,7.0
individuals_ID0000019,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442544.0,1598442544.0,1598442550.0,5.0,,3.0,238.0,6.0,167.0,4.0
individuals_ID0000008,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442555.0,1598442555.0,1598442565.0,5.0,,3.0,249.0,10.0,167.0,4.0
individuals_ID0000014,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442565.0,5.0,,3.0,243.0,16.0,167.0,7.0
individuals_ID0000003,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442565.0,5.0,,3.0,243.0,16.0,167.0,6.0
individuals_ID0000013,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442565.0,5.0,,3.0,243.0,16.0,167.0,7.0
individuals_ID0000010,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442565.0,5.0,,3.0,243.0,16.0,167.0,7.0
individuals_ID0000001,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442555.0,1598442555.0,1598442565.0,5.0,,3.0,249.0,10.0,167.0,4.0
individuals_ID0000002,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442544.0,1598442544.0,1598442549.0,5.0,,3.0,238.0,5.0,167.0,4.0
individuals_ID0000004,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442539.0,1598442539.0,1598442544.0,5.0,,3.0,233.0,5.0,164.0,4.0
individuals_ID0000005,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442544.0,1598442544.0,1598442550.0,5.0,,3.0,238.0,6.0,166.0,5.0
individuals_ID0000016,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442560.0,5.0,,3.0,243.0,11.0,167.0,7.0
individuals_ID0000015,compute,1598442298.0,,,1598442303.0,1598442306.0,1598442549.0,1598442549.0,1598442565.0,5.0,,3.0,243.0,16.0,167.0,7.0
