,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200518T045356Z_0_condorpool,auxiliary,1589780592.0,,,1589780597.0,1589780598.0,1589780602.0,1589780602.0,1589780607.0,5.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1589780607.0,,,1589780614.0,1589780818.0,1589780866.0,1589780866.0,1589780871.0,7.0,,204.0,48.0,5.0,35.0,3.0
sifting_ID0000012,compute,1589780607.0,,,1589780614.0,1589780813.0,1589780861.0,1589780861.0,1589780866.0,7.0,,199.0,48.0,5.0,35.0,4.0
individuals_ID0000021,compute,1589780607.0,,,1589780614.0,1589780635.0,1589780886.0,1589780886.0,1589780896.0,7.0,,21.0,251.0,10.0,168.0,4.0
individuals_ID0000010,compute,1589780607.0,,,1589780614.0,1589780635.0,1589780896.0,1589780896.0,1589780901.0,7.0,,21.0,261.0,5.0,168.0,3.0
individuals_ID0000020,compute,1589780607.0,,,1589780614.0,1589780635.0,1589780876.0,1589780876.0,1589780881.0,7.0,,21.0,241.0,5.0,167.0,3.0
individuals_ID0000009,compute,1589780607.0,,,1589780614.0,1589780635.0,1589780881.0,1589780881.0,1589780896.0,7.0,,21.0,246.0,15.0,168.0,3.0
individuals_ID0000019,compute,1589780607.0,,,1589780614.0,1589780634.0,1589780881.0,1589780881.0,1589780896.0,7.0,,20.0,247.0,15.0,170.0,3.0
individuals_ID0000014,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780886.0,1589780886.0,1589780896.0,6.0,,21.0,252.0,10.0,180.0,4.0
individuals_ID0000003,compute,1589780607.0,,,1589780613.0,1589780635.0,1589780881.0,1589780881.0,1589780891.0,6.0,,22.0,246.0,10.0,171.0,3.0
individuals_ID0000013,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780881.0,1589780881.0,1589780896.0,6.0,,21.0,247.0,15.0,170.0,3.0
individuals_ID0000008,compute,1589780607.0,,,1589780613.0,1589780635.0,1589780891.0,1589780891.0,1589780896.0,6.0,,22.0,256.0,5.0,171.0,4.0
individuals_ID0000001,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780891.0,1589780891.0,1589780896.0,6.0,,21.0,257.0,5.0,173.0,4.0
individuals_ID0000004,compute,1589780607.0,,,1589780612.0,1589780633.0,1589780820.0,1589780820.0,1589780825.0,5.0,,21.0,187.0,5.0,142.0,4.0
individuals_ID0000002,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780881.0,1589780881.0,1589780896.0,6.0,,21.0,247.0,15.0,172.0,3.0
individuals_ID0000005,compute,1589780607.0,,,1589780612.0,1589780633.0,1589780815.0,1589780815.0,1589780820.0,5.0,,21.0,182.0,5.0,138.0,4.0
individuals_ID0000016,compute,1589780607.0,,,1589780612.0,1589780634.0,1589780896.0,1589780896.0,1589780901.0,5.0,,22.0,262.0,5.0,183.0,3.0
individuals_ID0000006,compute,1589780607.0,,,1589780612.0,1589780634.0,1589780876.0,1589780876.0,1589780881.0,5.0,,22.0,242.0,5.0,174.0,3.0
individuals_ID0000015,compute,1589780607.0,,,1589780612.0,1589780633.0,1589780835.0,1589780835.0,1589780841.0,5.0,,21.0,202.0,6.0,154.0,3.0
individuals_ID0000007,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780881.0,1589780881.0,1589780891.0,6.0,,21.0,247.0,10.0,167.0,3.0
individuals_ID0000018,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780881.0,1589780881.0,1589780891.0,6.0,,21.0,247.0,10.0,173.0,3.0
individuals_ID0000022,compute,1589780607.0,,,1589780613.0,1589780634.0,1589780896.0,1589780896.0,1589780901.0,6.0,,21.0,262.0,5.0,168.0,3.0
individuals_ID0000017,compute,1589780607.0,,,1589780612.0,1589780634.0,1589780881.0,1589780881.0,1589780891.0,5.0,,22.0,247.0,10.0,171.0,4.0
individuals_merge_ID0000011,compute,1589780901.0,,,1589780906.0,1589780907.0,1589780952.0,1589780952.0,1589780957.0,5.0,,1.0,45.0,5.0,6.0,4.0
individuals_merge_ID0000023,compute,1589780901.0,,,1589780906.0,1589780907.0,1589780957.0,1589780957.0,1589780963.0,5.0,,1.0,50.0,6.0,6.0,3.0
mutation_overlap_ID0000027,compute,1589780957.0,,,1589780963.0,1589780984.0,1589781041.0,1589781041.0,1589781046.0,6.0,,21.0,57.0,5.0,7.0,3.0
mutation_overlap_ID0000025,compute,1589780957.0,,,1589780963.0,1589780984.0,1589781016.0,1589781016.0,1589781021.0,6.0,,21.0,32.0,5.0,6.0,3.0
mutation_overlap_ID0000037,compute,1589780957.0,,,1589780963.0,1589780984.0,1589781016.0,1589781016.0,1589781021.0,6.0,,21.0,32.0,5.0,6.0,4.0
mutation_overlap_ID0000035,compute,1589780957.0,,,1589780963.0,1589780984.0,1589781006.0,1589781006.0,1589781011.0,6.0,,21.0,22.0,5.0,5.0,5.0
frequency_ID0000028,compute,1589780957.0,,,1589780963.0,1589780984.0,1589781141.0,1589781141.0,1589781146.0,6.0,,21.0,157.0,5.0,4.0,4.0
mutation_overlap_ID0000029,compute,1589780957.0,,,1589780963.0,1589780984.0,1589781016.0,1589781016.0,1589781021.0,6.0,,21.0,32.0,5.0,4.0,3.0
frequency_ID0000034,compute,1589780957.0,,,1589780963.0,1589780982.0,1589781126.0,1589781126.0,1589781131.0,6.0,,19.0,144.0,5.0,5.0,3.0
frequency_ID0000026,compute,1589780957.0,,,1589780962.0,1589780983.0,1589781136.0,1589781136.0,1589781141.0,5.0,,21.0,153.0,5.0,4.0,3.0
frequency_ID0000038,compute,1589780957.0,,,1589780962.0,1589780984.0,1589781136.0,1589781136.0,1589781146.0,5.0,,22.0,152.0,10.0,4.0,3.0
mutation_overlap_ID0000033,compute,1589780957.0,,,1589780962.0,1589780983.0,1589781016.0,1589781016.0,1589781021.0,5.0,,21.0,33.0,5.0,5.0,4.0
frequency_ID0000036,compute,1589780957.0,,,1589780962.0,1589780977.0,1589781131.0,1589781131.0,1589781136.0,5.0,,15.0,154.0,5.0,3.0,3.0
mutation_overlap_ID0000031,compute,1589780957.0,,,1589780962.0,1589780962.0,1589780980.0,1589780980.0,1589780985.0,5.0,,0.0,18.0,5.0,4.0,3.0
