,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200615T062813Z_0_condorpool,auxiliary,1592222153.0,,,1592222164.0,1592222171.0,1592222180.0,1592222180.0,1592222185.0,11.0,,7.0,9.0,5.0,,
sifting_ID0000024,compute,1592222185.0,,,1592222239.0,1592222305.0,1592222445.0,1592222445.0,1592222450.0,54.0,,66.0,140.0,5.0,113.0,4.0
sifting_ID0000012,compute,1592222185.0,,,1592222239.0,1592222302.0,1592222440.0,1592222440.0,1592222445.0,54.0,,63.0,138.0,5.0,120.0,4.0
individuals_ID0000021,compute,1592222185.0,,,1592222238.0,1592222253.0,1592222471.0,1592222471.0,1592222476.0,53.0,,15.0,218.0,5.0,138.0,3.0
individuals_ID0000020,compute,1592222185.0,,,1592222237.0,1592222252.0,1592222460.0,1592222460.0,1592222471.0,52.0,,15.0,208.0,11.0,140.0,3.0
individuals_ID0000009,compute,1592222185.0,,,1592222236.0,1592222252.0,1592222460.0,1592222460.0,1592222466.0,51.0,,16.0,208.0,6.0,139.0,4.0
individuals_ID0000019,compute,1592222185.0,,,1592222236.0,1592222252.0,1592222460.0,1592222460.0,1592222471.0,51.0,,16.0,208.0,11.0,141.0,4.0
individuals_ID0000008,compute,1592222185.0,,,1592222235.0,1592222252.0,1592222460.0,1592222460.0,1592222471.0,50.0,,17.0,208.0,11.0,146.0,3.0
individuals_ID0000014,compute,1592222185.0,,,1592222215.0,1592222233.0,1592222445.0,1592222445.0,1592222450.0,30.0,,18.0,212.0,5.0,142.0,4.0
individuals_ID0000003,compute,1592222185.0,,,1592222213.0,1592222232.0,1592222455.0,1592222455.0,1592222460.0,28.0,,19.0,223.0,5.0,144.0,4.0
individuals_ID0000013,compute,1592222185.0,,,1592222207.0,1592222233.0,1592222450.0,1592222450.0,1592222460.0,22.0,,26.0,217.0,10.0,145.0,4.0
individuals_ID0000010,compute,1592222185.0,,,1592222237.0,1592222252.0,1592222471.0,1592222471.0,1592222476.0,52.0,,15.0,219.0,5.0,140.0,3.0
individuals_ID0000001,compute,1592222185.0,,,1592222205.0,1592222232.0,1592222450.0,1592222450.0,1592222460.0,20.0,,27.0,218.0,10.0,147.0,4.0
individuals_ID0000002,compute,1592222185.0,,,1592222206.0,1592222232.0,1592222450.0,1592222450.0,1592222460.0,21.0,,26.0,218.0,10.0,142.0,3.0
individuals_ID0000004,compute,1592222185.0,,,1592222190.0,1592222199.0,1592222319.0,1592222319.0,1592222324.0,5.0,,9.0,120.0,5.0,59.0,4.0
individuals_ID0000005,compute,1592222185.0,,,1592222193.0,1592222200.0,1592222304.0,1592222304.0,1592222319.0,8.0,,7.0,104.0,15.0,51.0,3.0
individuals_ID0000016,compute,1592222185.0,,,1592222196.0,1592222200.0,1592222304.0,1592222304.0,1592222319.0,11.0,,4.0,104.0,15.0,54.0,4.0
individuals_ID0000015,compute,1592222185.0,,,1592222192.0,1592222200.0,1592222324.0,1592222324.0,1592222329.0,7.0,,8.0,124.0,5.0,72.0,4.0
individuals_ID0000017,compute,1592222185.0,,,1592222203.0,1592222232.0,1592222450.0,1592222450.0,1592222460.0,18.0,,29.0,218.0,10.0,147.0,3.0
individuals_ID0000007,compute,1592222185.0,,,1592222203.0,1592222232.0,1592222450.0,1592222450.0,1592222460.0,18.0,,29.0,218.0,10.0,148.0,3.0
individuals_ID0000018,compute,1592222185.0,,,1592222204.0,1592222232.0,1592222445.0,1592222445.0,1592222450.0,19.0,,28.0,213.0,5.0,144.0,4.0
individuals_ID0000022,compute,1592222185.0,,,1592222205.0,1592222232.0,1592222440.0,1592222440.0,1592222445.0,20.0,,27.0,208.0,5.0,139.0,4.0
individuals_ID0000006,compute,1592222185.0,,,1592222202.0,1592222232.0,1592222450.0,1592222450.0,1592222460.0,17.0,,30.0,218.0,10.0,149.0,4.0
individuals_merge_ID0000011,compute,1592222476.0,,,1592222482.0,1592222496.0,1592222555.0,1592222555.0,1592222560.0,6.0,,14.0,59.0,5.0,6.0,4.0
individuals_merge_ID0000023,compute,1592222476.0,,,1592222486.0,1592222497.0,1592222555.0,1592222555.0,1592222560.0,10.0,,11.0,58.0,5.0,5.0,3.0
frequency_ID0000052,compute,1592222560.0,,,1592222600.0,1592222613.0,1592222774.0,1592222774.0,1592222784.0,40.0,,13.0,161.0,10.0,6.0,4.0
mutation_overlap_ID0000043,compute,1592222560.0,,,1592222601.0,1592222613.0,1592222644.0,1592222644.0,1592222649.0,41.0,,12.0,31.0,5.0,5.0,4.0
frequency_ID0000046,compute,1592222560.0,,,1592222601.0,1592222610.0,1592222764.0,1592222764.0,1592222774.0,41.0,,9.0,154.0,10.0,9.0,3.0
mutation_overlap_ID0000041,compute,1592222560.0,,,1592222601.0,1592222614.0,1592222664.0,1592222664.0,1592222669.0,41.0,,13.0,50.0,5.0,4.0,3.0
frequency_ID0000048,compute,1592222560.0,,,1592222601.0,1592222611.0,1592222769.0,1592222769.0,1592222774.0,41.0,,10.0,158.0,5.0,9.0,4.0
frequency_ID0000042,compute,1592222560.0,,,1592222602.0,1592222622.0,1592222769.0,1592222769.0,1592222774.0,42.0,,20.0,147.0,5.0,4.0,4.0
mutation_overlap_ID0000047,compute,1592222560.0,,,1592222604.0,1592222644.0,1592222669.0,1592222669.0,1592222674.0,44.0,,40.0,25.0,5.0,4.0,3.0
mutation_overlap_ID0000051,compute,1592222560.0,,,1592222602.0,1592222636.0,1592222664.0,1592222664.0,1592222669.0,42.0,,34.0,28.0,5.0,3.0,4.0
mutation_overlap_ID0000039,compute,1592222560.0,,,1592222603.0,1592222638.0,1592222679.0,1592222679.0,1592222684.0,43.0,,35.0,41.0,5.0,6.0,3.0
mutation_overlap_ID0000049,compute,1592222560.0,,,1592222603.0,1592222637.0,1592222674.0,1592222674.0,1592222679.0,43.0,,34.0,37.0,5.0,6.0,3.0
mutation_overlap_ID0000045,compute,1592222560.0,,,1592222603.0,1592222644.0,1592222664.0,1592222664.0,1592222669.0,43.0,,41.0,20.0,5.0,4.0,3.0
frequency_ID0000040,compute,1592222560.0,,,1592222600.0,1592222610.0,1592222754.0,1592222754.0,1592222759.0,40.0,,10.0,144.0,5.0,4.0,4.0
