,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200925T032904Z_0_condorpool,auxiliary,1601020221.0,,,1601020225.0,1601020226.0,1601020230.0,1601020230.0,1601020235.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1601020235.0,,,1601020241.0,1601020436.0,1601020486.0,1601020486.0,1601020491.0,6.0,,195.0,50.0,5.0,36.0,5.0
sifting_ID0000012,compute,1601020235.0,,,1601020241.0,1601020432.0,1601020481.0,1601020481.0,1601020486.0,6.0,,191.0,49.0,5.0,34.0,6.0
individuals_ID0000021,compute,1601020235.0,,,1601020241.0,1601020257.0,1601020522.0,1601020522.0,1601020527.0,6.0,,16.0,265.0,5.0,174.0,4.0
individuals_ID0000020,compute,1601020235.0,,,1601020241.0,1601020257.0,1601020516.0,1601020516.0,1601020522.0,6.0,,16.0,259.0,6.0,171.0,4.0
individuals_ID0000009,compute,1601020235.0,,,1601020241.0,1601020257.0,1601020511.0,1601020511.0,1601020516.0,6.0,,16.0,254.0,5.0,165.0,4.0
individuals_ID0000019,compute,1601020235.0,,,1601020241.0,1601020257.0,1601020501.0,1601020501.0,1601020506.0,6.0,,16.0,244.0,5.0,178.0,5.0
individuals_ID0000008,compute,1601020235.0,,,1601020241.0,1601020257.0,1601020501.0,1601020501.0,1601020506.0,6.0,,16.0,244.0,5.0,173.0,6.0
individuals_ID0000014,compute,1601020235.0,,,1601020241.0,1601020256.0,1601020496.0,1601020496.0,1601020501.0,6.0,,15.0,240.0,5.0,173.0,5.0
individuals_ID0000003,compute,1601020235.0,,,1601020241.0,1601020256.0,1601020486.0,1601020486.0,1601020491.0,6.0,,15.0,230.0,5.0,164.0,5.0
individuals_ID0000013,compute,1601020235.0,,,1601020240.0,1601020256.0,1601020506.0,1601020506.0,1601020511.0,5.0,,16.0,250.0,5.0,174.0,5.0
individuals_ID0000010,compute,1601020235.0,,,1601020241.0,1601020257.0,1601020501.0,1601020501.0,1601020506.0,6.0,,16.0,244.0,5.0,168.0,5.0
individuals_ID0000001,compute,1601020235.0,,,1601020240.0,1601020256.0,1601020496.0,1601020496.0,1601020501.0,5.0,,16.0,240.0,5.0,173.0,6.0
individuals_ID0000002,compute,1601020235.0,,,1601020240.0,1601020256.0,1601020516.0,1601020516.0,1601020522.0,5.0,,16.0,260.0,6.0,171.0,4.0
individuals_ID0000004,compute,1601020235.0,,,1601020240.0,1601020256.0,1601020476.0,1601020476.0,1601020481.0,5.0,,16.0,220.0,5.0,156.0,6.0
individuals_ID0000005,compute,1601020235.0,,,1601020240.0,1601020255.0,1601020521.0,1601020521.0,1601020527.0,5.0,,15.0,266.0,6.0,174.0,4.0
individuals_ID0000016,compute,1601020235.0,,,1601020240.0,1601020255.0,1601020446.0,1601020446.0,1601020451.0,5.0,,15.0,191.0,5.0,127.0,5.0
individuals_ID0000015,compute,1601020235.0,,,1601020240.0,1601020255.0,1601020506.0,1601020506.0,1601020511.0,5.0,,15.0,251.0,5.0,164.0,4.0
individuals_ID0000017,compute,1601020235.0,,,1601020240.0,1601020256.0,1601020511.0,1601020511.0,1601020516.0,5.0,,16.0,255.0,5.0,165.0,5.0
individuals_ID0000007,compute,1601020235.0,,,1601020240.0,1601020257.0,1601020522.0,1601020522.0,1601020527.0,5.0,,17.0,265.0,5.0,173.0,4.0
individuals_ID0000018,compute,1601020235.0,,,1601020240.0,1601020255.0,1601020436.0,1601020436.0,1601020441.0,5.0,,15.0,181.0,5.0,114.0,5.0
individuals_ID0000022,compute,1601020235.0,,,1601020240.0,1601020256.0,1601020506.0,1601020506.0,1601020511.0,5.0,,16.0,250.0,5.0,171.0,4.0
individuals_ID0000006,compute,1601020235.0,,,1601020240.0,1601020255.0,1601020436.0,1601020436.0,1601020441.0,5.0,,15.0,181.0,5.0,116.0,5.0
individuals_merge_ID0000011,compute,1601020527.0,,,1601020532.0,1601020533.0,1601020582.0,1601020582.0,1601020587.0,5.0,,1.0,49.0,5.0,7.0,4.0
individuals_merge_ID0000023,compute,1601020527.0,,,1601020532.0,1601020533.0,1601020582.0,1601020582.0,1601020587.0,5.0,,1.0,49.0,5.0,9.0,5.0
frequency_ID0000052,compute,1601020587.0,,,1601020593.0,1601020614.0,1601020758.0,1601020758.0,1601020763.0,6.0,,21.0,144.0,5.0,5.0,5.0
mutation_overlap_ID0000043,compute,1601020587.0,,,1601020593.0,1601020615.0,1601020638.0,1601020638.0,1601020643.0,6.0,,22.0,23.0,5.0,5.0,4.0
frequency_ID0000046,compute,1601020587.0,,,1601020593.0,1601020615.0,1601020758.0,1601020758.0,1601020763.0,6.0,,22.0,143.0,5.0,5.0,5.0
