,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200925T032904Z_0_condorpool,auxiliary,1601019319.0,,,1601019323.0,1601019325.0,1601019333.0,1601019333.0,1601019338.0,4.0,,2.0,8.0,5.0,,
sifting_ID0000024,compute,1601019338.0,,,1601019343.0,1601019565.0,1601019608.0,1601019608.0,1601019613.0,5.0,,222.0,43.0,5.0,28.0,5.0
sifting_ID0000012,compute,1601019338.0,,,1601019343.0,1601019508.0,1601019568.0,1601019568.0,1601019573.0,5.0,,165.0,60.0,5.0,45.0,6.0
individuals_ID0000021,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019618.0,1601019618.0,1601019628.0,5.0,,14.0,261.0,10.0,171.0,5.0
individuals_ID0000010,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019623.0,1601019623.0,1601019628.0,5.0,,14.0,266.0,5.0,173.0,5.0
individuals_ID0000020,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019623.0,1601019623.0,1601019628.0,5.0,,14.0,266.0,5.0,171.0,5.0
individuals_ID0000009,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019603.0,1601019603.0,1601019608.0,5.0,,14.0,246.0,5.0,175.0,6.0
individuals_ID0000019,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019618.0,1601019618.0,1601019628.0,5.0,,13.0,262.0,10.0,168.0,5.0
individuals_ID0000014,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019603.0,1601019603.0,1601019608.0,5.0,,14.0,246.0,5.0,176.0,6.0
individuals_ID0000003,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019618.0,1601019618.0,1601019628.0,5.0,,14.0,261.0,10.0,172.0,5.0
individuals_ID0000013,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019608.0,1601019608.0,1601019613.0,5.0,,13.0,252.0,5.0,174.0,5.0
individuals_ID0000008,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019618.0,1601019618.0,1601019628.0,5.0,,14.0,261.0,10.0,171.0,5.0
individuals_ID0000001,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019608.0,1601019608.0,1601019613.0,5.0,,13.0,252.0,5.0,175.0,5.0
individuals_ID0000004,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019583.0,1601019583.0,1601019588.0,5.0,,13.0,227.0,5.0,162.0,6.0
individuals_ID0000002,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019623.0,1601019623.0,1601019628.0,5.0,,14.0,266.0,5.0,173.0,5.0
individuals_ID0000005,compute,1601019338.0,,,1601019343.0,1601019355.0,1601019618.0,1601019618.0,1601019628.0,5.0,,12.0,263.0,10.0,171.0,4.0
individuals_ID0000016,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019628.0,1601019628.0,1601019633.0,5.0,,14.0,271.0,5.0,177.0,4.0
individuals_ID0000006,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019608.0,1601019608.0,1601019613.0,5.0,,13.0,252.0,5.0,174.0,5.0
individuals_ID0000015,compute,1601019338.0,,,1601019343.0,1601019355.0,1601019593.0,1601019593.0,1601019598.0,5.0,,12.0,238.0,5.0,157.0,5.0
individuals_ID0000007,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019508.0,1601019508.0,1601019513.0,5.0,,13.0,152.0,5.0,100.0,5.0
individuals_ID0000018,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019618.0,1601019618.0,1601019628.0,5.0,,13.0,262.0,10.0,168.0,5.0
individuals_ID0000022,compute,1601019338.0,,,1601019343.0,1601019357.0,1601019603.0,1601019603.0,1601019608.0,5.0,,14.0,246.0,5.0,174.0,6.0
individuals_ID0000017,compute,1601019338.0,,,1601019343.0,1601019356.0,1601019618.0,1601019618.0,1601019628.0,5.0,,13.0,262.0,10.0,171.0,4.0
individuals_merge_ID0000011,compute,1601019628.0,,,1601019633.0,1601019634.0,1601019678.0,1601019678.0,1601019683.0,5.0,,1.0,44.0,5.0,8.0,4.0
individuals_merge_ID0000023,compute,1601019633.0,,,1601019638.0,1601019638.0,1601019688.0,1601019688.0,1601019693.0,5.0,,0.0,50.0,5.0,7.0,4.0
mutation_overlap_ID0000027,compute,1601019683.0,,,1601019688.0,1601019709.0,1601019729.0,1601019729.0,1601019734.0,5.0,,21.0,20.0,5.0,4.0,5.0
mutation_overlap_ID0000025,compute,1601019683.0,,,1601019688.0,1601019709.0,1601019729.0,1601019729.0,1601019734.0,5.0,,21.0,20.0,5.0,5.0,5.0
mutation_overlap_ID0000037,compute,1601019683.0,,,1601019688.0,1601019710.0,1601019749.0,1601019749.0,1601019754.0,5.0,,22.0,39.0,5.0,6.0,6.0
mutation_overlap_ID0000035,compute,1601019683.0,,,1601019688.0,1601019710.0,1601019734.0,1601019734.0,1601019739.0,5.0,,22.0,24.0,5.0,5.0,5.0
frequency_ID0000028,compute,1601019683.0,,,1601019688.0,1601019710.0,1601019819.0,1601019819.0,1601019824.0,5.0,,22.0,109.0,5.0,6.0,6.0
mutation_overlap_ID0000029,compute,1601019683.0,,,1601019688.0,1601019709.0,1601019729.0,1601019729.0,1601019734.0,5.0,,21.0,20.0,5.0,4.0,5.0
frequency_ID0000034,compute,1601019683.0,,,1601019688.0,1601019709.0,1601019849.0,1601019849.0,1601019854.0,5.0,,21.0,140.0,5.0,5.0,5.0
frequency_ID0000026,compute,1601019683.0,,,1601019688.0,1601019709.0,1601019864.0,1601019864.0,1601019869.0,5.0,,21.0,155.0,5.0,5.0,5.0
frequency_ID0000038,compute,1601019683.0,,,1601019688.0,1601019710.0,1601019824.0,1601019824.0,1601019829.0,5.0,,22.0,114.0,5.0,5.0,6.0
mutation_overlap_ID0000033,compute,1601019683.0,,,1601019688.0,1601019709.0,1601019729.0,1601019729.0,1601019734.0,5.0,,21.0,20.0,5.0,5.0,5.0
frequency_ID0000036,compute,1601019683.0,,,1601019688.0,1601019706.0,1601019859.0,1601019859.0,1601019864.0,5.0,,18.0,153.0,5.0,5.0,4.0
mutation_overlap_ID0000031,compute,1601019683.0,,,1601019688.0,1601019688.0,1601019709.0,1601019709.0,1601019714.0,5.0,,0.0,21.0,5.0,5.0,4.0
frequency_ID0000030,compute,1601019683.0,,,1601019688.0,1601019689.0,1601019814.0,1601019814.0,1601019819.0,5.0,,1.0,125.0,5.0,4.0,5.0
frequency_ID0000032,compute,1601019683.0,,,1601019688.0,1601019710.0,1601019859.0,1601019859.0,1601019864.0,5.0,,22.0,149.0,5.0,4.0,5.0
mutation_overlap_ID0000047,compute,1601019693.0,,,1601019699.0,1601019735.0,1601019759.0,1601019759.0,1601019764.0,6.0,,36.0,24.0,5.0,6.0,5.0
mutation_overlap_ID0000045,compute,1601019693.0,,,1601019699.0,1601019735.0,1601019759.0,1601019759.0,1601019764.0,6.0,,36.0,24.0,5.0,5.0,5.0
mutation_overlap_ID0000049,compute,1601019693.0,,,1601019699.0,1601019731.0,1601019754.0,1601019754.0,1601019759.0,6.0,,32.0,23.0,5.0,6.0,6.0
mutation_overlap_ID0000039,compute,1601019693.0,,,1601019699.0,1601019729.0,1601019749.0,1601019749.0,1601019754.0,6.0,,30.0,20.0,5.0,4.0,5.0
mutation_overlap_ID0000051,compute,1601019693.0,,,1601019699.0,1601019728.0,1601019769.0,1601019769.0,1601019774.0,6.0,,29.0,41.0,5.0,5.0,5.0
frequency_ID0000044,compute,1601019693.0,,,1601019698.0,1601019728.0,1601019849.0,1601019849.0,1601019854.0,5.0,,30.0,121.0,5.0,4.0,6.0
frequency_ID0000042,compute,1601019693.0,,,1601019698.0,1601019727.0,1601019879.0,1601019879.0,1601019884.0,5.0,,29.0,152.0,5.0,5.0,4.0
frequency_ID0000048,compute,1601019693.0,,,1601019698.0,1601019711.0,1601019859.0,1601019859.0,1601019864.0,5.0,,13.0,148.0,5.0,4.0,5.0
mutation_overlap_ID0000041,compute,1601019693.0,,,1601019698.0,1601019711.0,1601019734.0,1601019734.0,1601019739.0,5.0,,13.0,23.0,5.0,6.0,6.0
frequency_ID0000046,compute,1601019693.0,,,1601019698.0,1601019710.0,1601019854.0,1601019854.0,1601019859.0,5.0,,12.0,144.0,5.0,6.0,5.0
frequency_ID0000052,compute,1601019693.0,,,1601019698.0,1601019709.0,1601019869.0,1601019869.0,1601019874.0,5.0,,11.0,160.0,5.0,4.0,5.0
frequency_ID0000040,compute,1601019693.0,,,1601019698.0,1601019710.0,1601019859.0,1601019859.0,1601019864.0,5.0,,12.0,149.0,5.0,5.0,5.0
frequency_ID0000050,compute,1601019693.0,,,1601019698.0,1601019710.0,1601019864.0,1601019864.0,1601019869.0,5.0,,12.0,154.0,5.0,5.0,4.0
mutation_overlap_ID0000043,compute,1601019693.0,,,1601019698.0,1601019711.0,1601019734.0,1601019734.0,1601019739.0,5.0,,13.0,23.0,5.0,5.0,5.0
stage_out_local_condorpool_2_2,transfer,1601019869.0,,,1601019874.0,1601019874.0,1601019889.0,1601019889.0,1601019894.0,5.0,,0.0,15.0,5.0,,11.0
stage_out_local_condorpool_2_1,transfer,1601019874.0,,,1601019879.0,1601019880.0,1601019894.0,1601019894.0,1601019899.0,5.0,,1.0,14.0,5.0,,11.0
stage_out_local_condorpool_2_0,transfer,1601019884.0,,,1601019889.0,1601019889.0,1601019904.0,1601019904.0,1601019909.0,5.0,,0.0,15.0,5.0,,13.0
cleanup_1000genome-20200925T032904Z_0_condorpool,auxiliary,1601019909.0,,,1601019914.0,1601019914.0,1601019919.0,1601019919.0,1601019924.0,5.0,,0.0,5.0,5.0,,
