,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200925T032904Z_0_condorpool,auxiliary,1601018413.0,,,1601018417.0,1601018418.0,1601018422.0,1601018422.0,1601018427.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1601018427.0,,,1601018432.0,1601018662.0,1601018723.0,1601018723.0,1601018728.0,5.0,,230.0,61.0,5.0,48.0,6.0
sifting_ID0000012,compute,1601018427.0,,,1601018432.0,1601018659.0,1601018708.0,1601018708.0,1601018713.0,5.0,,227.0,49.0,5.0,33.0,4.0
individuals_ID0000021,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018703.0,1601018703.0,1601018708.0,5.0,,11.0,260.0,5.0,166.0,4.0
individuals_ID0000020,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018688.0,1601018688.0,1601018693.0,5.0,,11.0,245.0,5.0,174.0,6.0
individuals_ID0000009,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018713.0,1601018713.0,1601018718.0,5.0,,11.0,270.0,5.0,169.0,5.0
individuals_ID0000019,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018688.0,1601018688.0,1601018693.0,5.0,,11.0,245.0,5.0,174.0,6.0
individuals_ID0000008,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018703.0,1601018703.0,1601018708.0,5.0,,11.0,260.0,5.0,170.0,5.0
individuals_ID0000014,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018703.0,1601018703.0,1601018708.0,5.0,,11.0,260.0,5.0,173.0,4.0
individuals_ID0000003,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018698.0,1601018698.0,1601018703.0,5.0,,11.0,255.0,5.0,175.0,5.0
individuals_ID0000013,compute,1601018427.0,,,1601018432.0,1601018442.0,1601018693.0,1601018693.0,1601018698.0,5.0,,10.0,251.0,5.0,168.0,5.0
individuals_ID0000010,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018718.0,1601018718.0,1601018723.0,5.0,,11.0,275.0,5.0,169.0,5.0
individuals_ID0000001,compute,1601018427.0,,,1601018432.0,1601018442.0,1601018718.0,1601018718.0,1601018723.0,5.0,,10.0,276.0,5.0,173.0,5.0
individuals_ID0000002,compute,1601018427.0,,,1601018432.0,1601018441.0,1601018708.0,1601018708.0,1601018713.0,5.0,,9.0,267.0,5.0,174.0,4.0
individuals_ID0000004,compute,1601018427.0,,,1601018432.0,1601018443.0,1601018663.0,1601018663.0,1601018668.0,5.0,,11.0,220.0,5.0,157.0,6.0
individuals_ID0000005,compute,1601018427.0,,,1601018432.0,1601018441.0,1601018698.0,1601018698.0,1601018703.0,5.0,,9.0,257.0,5.0,168.0,4.0
