,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599042515.0,,,1599042520.0,1599042520.0,1599042525.0,1599042525.0,1599042530.0,5.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1599042530.0,,,1599042549.0,1599042891.0,1599042960.0,1599042960.0,1599042965.0,19.0,,342.0,69.0,5.0,,
sifting_ID0000012,compute,1599042530.0,,,1599042549.0,1599042872.0,1599042945.0,1599042945.0,1599042950.0,19.0,,323.0,73.0,5.0,,
individuals_ID0000021,compute,1599042530.0,,,1599042549.0,1599042560.0,1599042940.0,1599042940.0,1599042945.0,19.0,,11.0,380.0,5.0,,
individuals_ID0000010,compute,1599042530.0,,,1599042549.0,1599042560.0,1599043010.0,1599043010.0,1599043020.0,19.0,,11.0,450.0,10.0,,
individuals_ID0000020,compute,1599042530.0,,,1599042549.0,1599042560.0,1599043036.0,1599043036.0,1599043041.0,19.0,,11.0,476.0,5.0,,
individuals_ID0000009,compute,1599042530.0,,,1599042548.0,1599042558.0,1599042990.0,1599042990.0,1599042995.0,18.0,,10.0,432.0,5.0,,
individuals_ID0000019,compute,1599042530.0,,,1599042548.0,1599042560.0,1599043010.0,1599043010.0,1599043020.0,18.0,,12.0,450.0,10.0,,
individuals_ID0000014,compute,1599042530.0,,,1599042541.0,1599042558.0,1599042985.0,1599042985.0,1599042990.0,11.0,,17.0,427.0,5.0,,
individuals_ID0000003,compute,1599042530.0,,,1599042540.0,1599042559.0,1599043010.0,1599043010.0,1599043020.0,10.0,,19.0,451.0,10.0,,
individuals_ID0000013,compute,1599042530.0,,,1599042540.0,1599042559.0,1599043005.0,1599043005.0,1599043010.0,10.0,,19.0,446.0,5.0,,
individuals_ID0000008,compute,1599042530.0,,,1599042548.0,1599042558.0,1599042990.0,1599042990.0,1599042995.0,18.0,,10.0,432.0,5.0,,
individuals_ID0000001,compute,1599042530.0,,,1599042539.0,1599042558.0,1599043010.0,1599043010.0,1599043020.0,9.0,,19.0,452.0,10.0,,
individuals_ID0000004,compute,1599042530.0,,,1599042535.0,1599042556.0,1599042935.0,1599042935.0,1599042940.0,5.0,,21.0,379.0,5.0,,
individuals_ID0000002,compute,1599042530.0,,,1599042540.0,1599042558.0,1599042874.0,1599042874.0,1599042880.0,10.0,,18.0,316.0,6.0,,
individuals_ID0000005,compute,1599042530.0,,,1599042536.0,1599042558.0,1599043010.0,1599043010.0,1599043020.0,6.0,,22.0,452.0,10.0,,
individuals_ID0000016,compute,1599042530.0,,,1599042536.0,1599042556.0,1599043005.0,1599043005.0,1599043015.0,6.0,,20.0,449.0,10.0,,
individuals_ID0000006,compute,1599042530.0,,,1599042537.0,1599042558.0,1599042995.0,1599042995.0,1599043000.0,7.0,,21.0,437.0,5.0,,
individuals_ID0000015,compute,1599042530.0,,,1599042535.0,1599042559.0,1599043010.0,1599043010.0,1599043020.0,5.0,,24.0,451.0,10.0,,
individuals_ID0000007,compute,1599042530.0,,,1599042538.0,1599042555.0,1599043010.0,1599043010.0,1599043020.0,8.0,,17.0,455.0,10.0,,
