,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200925T032904Z_0_condorpool,auxiliary,1601022631.0,,,1601022635.0,1601022636.0,1601022640.0,1601022640.0,1601022645.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1601022645.0,,,1601022651.0,1601022877.0,1601022926.0,1601022926.0,1601022931.0,6.0,,226.0,49.0,5.0,38.0,5.0
sifting_ID0000012,compute,1601022645.0,,,1601022651.0,1601022830.0,1601022881.0,1601022881.0,1601022886.0,6.0,,179.0,51.0,5.0,35.0,5.0
individuals_ID0000021,compute,1601022645.0,,,1601022651.0,1601022663.0,1601022916.0,1601022916.0,1601022921.0,6.0,,12.0,253.0,5.0,172.0,5.0
individuals_ID0000020,compute,1601022645.0,,,1601022651.0,1601022663.0,1601022921.0,1601022921.0,1601022931.0,6.0,,12.0,258.0,10.0,173.0,5.0
individuals_ID0000009,compute,1601022645.0,,,1601022651.0,1601022662.0,1601022921.0,1601022921.0,1601022931.0,6.0,,11.0,259.0,10.0,169.0,5.0
individuals_ID0000019,compute,1601022645.0,,,1601022650.0,1601022660.0,1601022926.0,1601022926.0,1601022931.0,5.0,,10.0,266.0,5.0,169.0,4.0
individuals_ID0000008,compute,1601022645.0,,,1601022650.0,1601022662.0,1601022911.0,1601022911.0,1601022916.0,5.0,,12.0,249.0,5.0,175.0,6.0
individuals_ID0000014,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022921.0,1601022921.0,1601022931.0,5.0,,11.0,260.0,10.0,174.0,5.0
individuals_ID0000003,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022916.0,1601022916.0,1601022921.0,5.0,,11.0,255.0,5.0,165.0,4.0
individuals_ID0000013,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022911.0,1601022911.0,1601022921.0,5.0,,11.0,250.0,10.0,165.0,5.0
individuals_ID0000010,compute,1601022645.0,,,1601022651.0,1601022662.0,1601022921.0,1601022921.0,1601022931.0,6.0,,11.0,259.0,10.0,165.0,5.0
individuals_ID0000001,compute,1601022645.0,,,1601022650.0,1601022662.0,1601022921.0,1601022921.0,1601022931.0,5.0,,12.0,259.0,10.0,174.0,5.0
individuals_ID0000002,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022911.0,1601022911.0,1601022916.0,5.0,,11.0,250.0,5.0,176.0,6.0
individuals_ID0000004,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022916.0,1601022916.0,1601022921.0,5.0,,11.0,255.0,5.0,178.0,6.0
individuals_ID0000005,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022926.0,1601022926.0,1601022931.0,5.0,,11.0,265.0,5.0,171.0,5.0
individuals_ID0000016,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022831.0,1601022831.0,1601022836.0,5.0,,11.0,170.0,5.0,108.0,5.0
individuals_ID0000015,compute,1601022645.0,,,1601022650.0,1601022659.0,1601022921.0,1601022921.0,1601022931.0,5.0,,9.0,262.0,10.0,167.0,5.0
individuals_ID0000017,compute,1601022645.0,,,1601022650.0,1601022660.0,1601022926.0,1601022926.0,1601022931.0,5.0,,10.0,266.0,5.0,169.0,4.0
individuals_ID0000007,compute,1601022645.0,,,1601022650.0,1601022660.0,1601022916.0,1601022916.0,1601022921.0,5.0,,10.0,256.0,5.0,168.0,5.0
individuals_ID0000018,compute,1601022645.0,,,1601022650.0,1601022661.0,1601022911.0,1601022911.0,1601022916.0,5.0,,11.0,250.0,5.0,176.0,6.0
individuals_ID0000022,compute,1601022645.0,,,1601022650.0,1601022660.0,1601022921.0,1601022921.0,1601022931.0,5.0,,10.0,261.0,10.0,164.0,4.0
