,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599031342.0,,,1599031348.0,1599031358.0,1599031363.0,1599031363.0,1599031368.0,6.0,,10.0,5.0,5.0,,
sifting_ID0000024,compute,1599031368.0,,,1599031387.0,1599031613.0,1599031672.0,1599031672.0,1599031677.0,19.0,,226.0,59.0,5.0,40.0,4.0
sifting_ID0000012,compute,1599031368.0,,,1599031387.0,1599031600.0,1599031644.0,1599031644.0,1599031650.0,19.0,,213.0,44.0,6.0,26.0,5.0
individuals_ID0000021,compute,1599031368.0,,,1599031387.0,1599031397.0,1599031650.0,1599031650.0,1599031656.0,19.0,,10.0,253.0,6.0,161.0,5.0
individuals_ID0000020,compute,1599031368.0,,,1599031386.0,1599031397.0,1599031650.0,1599031650.0,1599031656.0,18.0,,11.0,253.0,6.0,158.0,4.0
individuals_ID0000009,compute,1599031368.0,,,1599031386.0,1599031396.0,1599031644.0,1599031644.0,1599031656.0,18.0,,10.0,248.0,12.0,159.0,6.0
individuals_ID0000019,compute,1599031368.0,,,1599031385.0,1599031396.0,1599031632.0,1599031632.0,1599031644.0,17.0,,11.0,236.0,12.0,155.0,4.0
individuals_ID0000008,compute,1599031368.0,,,1599031385.0,1599031395.0,1599031639.0,1599031639.0,1599031644.0,17.0,,10.0,244.0,5.0,159.0,6.0
individuals_ID0000014,compute,1599031368.0,,,1599031378.0,1599031393.0,1599031645.0,1599031645.0,1599031656.0,10.0,,15.0,252.0,11.0,162.0,5.0
individuals_ID0000003,compute,1599031368.0,,,1599031378.0,1599031395.0,1599031644.0,1599031644.0,1599031656.0,10.0,,17.0,249.0,12.0,164.0,4.0
individuals_ID0000013,compute,1599031368.0,,,1599031378.0,1599031393.0,1599031650.0,1599031650.0,1599031656.0,10.0,,15.0,257.0,6.0,162.0,4.0
individuals_ID0000010,compute,1599031368.0,,,1599031386.0,1599031397.0,1599031645.0,1599031645.0,1599031656.0,18.0,,11.0,248.0,11.0,162.0,5.0
individuals_ID0000001,compute,1599031368.0,,,1599031378.0,1599031393.0,1599031632.0,1599031632.0,1599031644.0,10.0,,15.0,239.0,12.0,159.0,4.0
