,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200925T032904Z_0_condorpool,auxiliary,1601007262.0,,,1601007266.0,1601007267.0,1601007271.0,1601007271.0,1601007276.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1601007276.0,,,1601007281.0,1601007499.0,1601007541.0,1601007541.0,1601007546.0,5.0,,218.0,42.0,5.0,28.0,5.0
sifting_ID0000012,compute,1601007276.0,,,1601007281.0,1601007440.0,1601007501.0,1601007501.0,1601007506.0,5.0,,159.0,61.0,5.0,48.0,6.0
individuals_ID0000021,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007546.0,1601007546.0,1601007551.0,5.0,,10.0,255.0,5.0,176.0,5.0
individuals_ID0000010,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007556.0,1601007556.0,1601007567.0,5.0,,10.0,265.0,11.0,171.0,5.0
individuals_ID0000020,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007562.0,1601007562.0,1601007572.0,5.0,,10.0,271.0,10.0,175.0,5.0
individuals_ID0000009,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007541.0,1601007541.0,1601007546.0,5.0,,10.0,250.0,5.0,176.0,6.0
individuals_ID0000019,compute,1601007276.0,,,1601007281.0,1601007290.0,1601007536.0,1601007536.0,1601007541.0,5.0,,9.0,246.0,5.0,171.0,5.0
individuals_ID0000014,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007556.0,1601007556.0,1601007567.0,5.0,,10.0,265.0,11.0,173.0,8.0
individuals_ID0000003,compute,1601007276.0,,,1601007281.0,1601007290.0,1601007441.0,1601007441.0,1601007446.0,5.0,,9.0,151.0,5.0,97.0,6.0
individuals_ID0000013,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007557.0,1601007557.0,1601007567.0,5.0,,10.0,266.0,10.0,175.0,7.0
individuals_ID0000008,compute,1601007276.0,,,1601007281.0,1601007290.0,1601007556.0,1601007556.0,1601007567.0,5.0,,9.0,266.0,11.0,175.0,5.0
individuals_ID0000001,compute,1601007276.0,,,1601007281.0,1601007290.0,1601007556.0,1601007556.0,1601007567.0,5.0,,9.0,266.0,11.0,176.0,4.0
individuals_ID0000004,compute,1601007276.0,,,1601007281.0,1601007291.0,1601007541.0,1601007541.0,1601007546.0,5.0,,10.0,250.0,5.0,176.0,6.0
individuals_ID0000002,compute,1601007276.0,,,1601007281.0,1601007289.0,1601007556.0,1601007556.0,1601007567.0,5.0,,8.0,267.0,11.0,172.0,9.0
individuals_ID0000005,compute,1601007276.0,,,1601007281.0,1601007289.0,1601007556.0,1601007556.0,1601007567.0,5.0,,8.0,267.0,11.0,169.0,14.0
