,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200615T062813Z_0_condorpool,auxiliary,1592202533.0,,,1592202537.0,1592202541.0,1592202567.0,1592202567.0,1592202572.0,4.0,,4.0,26.0,5.0,,
sifting_ID0000024,compute,1592202572.0,,,1592202655.0,1592202682.0,1592202861.0,1592202861.0,1592202866.0,83.0,,27.0,179.0,5.0,155.0,4.0
sifting_ID0000012,compute,1592202572.0,,,1592202654.0,1592202681.0,1592202846.0,1592202846.0,1592202851.0,82.0,,27.0,165.0,5.0,149.0,4.0
individuals_ID0000021,compute,1592202572.0,,,1592202652.0,1592202669.0,1592202871.0,1592202871.0,1592202881.0,80.0,,17.0,202.0,10.0,142.0,4.0
individuals_ID0000020,compute,1592202572.0,,,1592202645.0,1592202650.0,1592202881.0,1592202881.0,1592202886.0,73.0,,5.0,231.0,5.0,154.0,3.0
individuals_ID0000009,compute,1592202572.0,,,1592202645.0,1592202650.0,1592202871.0,1592202871.0,1592202881.0,73.0,,5.0,221.0,10.0,153.0,3.0
individuals_ID0000019,compute,1592202572.0,,,1592202644.0,1592202650.0,1592202881.0,1592202881.0,1592202891.0,72.0,,6.0,231.0,10.0,155.0,3.0
individuals_ID0000008,compute,1592202572.0,,,1592202643.0,1592202650.0,1592202876.0,1592202876.0,1592202886.0,71.0,,7.0,226.0,10.0,154.0,3.0
individuals_ID0000014,compute,1592202572.0,,,1592202642.0,1592202650.0,1592202866.0,1592202866.0,1592202871.0,70.0,,8.0,216.0,5.0,157.0,3.0
individuals_ID0000003,compute,1592202572.0,,,1592202636.0,1592202650.0,1592202876.0,1592202876.0,1592202886.0,64.0,,14.0,226.0,10.0,159.0,4.0
individuals_ID0000013,compute,1592202572.0,,,1592202634.0,1592202651.0,1592202871.0,1592202871.0,1592202881.0,62.0,,17.0,220.0,10.0,155.0,4.0
individuals_ID0000010,compute,1592202572.0,,,1592202647.0,1592202651.0,1592202881.0,1592202881.0,1592202891.0,75.0,,4.0,230.0,10.0,154.0,4.0
individuals_ID0000001,compute,1592202572.0,,,1592202604.0,1592202636.0,1592202861.0,1592202861.0,1592202866.0,32.0,,32.0,225.0,5.0,157.0,4.0
individuals_ID0000002,compute,1592202572.0,,,1592202615.0,1592202638.0,1592202851.0,1592202851.0,1592202856.0,43.0,,23.0,213.0,5.0,148.0,4.0
individuals_ID0000004,compute,1592202572.0,,,1592202582.0,1592202595.0,1592202680.0,1592202680.0,1592202685.0,10.0,,13.0,85.0,5.0,35.0,4.0
individuals_ID0000005,compute,1592202572.0,,,1592202592.0,1592202633.0,1592202846.0,1592202846.0,1592202851.0,20.0,,41.0,213.0,5.0,150.0,3.0
individuals_ID0000016,compute,1592202572.0,,,1592202599.0,1592202633.0,1592202851.0,1592202851.0,1592202856.0,27.0,,34.0,218.0,5.0,155.0,4.0
individuals_ID0000015,compute,1592202572.0,,,1592202590.0,1592202594.0,1592202685.0,1592202685.0,1592202690.0,18.0,,4.0,91.0,5.0,37.0,3.0
individuals_ID0000017,compute,1592202572.0,,,1592202600.0,1592202633.0,1592202825.0,1592202825.0,1592202830.0,28.0,,33.0,192.0,5.0,137.0,4.0
individuals_ID0000007,compute,1592202572.0,,,1592202601.0,1592202635.0,1592202825.0,1592202825.0,1592202835.0,29.0,,34.0,190.0,10.0,139.0,4.0
individuals_ID0000018,compute,1592202572.0,,,1592202602.0,1592202636.0,1592202835.0,1592202835.0,1592202840.0,30.0,,34.0,199.0,5.0,135.0,5.0
individuals_ID0000022,compute,1592202572.0,,,1592202602.0,1592202637.0,1592202856.0,1592202856.0,1592202861.0,30.0,,35.0,219.0,5.0,151.0,4.0
individuals_ID0000006,compute,1592202572.0,,,1592202600.0,1592202633.0,1592202820.0,1592202820.0,1592202825.0,28.0,,33.0,187.0,5.0,130.0,3.0
individuals_merge_ID0000011,compute,1592202891.0,,,1592202900.0,1592202904.0,1592202962.0,1592202962.0,1592202967.0,9.0,,4.0,58.0,5.0,6.0,3.0
individuals_merge_ID0000023,compute,1592202891.0,,,1592202896.0,1592202904.0,1592202962.0,1592202962.0,1592202967.0,5.0,,8.0,58.0,5.0,6.0,3.0
frequency_ID0000052,compute,1592202967.0,,,1592203018.0,1592203024.0,1592203183.0,1592203183.0,1592203188.0,51.0,,6.0,159.0,5.0,5.0,3.0
mutation_overlap_ID0000043,compute,1592202967.0,,,1592203021.0,1592203035.0,1592203057.0,1592203057.0,1592203062.0,54.0,,14.0,22.0,5.0,4.0,3.0
frequency_ID0000046,compute,1592202967.0,,,1592203019.0,1592203037.0,1592203217.0,1592203217.0,1592203229.0,52.0,,18.0,180.0,12.0,6.0,5.0
mutation_overlap_ID0000041,compute,1592202967.0,,,1592203021.0,1592203031.0,1592203082.0,1592203082.0,1592203087.0,54.0,,10.0,51.0,5.0,6.0,3.0
frequency_ID0000048,compute,1592202967.0,,,1592203021.0,1592203031.0,1592203188.0,1592203188.0,1592203193.0,54.0,,10.0,157.0,5.0,4.0,4.0
frequency_ID0000042,compute,1592202967.0,,,1592203022.0,1592203031.0,1592203212.0,1592203212.0,1592203217.0,55.0,,9.0,181.0,5.0,6.0,3.0
mutation_overlap_ID0000047,compute,1592202967.0,,,1592203041.0,1592203076.0,1592203097.0,1592203097.0,1592203102.0,74.0,,35.0,21.0,5.0,4.0,5.0
mutation_overlap_ID0000051,compute,1592202967.0,,,1592203039.0,1592203053.0,1592203077.0,1592203077.0,1592203082.0,72.0,,14.0,24.0,5.0,4.0,4.0
mutation_overlap_ID0000039,compute,1592202967.0,,,1592203040.0,1592203058.0,1592203082.0,1592203082.0,1592203087.0,73.0,,18.0,24.0,5.0,5.0,3.0
mutation_overlap_ID0000049,compute,1592202967.0,,,1592203041.0,1592203062.0,1592203082.0,1592203082.0,1592203087.0,74.0,,21.0,20.0,5.0,4.0,3.0
mutation_overlap_ID0000045,compute,1592202967.0,,,1592203041.0,1592203066.0,1592203092.0,1592203092.0,1592203097.0,74.0,,25.0,26.0,5.0,3.0,4.0
frequency_ID0000040,compute,1592202967.0,,,1592203017.0,1592203024.0,1592203188.0,1592203188.0,1592203193.0,50.0,,7.0,164.0,5.0,4.0,4.0
frequency_ID0000044,compute,1592202967.0,,,1592203033.0,1592203046.0,1592203193.0,1592203193.0,1592203198.0,66.0,,13.0,147.0,5.0,4.0,4.0
frequency_ID0000050,compute,1592202967.0,,,1592203017.0,1592203031.0,1592203198.0,1592203198.0,1592203203.0,50.0,,14.0,167.0,5.0,6.0,3.0
frequency_ID0000026,compute,1592202967.0,,,1592202987.0,1592203004.0,1592203147.0,1592203147.0,1592203153.0,20.0,,17.0,143.0,6.0,4.0,3.0
mutation_overlap_ID0000037,compute,1592202967.0,,,1592203011.0,1592203023.0,1592203052.0,1592203052.0,1592203057.0,44.0,,12.0,29.0,5.0,4.0,3.0
frequency_ID0000030,compute,1592202967.0,,,1592202973.0,1592202978.0,1592203132.0,1592203132.0,1592203137.0,6.0,,5.0,154.0,5.0,4.0,4.0
mutation_overlap_ID0000031,compute,1592202967.0,,,1592202976.0,1592202979.0,1592203012.0,1592203012.0,1592203023.0,9.0,,3.0,33.0,11.0,4.0,4.0
frequency_ID0000036,compute,1592202967.0,,,1592202984.0,1592203004.0,1592203153.0,1592203153.0,1592203158.0,17.0,,20.0,149.0,5.0,4.0,4.0
mutation_overlap_ID0000025,compute,1592202967.0,,,1592203017.0,1592203023.0,1592203062.0,1592203062.0,1592203067.0,50.0,,6.0,39.0,5.0,6.0,3.0
frequency_ID0000038,compute,1592202967.0,,,1592202989.0,1592203004.0,1592203158.0,1592203158.0,1592203163.0,22.0,,15.0,154.0,5.0,3.0,4.0
