,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599005364.0,,,1599005368.0,1599005369.0,1599005373.0,1599005373.0,1599005378.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1599005378.0,,,1599005434.0,1599005550.0,1599005607.0,1599005607.0,1599005612.0,56.0,,116.0,57.0,5.0,45.0,4.0
sifting_ID0000012,compute,1599005378.0,,,1599005430.0,1599005520.0,1599005587.0,1599005587.0,1599005592.0,52.0,,90.0,67.0,5.0,55.0,4.0
individuals_ID0000021,compute,1599005378.0,,,1599005429.0,1599005439.0,1599005632.0,1599005632.0,1599005637.0,51.0,,10.0,193.0,5.0,116.0,4.0
individuals_ID0000020,compute,1599005378.0,,,1599005419.0,1599005438.0,1599005632.0,1599005632.0,1599005637.0,41.0,,19.0,194.0,5.0,121.0,4.0
individuals_ID0000009,compute,1599005378.0,,,1599005418.0,1599005438.0,1599005637.0,1599005637.0,1599005643.0,40.0,,20.0,199.0,6.0,124.0,6.0
individuals_ID0000019,compute,1599005378.0,,,1599005409.0,1599005416.0,1599005622.0,1599005622.0,1599005627.0,31.0,,7.0,206.0,5.0,135.0,4.0
individuals_ID0000008,compute,1599005378.0,,,1599005407.0,1599005416.0,1599005632.0,1599005632.0,1599005637.0,29.0,,9.0,216.0,5.0,142.0,4.0
individuals_ID0000014,compute,1599005378.0,,,1599005398.0,1599005416.0,1599005617.0,1599005617.0,1599005622.0,20.0,,18.0,201.0,5.0,139.0,4.0
individuals_ID0000003,compute,1599005378.0,,,1599005397.0,1599005415.0,1599005607.0,1599005607.0,1599005612.0,19.0,,18.0,192.0,5.0,121.0,4.0
individuals_ID0000013,compute,1599005378.0,,,1599005397.0,1599005415.0,1599005622.0,1599005622.0,1599005627.0,19.0,,18.0,207.0,5.0,135.0,4.0
individuals_ID0000010,compute,1599005378.0,,,1599005420.0,1599005438.0,1599005627.0,1599005627.0,1599005632.0,42.0,,18.0,189.0,5.0,116.0,4.0
individuals_ID0000001,compute,1599005378.0,,,1599005389.0,1599005415.0,1599005617.0,1599005617.0,1599005622.0,11.0,,26.0,202.0,5.0,137.0,4.0
individuals_ID0000002,compute,1599005378.0,,,1599005395.0,1599005415.0,1599005632.0,1599005632.0,1599005637.0,17.0,,20.0,217.0,5.0,141.0,4.0
