,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599007781.0,,,1599007785.0,1599007787.0,1599007790.0,1599007790.0,1599007795.0,4.0,,2.0,3.0,5.0,,
sifting_ID0000024,compute,1599007795.0,,,1599007852.0,1599007962.0,1599008040.0,1599008040.0,1599008046.0,57.0,,110.0,78.0,6.0,58.0,4.0
sifting_ID0000012,compute,1599007795.0,,,1599007849.0,1599007933.0,1599008004.0,1599008004.0,1599008009.0,54.0,,84.0,71.0,5.0,59.0,4.0
individuals_ID0000021,compute,1599007795.0,,,1599007840.0,1599007855.0,1599008040.0,1599008040.0,1599008046.0,45.0,,15.0,185.0,6.0,116.0,4.0
individuals_ID0000020,compute,1599007795.0,,,1599007829.0,1599007856.0,1599008040.0,1599008040.0,1599008046.0,34.0,,27.0,184.0,6.0,116.0,4.0
individuals_ID0000009,compute,1599007795.0,,,1599007827.0,1599007830.0,1599008035.0,1599008035.0,1599008040.0,32.0,,3.0,205.0,5.0,132.0,4.0
individuals_ID0000019,compute,1599007795.0,,,1599007826.0,1599007830.0,1599008046.0,1599008046.0,1599008051.0,31.0,,4.0,216.0,5.0,138.0,4.0
individuals_ID0000008,compute,1599007795.0,,,1599007825.0,1599007830.0,1599008035.0,1599008035.0,1599008040.0,30.0,,5.0,205.0,5.0,132.0,4.0
individuals_ID0000014,compute,1599007795.0,,,1599007823.0,1599007830.0,1599008051.0,1599008051.0,1599008056.0,28.0,,7.0,221.0,5.0,138.0,4.0
individuals_ID0000003,compute,1599007795.0,,,1599007815.0,1599007830.0,1599008051.0,1599008051.0,1599008056.0,20.0,,15.0,221.0,5.0,139.0,4.0
individuals_ID0000013,compute,1599007795.0,,,1599007815.0,1599007828.0,1599008029.0,1599008029.0,1599008035.0,20.0,,13.0,201.0,6.0,129.0,4.0
individuals_ID0000010,compute,1599007795.0,,,1599007837.0,1599007856.0,1599008056.0,1599008056.0,1599008063.0,42.0,,19.0,200.0,7.0,121.0,4.0
individuals_ID0000001,compute,1599007795.0,,,1599007813.0,1599007830.0,1599008029.0,1599008029.0,1599008035.0,18.0,,17.0,199.0,6.0,133.0,4.0
individuals_ID0000002,compute,1599007795.0,,,1599007815.0,1599007828.0,1599008040.0,1599008040.0,1599008046.0,20.0,,13.0,212.0,6.0,138.0,4.0
individuals_ID0000004,compute,1599007795.0,,,1599007800.0,1599007803.0,1599007964.0,1599007964.0,1599007969.0,5.0,,3.0,161.0,5.0,108.0,4.0
individuals_ID0000005,compute,1599007795.0,,,1599007800.0,1599007805.0,1599007974.0,1599007974.0,1599007979.0,5.0,,5.0,169.0,5.0,117.0,4.0
individuals_ID0000016,compute,1599007795.0,,,1599007800.0,1599007803.0,1599007969.0,1599007969.0,1599007974.0,5.0,,3.0,166.0,5.0,111.0,5.0
