,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599041309.0,,,1599041314.0,1599041314.0,1599041319.0,1599041319.0,1599041324.0,5.0,,0.0,5.0,5.0,,
sifting_ID0000024,compute,1599041324.0,,,1599041353.0,1599041645.0,1599041681.0,1599041681.0,1599041686.0,29.0,,292.0,36.0,5.0,,
sifting_ID0000012,compute,1599041324.0,,,1599041353.0,1599041637.0,1599041691.0,1599041691.0,1599041696.0,29.0,,284.0,54.0,5.0,,
individuals_ID0000021,compute,1599041324.0,,,1599041353.0,1599041364.0,1599041788.0,1599041788.0,1599041798.0,29.0,,11.0,424.0,10.0,,
individuals_ID0000020,compute,1599041324.0,,,1599041346.0,1599041362.0,1599041773.0,1599041773.0,1599041778.0,22.0,,16.0,411.0,5.0,,
individuals_ID0000009,compute,1599041324.0,,,1599041343.0,1599041363.0,1599041788.0,1599041788.0,1599041798.0,19.0,,20.0,425.0,10.0,,
individuals_ID0000019,compute,1599041324.0,,,1599041343.0,1599041362.0,1599041778.0,1599041778.0,1599041783.0,19.0,,19.0,416.0,5.0,,
individuals_ID0000008,compute,1599041324.0,,,1599041343.0,1599041362.0,1599041681.0,1599041681.0,1599041686.0,19.0,,19.0,319.0,5.0,,
individuals_ID0000014,compute,1599041324.0,,,1599041343.0,1599041363.0,1599041783.0,1599041783.0,1599041788.0,19.0,,20.0,420.0,5.0,,
individuals_ID0000003,compute,1599041324.0,,,1599041343.0,1599041362.0,1599041788.0,1599041788.0,1599041798.0,19.0,,19.0,426.0,10.0,,
individuals_ID0000013,compute,1599041324.0,,,1599041342.0,1599041362.0,1599041646.0,1599041646.0,1599041651.0,18.0,,20.0,284.0,5.0,,
individuals_ID0000010,compute,1599041324.0,,,1599041352.0,1599041364.0,1599041783.0,1599041783.0,1599041788.0,28.0,,12.0,419.0,5.0,,
individuals_ID0000001,compute,1599041324.0,,,1599041341.0,1599041362.0,1599041783.0,1599041783.0,1599041788.0,17.0,,21.0,421.0,5.0,,
individuals_ID0000002,compute,1599041324.0,,,1599041342.0,1599041359.0,1599041788.0,1599041788.0,1599041798.0,18.0,,17.0,429.0,10.0,,
individuals_ID0000004,compute,1599041324.0,,,1599041329.0,1599041335.0,1599041788.0,1599041788.0,1599041798.0,5.0,,6.0,453.0,10.0,,
individuals_ID0000005,compute,1599041324.0,,,1599041332.0,1599041336.0,1599041706.0,1599041706.0,1599041712.0,8.0,,4.0,370.0,6.0,,
individuals_ID0000016,compute,1599041324.0,,,1599041332.0,1599041336.0,1599041656.0,1599041656.0,1599041661.0,8.0,,4.0,320.0,5.0,,
individuals_ID0000015,compute,1599041324.0,,,1599041329.0,1599041335.0,1599041706.0,1599041706.0,1599041712.0,5.0,,6.0,371.0,6.0,,
individuals_ID0000017,compute,1599041324.0,,,1599041333.0,1599041335.0,1599041640.0,1599041640.0,1599041646.0,9.0,,2.0,305.0,6.0,,
individuals_ID0000007,compute,1599041324.0,,,1599041333.0,1599041336.0,1599041768.0,1599041768.0,1599041773.0,9.0,,3.0,432.0,5.0,,
individuals_ID0000018,compute,1599041324.0,,,1599041334.0,1599041336.0,1599041773.0,1599041773.0,1599041778.0,10.0,,2.0,437.0,5.0,,
individuals_ID0000022,compute,1599041324.0,,,1599041340.0,1599041359.0,1599041778.0,1599041778.0,1599041783.0,16.0,,19.0,419.0,5.0,,
individuals_ID0000006,compute,1599041324.0,,,1599041332.0,1599041336.0,1599041691.0,1599041691.0,1599041696.0,8.0,,4.0,355.0,5.0,,
individuals_merge_ID0000011,compute,1599041798.0,,,1599041804.0,1599041805.0,1599042096.0,1599042096.0,1599042101.0,6.0,,1.0,291.0,5.0,,
individuals_merge_ID0000023,compute,1599041798.0,,,1599041804.0,1599041804.0,1599042096.0,1599042096.0,1599042101.0,6.0,,0.0,292.0,5.0,,
frequency_ID0000052,compute,1599042101.0,,,1599042120.0,1599042132.0,1599042303.0,1599042303.0,1599042308.0,19.0,,12.0,171.0,5.0,,
mutation_overlap_ID0000043,compute,1599042101.0,,,1599042121.0,1599042131.0,1599042157.0,1599042157.0,1599042162.0,20.0,,10.0,26.0,5.0,,
frequency_ID0000046,compute,1599042101.0,,,1599042121.0,1599042132.0,1599042421.0,1599042421.0,1599042426.0,20.0,,11.0,289.0,5.0,,
mutation_overlap_ID0000041,compute,1599042101.0,,,1599042121.0,1599042132.0,1599042152.0,1599042152.0,1599042157.0,20.0,,11.0,20.0,5.0,,
frequency_ID0000048,compute,1599042101.0,,,1599042121.0,1599042132.0,1599042421.0,1599042421.0,1599042426.0,20.0,,11.0,289.0,5.0,,
frequency_ID0000042,compute,1599042101.0,,,1599042121.0,1599042149.0,1599042452.0,1599042452.0,1599042457.0,20.0,,28.0,303.0,5.0,,
mutation_overlap_ID0000047,compute,1599042101.0,,,1599042122.0,1599042155.0,1599042178.0,1599042178.0,1599042183.0,21.0,,33.0,23.0,5.0,,
mutation_overlap_ID0000051,compute,1599042101.0,,,1599042122.0,1599042149.0,1599042436.0,1599042436.0,1599042441.0,21.0,,27.0,287.0,5.0,,
mutation_overlap_ID0000039,compute,1599042101.0,,,1599042122.0,1599042149.0,1599042167.0,1599042167.0,1599042172.0,21.0,,27.0,18.0,5.0,,
mutation_overlap_ID0000049,compute,1599042101.0,,,1599042122.0,1599042149.0,1599042167.0,1599042167.0,1599042172.0,21.0,,27.0,18.0,5.0,,
mutation_overlap_ID0000045,compute,1599042101.0,,,1599042122.0,1599042150.0,1599042172.0,1599042172.0,1599042178.0,21.0,,28.0,22.0,6.0,,
frequency_ID0000040,compute,1599042101.0,,,1599042120.0,1599042130.0,1599042416.0,1599042416.0,1599042421.0,19.0,,10.0,286.0,5.0,,
frequency_ID0000044,compute,1599042101.0,,,1599042122.0,1599042149.0,1599042441.0,1599042441.0,1599042446.0,21.0,,27.0,292.0,5.0,,
frequency_ID0000050,compute,1599042101.0,,,1599042120.0,1599042131.0,1599042416.0,1599042416.0,1599042421.0,19.0,,11.0,285.0,5.0,,
frequency_ID0000026,compute,1599042101.0,,,1599042108.0,1599042127.0,1599042298.0,1599042298.0,1599042303.0,7.0,,19.0,171.0,5.0,,
mutation_overlap_ID0000037,compute,1599042101.0,,,1599042120.0,1599042131.0,1599042416.0,1599042416.0,1599042421.0,19.0,,11.0,285.0,5.0,,
frequency_ID0000030,compute,1599042101.0,,,1599042106.0,1599042109.0,1599042393.0,1599042393.0,1599042398.0,5.0,,3.0,284.0,5.0,,
mutation_overlap_ID0000031,compute,1599042101.0,,,1599042106.0,1599042109.0,1599042132.0,1599042132.0,1599042137.0,5.0,,3.0,23.0,5.0,,
frequency_ID0000036,compute,1599042101.0,,,1599042107.0,1599042129.0,1599042416.0,1599042416.0,1599042421.0,6.0,,22.0,287.0,5.0,,
mutation_overlap_ID0000025,compute,1599042101.0,,,1599042120.0,1599042131.0,1599042147.0,1599042147.0,1599042152.0,19.0,,11.0,16.0,5.0,,
frequency_ID0000038,compute,1599042101.0,,,1599042109.0,1599042130.0,1599042421.0,1599042421.0,1599042426.0,8.0,,21.0,291.0,5.0,,
mutation_overlap_ID0000033,compute,1599042101.0,,,1599042109.0,1599042129.0,1599042147.0,1599042147.0,1599042152.0,8.0,,20.0,18.0,5.0,,
frequency_ID0000034,compute,1599042101.0,,,1599042109.0,1599042129.0,1599042416.0,1599042416.0,1599042421.0,8.0,,20.0,287.0,5.0,,
mutation_overlap_ID0000027,compute,1599042101.0,,,1599042109.0,1599042129.0,1599042147.0,1599042147.0,1599042152.0,8.0,,20.0,18.0,5.0,,
mutation_overlap_ID0000029,compute,1599042101.0,,,1599042111.0,1599042129.0,1599042147.0,1599042147.0,1599042152.0,10.0,,18.0,18.0,5.0,4.0,
frequency_ID0000028,compute,1599042101.0,,,1599042111.0,1599042131.0,1599042421.0,1599042421.0,1599042426.0,10.0,,20.0,290.0,5.0,,
mutation_overlap_ID0000035,compute,1599042101.0,,,1599042112.0,1599042129.0,1599042147.0,1599042147.0,1599042152.0,11.0,,17.0,18.0,5.0,,
frequency_ID0000032,compute,1599042101.0,,,1599042109.0,1599042127.0,1599042416.0,1599042416.0,1599042421.0,8.0,,18.0,289.0,5.0,,
stage_out_local_condorpool_2_2,transfer,1599042441.0,,,1599042446.0,1599042446.0,1599042463.0,1599042463.0,1599042468.0,5.0,,0.0,17.0,5.0,,
stage_out_local_condorpool_2_1,transfer,1599042446.0,,,1599042452.0,1599042452.0,1599042468.0,1599042468.0,1599042474.0,6.0,,0.0,16.0,6.0,,
stage_out_local_condorpool_2_0,transfer,1599042457.0,,,1599042463.0,1599042463.0,1599042479.0,1599042479.0,1599042484.0,6.0,,0.0,16.0,5.0,,
cleanup_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599042484.0,,,1599042489.0,1599042489.0,1599042494.0,1599042494.0,1599042499.0,5.0,,0.0,5.0,5.0,,
