,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200615T062813Z_0_condorpool,auxiliary,1592251583.0,,,1592251588.0,1592251598.0,1592251604.0,1592251604.0,1592251609.0,5.0,,10.0,6.0,5.0,,
sifting_ID0000024,compute,1592251609.0,,,1592251692.0,1592251736.0,1592251871.0,1592251871.0,1592251876.0,83.0,,44.0,135.0,5.0,119.0,4.0
sifting_ID0000012,compute,1592251609.0,,,1592251692.0,1592251735.0,1592251871.0,1592251871.0,1592251876.0,83.0,,43.0,136.0,5.0,114.0,3.0
individuals_ID0000021,compute,1592251609.0,,,1592251691.0,1592251708.0,1592251898.0,1592251898.0,1592251903.0,82.0,,17.0,190.0,5.0,118.0,4.0
individuals_ID0000020,compute,1592251609.0,,,1592251690.0,1592251708.0,1592251886.0,1592251886.0,1592251891.0,81.0,,18.0,178.0,5.0,121.0,3.0
individuals_ID0000009,compute,1592251609.0,,,1592251684.0,1592251707.0,1592251891.0,1592251891.0,1592251898.0,75.0,,23.0,184.0,7.0,122.0,3.0
individuals_ID0000019,compute,1592251609.0,,,1592251681.0,1592251707.0,1592251891.0,1592251891.0,1592251903.0,72.0,,26.0,184.0,12.0,123.0,3.0
individuals_ID0000008,compute,1592251609.0,,,1592251668.0,1592251682.0,1592251881.0,1592251881.0,1592251891.0,59.0,,14.0,199.0,10.0,134.0,3.0
individuals_ID0000014,compute,1592251609.0,,,1592251664.0,1592251685.0,1592251866.0,1592251866.0,1592251871.0,55.0,,21.0,181.0,5.0,127.0,4.0
individuals_ID0000003,compute,1592251609.0,,,1592251663.0,1592251682.0,1592251871.0,1592251871.0,1592251881.0,54.0,,19.0,189.0,10.0,132.0,4.0
individuals_ID0000013,compute,1592251609.0,,,1592251662.0,1592251682.0,1592251871.0,1592251871.0,1592251881.0,53.0,,20.0,189.0,10.0,129.0,3.0
individuals_ID0000010,compute,1592251609.0,,,1592251691.0,1592251707.0,1592251898.0,1592251898.0,1592251911.0,82.0,,16.0,191.0,13.0,120.0,4.0
individuals_ID0000001,compute,1592251609.0,,,1592251654.0,1592251660.0,1592251876.0,1592251876.0,1592251881.0,45.0,,6.0,216.0,5.0,125.0,3.0
individuals_ID0000002,compute,1592251609.0,,,1592251657.0,1592251663.0,1592251881.0,1592251881.0,1592251886.0,48.0,,6.0,218.0,5.0,126.0,4.0
individuals_ID0000004,compute,1592251609.0,,,1592251615.0,1592251630.0,1592251737.0,1592251737.0,1592251742.0,6.0,,15.0,107.0,5.0,44.0,4.0
individuals_ID0000005,compute,1592251609.0,,,1592251625.0,1592251632.0,1592251737.0,1592251737.0,1592251742.0,16.0,,7.0,105.0,5.0,43.0,4.0
individuals_ID0000016,compute,1592251609.0,,,1592251629.0,1592251657.0,1592251819.0,1592251819.0,1592251836.0,20.0,,28.0,162.0,17.0,105.0,5.0
individuals_ID0000015,compute,1592251609.0,,,1592251618.0,1592251630.0,1592251737.0,1592251737.0,1592251742.0,9.0,,12.0,107.0,5.0,58.0,4.0
individuals_ID0000017,compute,1592251609.0,,,1592251637.0,1592251657.0,1592251819.0,1592251819.0,1592251831.0,28.0,,20.0,162.0,12.0,104.0,4.0
individuals_ID0000007,compute,1592251609.0,,,1592251638.0,1592251657.0,1592251871.0,1592251871.0,1592251881.0,29.0,,19.0,214.0,10.0,127.0,4.0
individuals_ID0000018,compute,1592251609.0,,,1592251644.0,1592251657.0,1592251807.0,1592251807.0,1592251814.0,35.0,,13.0,150.0,7.0,96.0,4.0
individuals_ID0000022,compute,1592251609.0,,,1592251653.0,1592251658.0,1592251886.0,1592251886.0,1592251891.0,44.0,,5.0,228.0,5.0,129.0,3.0
individuals_ID0000006,compute,1592251609.0,,,1592251631.0,1592251657.0,1592251836.0,1592251836.0,1592251841.0,22.0,,26.0,179.0,5.0,123.0,4.0
individuals_merge_ID0000023,compute,1592251903.0,,,1592251911.0,1592251911.0,1592251962.0,1592251962.0,1592251967.0,8.0,,0.0,51.0,5.0,7.0,4.0
individuals_merge_ID0000011,compute,1592251911.0,,,1592251916.0,1592251918.0,1592251978.0,1592251978.0,1592251989.0,5.0,,2.0,60.0,11.0,6.0,3.0
frequency_ID0000052,compute,1592251967.0,,,1592251978.0,1592252010.0,1592252162.0,1592252162.0,1592252167.0,11.0,,32.0,152.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1592251967.0,,,1592251987.0,1592252013.0,1592252036.0,1592252036.0,1592252041.0,20.0,,26.0,23.0,5.0,4.0,3.0
frequency_ID0000046,compute,1592251967.0,,,1592251983.0,1592252011.0,1592252157.0,1592252157.0,1592252162.0,16.0,,28.0,146.0,5.0,3.0,4.0
mutation_overlap_ID0000041,compute,1592251967.0,,,1592251984.0,1592252009.0,1592252066.0,1592252066.0,1592252071.0,17.0,,25.0,57.0,5.0,4.0,4.0
frequency_ID0000048,compute,1592251967.0,,,1592251985.0,1592252012.0,1592252172.0,1592252172.0,1592252177.0,18.0,,27.0,160.0,5.0,4.0,4.0
frequency_ID0000042,compute,1592251967.0,,,1592251995.0,1592252014.0,1592252167.0,1592252167.0,1592252172.0,28.0,,19.0,153.0,5.0,4.0,4.0
