,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,1599024391.0,,,1599024396.0,1599024397.0,1599024406.0,1599024406.0,1599024411.0,5.0,,1.0,9.0,5.0,,
sifting_ID0000024,compute,1599024411.0,,,1599024433.0,1599024655.0,1599024715.0,1599024715.0,1599024720.0,22.0,,222.0,60.0,5.0,45.0,4.0
sifting_ID0000012,compute,1599024411.0,,,1599024432.0,1599024647.0,1599024683.0,1599024683.0,1599024688.0,21.0,,215.0,36.0,5.0,23.0,4.0
individuals_ID0000021,compute,1599024411.0,,,1599024431.0,1599024452.0,1599024673.0,1599024673.0,1599024683.0,20.0,,21.0,221.0,10.0,144.0,4.0
individuals_ID0000010,compute,1599024411.0,,,1599024431.0,1599024452.0,1599024673.0,1599024673.0,1599024683.0,20.0,,21.0,221.0,10.0,145.0,4.0
individuals_ID0000020,compute,1599024411.0,,,1599024430.0,1599024448.0,1599024683.0,1599024683.0,1599024688.0,19.0,,18.0,235.0,5.0,147.0,4.0
individuals_ID0000009,compute,1599024411.0,,,1599024429.0,1599024452.0,1599024673.0,1599024673.0,1599024683.0,18.0,,23.0,221.0,10.0,144.0,5.0
individuals_ID0000019,compute,1599024411.0,,,1599024422.0,1599024431.0,1599024668.0,1599024668.0,1599024678.0,11.0,,9.0,237.0,10.0,159.0,5.0
individuals_ID0000014,compute,1599024411.0,,,1599024420.0,1599024430.0,1599024668.0,1599024668.0,1599024678.0,9.0,,10.0,238.0,10.0,155.0,4.0
individuals_ID0000003,compute,1599024411.0,,,1599024420.0,1599024430.0,1599024678.0,1599024678.0,1599024683.0,9.0,,10.0,248.0,5.0,159.0,4.0
individuals_ID0000013,compute,1599024411.0,,,1599024420.0,1599024430.0,1599024668.0,1599024668.0,1599024678.0,9.0,,10.0,238.0,10.0,160.0,4.0
individuals_ID0000008,compute,1599024411.0,,,1599024420.0,1599024430.0,1599024668.0,1599024668.0,1599024678.0,9.0,,10.0,238.0,10.0,157.0,4.0
individuals_ID0000001,compute,1599024411.0,,,1599024419.0,1599024428.0,1599024668.0,1599024668.0,1599024678.0,8.0,,9.0,240.0,10.0,158.0,4.0
individuals_ID0000004,compute,1599024411.0,,,1599024417.0,1599024428.0,1599024673.0,1599024673.0,1599024683.0,6.0,,11.0,245.0,10.0,160.0,4.0
individuals_ID0000002,compute,1599024411.0,,,1599024419.0,1599024429.0,1599024663.0,1599024663.0,1599024668.0,8.0,,10.0,234.0,5.0,158.0,4.0
individuals_ID0000005,compute,1599024411.0,,,1599024417.0,1599024428.0,1599024658.0,1599024658.0,1599024663.0,6.0,,11.0,230.0,5.0,158.0,4.0
individuals_ID0000016,compute,1599024411.0,,,1599024417.0,1599024428.0,1599024673.0,1599024673.0,1599024683.0,6.0,,11.0,245.0,10.0,160.0,4.0
