,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200926T073413Z_0_condorpool,auxiliary,1601125539.0,,,1601125543.0,1601125544.0,1601125548.0,1601125548.0,1601125553.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1601125553.0,,,1601125558.0,1601125820.0,1601125858.0,1601125858.0,1601125863.0,5.0,,262.0,38.0,5.0,25.0,4.0
sifting_ID0000012,compute,1601125553.0,,,1601125558.0,1601125800.0,1601125833.0,1601125833.0,1601125838.0,5.0,,242.0,33.0,5.0,20.0,4.0
individuals_ID0000021,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125848.0,1601125848.0,1601125853.0,5.0,,23.0,267.0,5.0,162.0,6.0
individuals_ID0000020,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125868.0,1601125868.0,1601125873.0,5.0,,23.0,287.0,5.0,175.0,5.0
individuals_ID0000009,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125883.0,1601125883.0,1601125888.0,5.0,,22.0,303.0,5.0,175.0,5.0
individuals_ID0000019,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125863.0,1601125863.0,1601125868.0,5.0,,22.0,283.0,5.0,161.0,4.0
individuals_ID0000008,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125838.0,1601125838.0,1601125843.0,5.0,,23.0,257.0,5.0,157.0,5.0
individuals_ID0000014,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125858.0,1601125858.0,1601125863.0,5.0,,23.0,277.0,5.0,176.0,6.0
individuals_ID0000003,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125883.0,1601125883.0,1601125888.0,5.0,,22.0,303.0,5.0,174.0,5.0
individuals_ID0000013,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125863.0,1601125863.0,1601125868.0,5.0,,22.0,283.0,5.0,161.0,4.0
individuals_ID0000010,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125848.0,1601125848.0,1601125853.0,5.0,,23.0,267.0,5.0,162.0,6.0
individuals_ID0000001,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125868.0,1601125868.0,1601125873.0,5.0,,23.0,287.0,5.0,176.0,5.0
individuals_ID0000002,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125878.0,1601125878.0,1601125883.0,5.0,,22.0,298.0,5.0,172.0,4.0
individuals_ID0000004,compute,1601125553.0,,,1601125558.0,1601125581.0,1601125853.0,1601125853.0,1601125858.0,5.0,,23.0,272.0,5.0,170.0,6.0
individuals_ID0000005,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125803.0,1601125803.0,1601125808.0,5.0,,22.0,223.0,5.0,134.0,4.0
individuals_ID0000016,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125868.0,1601125868.0,1601125873.0,5.0,,22.0,288.0,5.0,166.0,5.0
individuals_ID0000015,compute,1601125553.0,,,1601125558.0,1601125579.0,1601125873.0,1601125873.0,1601125878.0,5.0,,21.0,294.0,5.0,170.0,5.0
individuals_ID0000017,compute,1601125553.0,,,1601125558.0,1601125579.0,1601125823.0,1601125823.0,1601125828.0,5.0,,21.0,244.0,5.0,146.0,5.0
individuals_ID0000007,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125868.0,1601125868.0,1601125873.0,5.0,,22.0,288.0,5.0,170.0,5.0
individuals_ID0000018,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125878.0,1601125878.0,1601125883.0,5.0,,22.0,298.0,5.0,171.0,5.0
individuals_ID0000022,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125883.0,1601125883.0,1601125888.0,5.0,,22.0,303.0,5.0,174.0,5.0
individuals_ID0000006,compute,1601125553.0,,,1601125558.0,1601125580.0,1601125868.0,1601125868.0,1601125873.0,5.0,,22.0,288.0,5.0,175.0,5.0
individuals_merge_ID0000011,compute,1601125888.0,,,1601125893.0,1601125894.0,1601125938.0,1601125938.0,1601125943.0,5.0,,1.0,44.0,5.0,8.0,5.0
individuals_merge_ID0000023,compute,1601125888.0,,,1601125893.0,1601125894.0,1601125933.0,1601125933.0,1601125938.0,5.0,,1.0,39.0,5.0,7.0,4.0
frequency_ID0000052,compute,1601125938.0,,,1601125943.0,1601125964.0,1601126143.0,1601126143.0,1601126148.0,5.0,,21.0,179.0,5.0,4.0,4.0
mutation_overlap_ID0000043,compute,1601125938.0,,,1601125943.0,1601125965.0,1601125988.0,1601125988.0,1601125993.0,5.0,,22.0,23.0,5.0,5.0,6.0
frequency_ID0000046,compute,1601125938.0,,,1601125943.0,1601125965.0,1601126198.0,1601126198.0,1601126203.0,5.0,,22.0,233.0,5.0,5.0,5.0
