,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200826T175806Z_0_condorpool,auxiliary,1598478245.0,,,1598478249.0,1598478250.0,1598478254.0,1598478254.0,1598478259.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1598478259.0,,,1598478265.0,1598478546.0,1598478575.0,1598478575.0,1598478580.0,6.0,,281.0,29.0,5.0,17.0,4.0
sifting_ID0000012,compute,1598478259.0,,,1598478265.0,1598478527.0,1598478555.0,1598478555.0,1598478560.0,6.0,,262.0,28.0,5.0,16.0,4.0
individuals_ID0000021,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478550.0,1598478550.0,1598478555.0,6.0,,13.0,272.0,5.0,154.0,4.0
individuals_ID0000020,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478560.0,1598478560.0,1598478575.0,6.0,,13.0,282.0,15.0,165.0,4.0
individuals_ID0000009,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478560.0,1598478560.0,1598478575.0,6.0,,13.0,282.0,15.0,166.0,4.0
individuals_ID0000019,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478560.0,1598478560.0,1598478575.0,6.0,,13.0,282.0,15.0,164.0,5.0
individuals_ID0000008,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478565.0,1598478565.0,1598478575.0,6.0,,13.0,287.0,10.0,166.0,4.0
individuals_ID0000014,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478565.0,1598478565.0,1598478575.0,6.0,,13.0,287.0,10.0,163.0,4.0
individuals_ID0000003,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478560.0,1598478560.0,1598478575.0,6.0,,13.0,282.0,15.0,163.0,4.0
individuals_ID0000013,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478560.0,1598478560.0,1598478575.0,6.0,,13.0,282.0,15.0,164.0,4.0
individuals_ID0000010,compute,1598478259.0,,,1598478265.0,1598478278.0,1598478565.0,1598478565.0,1598478575.0,6.0,,13.0,287.0,10.0,164.0,4.0
individuals_ID0000001,compute,1598478259.0,,,1598478264.0,1598478278.0,1598478560.0,1598478560.0,1598478570.0,5.0,,14.0,282.0,10.0,165.0,5.0
individuals_ID0000002,compute,1598478259.0,,,1598478264.0,1598478278.0,1598478565.0,1598478565.0,1598478575.0,5.0,,14.0,287.0,10.0,165.0,4.0
individuals_ID0000004,compute,1598478259.0,,,1598478264.0,1598478277.0,1598478530.0,1598478530.0,1598478535.0,5.0,,13.0,253.0,5.0,151.0,4.0
individuals_ID0000005,compute,1598478259.0,,,1598478264.0,1598478278.0,1598478555.0,1598478555.0,1598478560.0,5.0,,14.0,277.0,5.0,162.0,4.0
individuals_ID0000016,compute,1598478259.0,,,1598478264.0,1598478278.0,1598478560.0,1598478560.0,1598478575.0,5.0,,14.0,282.0,15.0,163.0,5.0
