,type,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_out_delay
create_dir_1000genome-20200924T055433Z_0_condorpool,auxiliary,1600936826.0,,,1600936830.0,1600936831.0,1600936835.0,1600936835.0,1600936840.0,4.0,,1.0,4.0,5.0,,
sifting_ID0000024,compute,1600936840.0,,,1600936846.0,1600937087.0,1600937152.0,1600937152.0,1600937157.0,6.0,,241.0,65.0,5.0,49.0,6.0
sifting_ID0000012,compute,1600936840.0,,,1600936846.0,1600937084.0,1600937147.0,1600937147.0,1600937152.0,6.0,,238.0,63.0,5.0,47.0,6.0
individuals_ID0000021,compute,1600936840.0,,,1600936846.0,1600936856.0,1600937112.0,1600937112.0,1600937117.0,6.0,,10.0,256.0,5.0,165.0,5.0
individuals_ID0000010,compute,1600936840.0,,,1600936846.0,1600936857.0,1600937086.0,1600937086.0,1600937091.0,6.0,,11.0,229.0,5.0,162.0,5.0
individuals_ID0000020,compute,1600936840.0,,,1600936846.0,1600936856.0,1600937112.0,1600937112.0,1600937117.0,6.0,,10.0,256.0,5.0,168.0,5.0
individuals_ID0000009,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937117.0,1600937117.0,1600937127.0,5.0,,10.0,262.0,10.0,171.0,5.0
individuals_ID0000019,compute,1600936840.0,,,1600936845.0,1600936857.0,1600937101.0,1600937101.0,1600937107.0,5.0,,12.0,244.0,6.0,175.0,6.0
individuals_ID0000014,compute,1600936840.0,,,1600936845.0,1600936856.0,1600937127.0,1600937127.0,1600937132.0,5.0,,11.0,271.0,5.0,175.0,5.0
individuals_ID0000003,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937122.0,1600937122.0,1600937127.0,5.0,,10.0,267.0,5.0,173.0,4.0
individuals_ID0000013,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937127.0,1600937127.0,1600937132.0,5.0,,10.0,272.0,5.0,175.0,5.0
individuals_ID0000008,compute,1600936840.0,,,1600936845.0,1600936856.0,1600937101.0,1600937101.0,1600937107.0,5.0,,11.0,245.0,6.0,159.0,5.0
individuals_ID0000001,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937117.0,1600937117.0,1600937122.0,5.0,,10.0,262.0,5.0,169.0,4.0
individuals_ID0000004,compute,1600936840.0,,,1600936845.0,1600936856.0,1600937086.0,1600937086.0,1600937091.0,5.0,,11.0,230.0,5.0,161.0,5.0
individuals_ID0000002,compute,1600936840.0,,,1600936845.0,1600936856.0,1600937107.0,1600937107.0,1600937112.0,5.0,,11.0,251.0,5.0,178.0,6.0
individuals_ID0000005,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937112.0,1600937112.0,1600937117.0,5.0,,10.0,257.0,5.0,166.0,5.0
individuals_ID0000016,compute,1600936840.0,,,1600936845.0,1600936856.0,1600937117.0,1600937117.0,1600937127.0,5.0,,11.0,261.0,10.0,172.0,5.0
individuals_ID0000006,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937122.0,1600937122.0,1600937127.0,5.0,,10.0,267.0,5.0,174.0,5.0
individuals_ID0000015,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937117.0,1600937117.0,1600937127.0,5.0,,10.0,262.0,10.0,171.0,4.0
individuals_ID0000007,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937112.0,1600937112.0,1600937117.0,5.0,,10.0,257.0,5.0,168.0,4.0
individuals_ID0000018,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937127.0,1600937127.0,1600937132.0,5.0,,10.0,272.0,5.0,176.0,6.0
individuals_ID0000022,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937117.0,1600937117.0,1600937122.0,5.0,,10.0,262.0,5.0,170.0,5.0
individuals_ID0000017,compute,1600936840.0,,,1600936845.0,1600936855.0,1600937117.0,1600937117.0,1600937127.0,5.0,,10.0,262.0,10.0,168.0,5.0
individuals_merge_ID0000011,compute,1600937127.0,,,1600937132.0,1600937133.0,1600937177.0,1600937177.0,1600937182.0,5.0,,1.0,44.0,5.0,8.0,4.0
individuals_merge_ID0000023,compute,1600937132.0,,,1600937137.0,1600937138.0,1600937182.0,1600937182.0,1600937187.0,5.0,,1.0,44.0,5.0,7.0,5.0
mutation_overlap_ID0000027,compute,1600937182.0,,,1600937187.0,1600937209.0,1600937232.0,1600937232.0,1600937237.0,5.0,,22.0,23.0,5.0,6.0,5.0
mutation_overlap_ID0000025,compute,1600937182.0,,,1600937187.0,1600937210.0,1600937227.0,1600937227.0,1600937232.0,5.0,,23.0,17.0,5.0,6.0,6.0
mutation_overlap_ID0000037,compute,1600937182.0,,,1600937187.0,1600937209.0,1600937252.0,1600937252.0,1600937257.0,5.0,,22.0,43.0,5.0,5.0,4.0
mutation_overlap_ID0000035,compute,1600937182.0,,,1600937187.0,1600937209.0,1600937232.0,1600937232.0,1600937237.0,5.0,,22.0,23.0,5.0,5.0,4.0
